nmae,bias,cov80,cov95,nll,port_nmae,port_cov80,seed,view
5.00669071010642,-0.022132572177752795,84.98995807054015,92.75924033684507,-1.1888736486434937,4.030635817905932,87.98335780714636,7,raw
4.992616796439598,-0.03813218997770418,85.1700151830797,92.95575721196285,-1.1973280906677246,4.033894581435097,87.98335780714636,7,clean
