nmae,bias,cov80,cov95,nll,port_nmae,port_cov80,seed,view
4.882298231558338,0.1161424292575746,82.51294880377718,92.25538212184208,-1.2099093198776245,3.903944177608657,85.11992168379834,42,raw
4.867931669438655,0.09995074714213312,82.68775820062851,92.45083153843437,-1.2201008796691895,3.9075072443061236,85.09544787077826,42,clean
