datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2024-08-01 07:00,213.2,270.1,198.3,239.8,256.5,231.1,198.5,260.0,0.0,254.6,290.2
2024-08-01 08:00,442.8,0.0,377.7,428.3,434.0,301.2,0.0,456.9,469.8,466.9,506.9
2024-08-01 09:00,508.6,524.1,397.5,383.5,502.9,301.7,401.9,631.1,0.0,621.9,687.9
2024-08-01 10:00,491.8,547.0,624.2,408.3,639.8,390.9,714.5,537.7,766.5,428.7,665.9
2024-08-01 11:00,383.4,395.6,674.6,521.7,357.6,759.0,692.3,773.6,785.5,286.4,578.0
2024-08-01 12:00,593.5,378.8,751.9,625.8,815.1,485.7,742.7,838.0,766.8,503.7,347.0
2024-08-01 13:00,507.3,581.6,901.1,588.2,764.8,740.6,738.0,863.6,868.7,588.1,920.0
2024-08-01 14:00,879.3,0.0,814.0,732.8,829.0,595.0,709.1,672.3,894.9,0.0,932.9
2024-08-01 15:00,800.6,825.5,739.6,731.4,766.2,717.5,628.3,739.1,809.0,823.5,831.6
2024-08-01 16:00,703.0,691.4,626.5,632.6,620.7,613.5,648.6,550.6,678.5,691.7,697.9
2024-08-01 17:00,518.6,502.8,449.2,423.8,0.0,490.9,394.3,462.3,500.6,507.9,0.0
2024-08-01 18:00,314.9,293.7,253.6,254.4,271.2,259.6,293.8,288.9,295.7,303.7,0.0
2024-08-02 07:00,252.1,275.9,180.6,0.0,240.8,235.0,234.2,231.1,250.5,0.0,279.6
2024-08-02 08:00,456.1,458.1,225.8,426.0,410.5,409.5,331.9,412.7,451.4,465.8,485.3
2024-08-02 09:00,625.1,662.8,211.3,587.2,594.1,572.0,344.1,602.4,558.7,458.6,654.7
2024-08-02 10:00,490.6,738.5,680.4,749.6,708.5,651.5,666.6,706.5,735.4,687.8,811.6
2024-08-02 11:00,758.9,850.5,296.8,621.9,820.9,790.8,314.4,844.2,859.5,628.7,791.6
2024-08-02 12:00,895.8,942.8,838.1,873.2,869.1,809.5,670.4,884.0,849.8,910.2,856.9
2024-08-02 13:00,911.8,955.7,859.3,872.0,864.2,898.7,545.3,847.8,0.0,938.0,628.2
2024-08-02 14:00,904.9,922.7,823.2,838.5,832.6,679.5,741.7,526.2,893.6,905.5,921.3
2024-08-02 15:00,821.3,827.4,755.9,729.4,747.3,796.7,783.0,778.8,807.2,814.4,844.8
2024-08-02 16:00,681.0,683.7,624.6,600.3,608.6,639.6,404.2,617.9,667.7,0.0,0.0
2024-08-02 17:00,504.8,0.0,453.5,399.0,445.6,416.5,395.0,477.1,488.0,496.6,0.0
2024-08-02 18:00,292.3,280.0,254.0,245.9,266.6,321.7,287.9,283.6,264.6,281.9,0.0
2024-08-03 07:00,250.7,263.4,192.6,214.5,233.6,181.0,216.7,0.0,241.7,256.2,267.5
2024-08-03 08:00,457.5,469.1,381.1,413.9,413.6,342.3,414.2,397.9,443.6,467.7,0.0
2024-08-03 09:00,646.6,666.4,520.3,593.7,583.5,585.6,557.4,604.3,634.4,658.6,676.5
2024-08-03 10:00,790.2,0.0,700.8,734.2,698.8,372.1,437.6,702.9,654.5,800.6,820.1
2024-08-03 11:00,889.1,912.0,797.8,829.4,831.9,850.6,801.9,762.4,840.2,896.2,723.8
2024-08-03 12:00,936.0,958.0,861.4,863.1,853.2,660.1,745.1,830.0,789.3,929.7,860.1
2024-08-03 13:00,909.5,0.0,880.5,844.2,796.0,543.1,843.8,568.2,525.1,934.2,727.7
2024-08-03 14:00,848.2,0.0,850.9,832.1,818.0,792.9,835.4,816.7,806.8,902.1,396.5
2024-08-03 15:00,825.5,0.0,772.7,750.2,717.5,737.8,740.8,754.9,778.8,0.0,826.8
2024-08-03 16:00,696.1,679.5,644.2,613.9,586.1,498.8,634.8,607.3,659.4,686.0,463.9
2024-08-03 17:00,515.2,487.6,473.9,439.4,432.7,476.0,496.3,504.0,490.7,504.2,496.8
