datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2023-03-01 07:00,,,,,,,,,,,
2023-03-01 08:00,132.0,103.8,,144.0,149.4,124.0,126.2,132.0,163.4,109.2,154.8
2023-03-01 09:00,239.6,203.5,191.3,172.4,230.7,194.5,292.6,237.0,181.2,190.5,182.3
2023-03-01 10:00,337.2,237.8,368.5,220.7,342.9,341.9,373.7,316.4,297.2,273.4,299.3
2023-03-01 11:00,370.2,340.8,472.3,416.5,286.5,359.0,269.2,437.1,401.3,377.5,350.4
2023-03-01 12:00,172.2,246.8,545.3,525.8,318.2,411.2,426.0,539.5,446.1,493.8,357.2
2023-03-01 13:00,566.9,362.1,577.3,541.7,520.9,389.6,513.2,394.6,678.5,328.9,229.8
2023-03-01 14:00,381.1,510.8,494.3,547.3,555.8,264.0,594.4,499.1,626.0,620.9,306.8
2023-03-01 15:00,584.4,578.9,475.4,519.9,428.2,99.5,529.7,501.5,566.4,503.1,395.1
2023-03-01 16:00,381.8,480.4,408.1,363.7,253.5,341.2,315.7,213.6,380.1,422.5,274.7
2023-03-01 17:00,231.5,198.7,244.9,180.0,186.1,228.7,258.2,168.4,152.0,219.6,196.5
2023-03-01 18:00,,,,,,,,,,,
2023-03-02 07:00,,,,,,,,,,,
2023-03-02 08:00,203.5,224.1,,178.7,194.6,203.0,187.5,201.4,213.4,211.4,218.0
2023-03-02 09:00,408.0,429.2,319.3,364.8,367.9,387.6,375.5,383.4,406.0,403.7,413.6
2023-03-02 10:00,565.1,588.8,467.4,516.0,499.6,530.0,523.9,521.5,556.1,556.0,562.5
2023-03-02 11:00,668.1,702.7,572.6,625.2,573.3,625.7,612.4,608.6,650.7,641.6,642.0
2023-03-02 12:00,704.3,737.8,631.5,678.9,598.7,648.9,647.6,634.7,684.6,680.0,675.4
2023-03-02 13:00,709.5,735.1,650.9,683.6,591.0,645.9,650.3,631.4,681.0,676.0,675.0
2023-03-02 14:00,703.4,717.7,621.2,651.7,594.6,641.1,653.9,633.1,678.4,676.0,672.5
2023-03-02 15:00,627.7,630.8,541.2,565.2,530.2,568.8,590.0,561.9,603.6,604.7,605.5
2023-03-02 16:00,489.3,479.1,416.7,424.3,411.0,437.2,466.6,444.2,468.2,469.8,465.8
2023-03-02 17:00,303.4,285.6,248.5,253.0,254.3,266.7,292.7,267.7,285.0,289.4,283.8
2023-03-02 18:00,,,,,,,,,,,
2023-03-03 07:00,,,,,,,,,,,
2023-03-03 08:00,209.9,231.3,144.2,182.0,200.5,207.3,192.9,208.5,217.7,214.3,219.2
2023-03-03 09:00,412.6,438.5,312.2,369.2,374.7,392.3,383.0,390.9,413.5,408.4,413.7
2023-03-03 10:00,570.2,601.0,512.2,522.8,506.8,534.8,527.5,532.0,565.1,561.0,554.9
2023-03-03 11:00,669.9,696.8,563.3,623.7,582.8,621.2,616.5,608.4,656.9,649.4,658.9
2023-03-03 12:00,708.2,733.3,619.4,676.2,605.5,656.3,654.2,637.8,689.5,682.6,685.9
2023-03-03 13:00,709.8,724.1,638.1,678.7,603.3,653.5,655.0,632.4,685.0,679.5,694.6
2023-03-03 14:00,703.1,704.9,605.5,650.0,600.7,643.5,657.6,632.3,678.1,680.2,687.2
2023-03-03 15:00,,,,,,,,,,,
2023-03-03 16:00,483.0,469.6,390.6,411.8,410.5,433.9,466.4,443.1,465.2,469.3,473.7
2023-03-03 17:00,239.2,294.2,231.2,265.7,249.0,264.7,288.1,225.1,285.2,254.5,285.4
2023-03-03 18:00,,,,,,,,,,,
2023-03-04 07:00,,,,,,,,,,,
2023-03-04 08:00,193.1,195.5,139.7,178.1,130.0,181.4,74.0,187.6,160.8,191.8,170.1
2023-03-04 09:00,329.8,341.7,251.0,279.7,300.1,342.8,316.7,309.8,248.0,347.8,292.7
2023-03-04 10:00,558.8,389.0,422.7,454.7,455.8,467.4,453.0,487.9,408.2,534.3,481.9
2023-03-04 11:00,640.2,584.0,537.0,509.1,565.6,607.4,568.6,501.7,561.5,599.5,618.6
2023-03-04 12:00,674.6,680.4,594.9,505.9,635.2,642.3,670.3,622.5,684.6,576.8,679.9
2023-03-04 13:00,714.5,727.5,620.4,556.3,633.8,494.8,663.5,553.0,673.5,666.5,697.6
2023-03-04 14:00,611.7,698.7,594.8,557.7,554.1,479.3,635.2,517.6,657.1,640.3,638.9
2023-03-04 15:00,572.6,614.4,509.3,462.9,526.9,361.3,560.7,532.5,586.4,570.7,597.4
