datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2022-07-01 07:00,,,,,,,,,,,
2022-07-01 08:00,348.8,344.1,326.5,371.7,285.5,417.6,499.2,513.6,424.9,434.3,558.1
2022-07-01 09:00,0.0,557.9,512.4,596.2,442.3,684.2,630.0,685.7,677.9,527.2,689.4
2022-07-01 10:00,,,,,,,,,,,
2022-07-01 11:00,732.2,949.1,810.5,821.2,893.6,891.7,887.5,911.1,919.6,889.1,899.3
2022-07-01 12:00,790.2,1008.9,879.3,839.5,924.7,922.4,817.3,939.8,964.1,933.9,942.2
2022-07-01 13:00,,,,,,,,,,,
2022-07-01 14:00,886.6,960.7,853.5,745.9,881.1,687.5,755.0,844.7,931.3,925.6,951.1
2022-07-01 15:00,825.9,862.2,782.4,729.7,793.7,526.9,759.1,767.7,847.3,844.8,864.5
2022-07-01 16:00,708.8,715.4,665.5,647.9,555.4,694.2,684.3,517.6,712.2,714.7,724.9
2022-07-01 17:00,544.6,538.8,511.9,487.1,476.9,510.6,529.4,497.8,536.4,546.4,550.9
2022-07-01 18:00,347.2,332.4,329.8,304.4,254.0,341.8,342.0,328.1,336.7,345.6,348.6
2022-07-02 07:00,306.2,283.0,0.0,275.4,296.0,236.5,298.6,318.6,230.4,317.8,326.2
2022-07-02 08:00,510.6,462.0,396.0,460.7,486.8,324.5,493.7,510.6,508.0,505.1,526.4
2022-07-02 09:00,684.1,717.6,578.8,632.3,656.9,664.1,667.3,682.9,689.8,697.0,703.5
2022-07-02 10:00,817.1,855.1,662.7,761.3,794.3,831.1,759.0,815.5,824.6,819.2,843.4
2022-07-02 11:00,890.2,630.5,815.0,711.5,901.0,917.4,828.3,904.6,627.0,713.5,762.1
2022-07-02 12:00,788.8,636.4,838.8,789.6,925.2,957.1,955.8,938.4,782.1,850.6,820.4
2022-07-02 13:00,948.4,798.7,893.8,839.8,927.1,834.6,995.4,929.0,871.1,695.7,859.9
2022-07-02 14:00,908.1,686.7,825.1,685.6,903.9,871.3,864.3,790.1,822.1,784.1,840.6
2022-07-02 15:00,793.3,748.8,736.4,714.3,869.1,836.9,807.2,721.0,772.4,864.1,845.8
2022-07-02 16:00,705.0,725.3,643.7,653.4,578.2,570.2,535.1,534.5,702.4,706.8,603.7
2022-07-02 17:00,540.6,533.8,498.3,469.9,472.1,494.8,393.1,472.9,529.9,542.9,406.3
2022-07-02 18:00,344.8,330.9,316.0,306.2,272.4,308.6,294.8,350.6,330.3,347.6,293.1
2022-07-03 07:00,247.2,254.5,234.3,268.7,293.2,190.8,241.8,273.0,333.6,315.6,288.4
2022-07-03 08:00,360.3,269.4,386.3,416.6,417.1,507.4,461.6,518.4,335.4,359.7,452.5
2022-07-03 09:00,561.7,612.2,501.4,528.5,633.3,693.9,631.0,685.5,644.5,600.3,682.3
2022-07-03 10:00,553.8,600.2,728.1,612.5,762.7,827.0,786.7,725.3,500.8,723.6,737.1
2022-07-03 11:00,731.2,765.1,816.0,816.0,752.7,913.2,837.0,765.8,857.7,873.0,813.6
2022-07-03 12:00,569.5,910.9,868.5,849.8,900.2,856.1,690.9,916.0,827.6,863.4,796.3
2022-07-03 13:00,951.4,917.8,832.6,850.3,914.0,872.0,658.8,894.5,853.2,1017.4,922.4
2022-07-03 14:00,810.7,932.6,837.0,853.4,824.0,726.5,393.1,750.8,910.7,927.9,914.9
2022-07-03 15:00,833.4,848.3,743.3,768.7,750.5,740.8,446.5,787.2,835.0,846.8,848.5
2022-07-03 16:00,692.1,714.5,636.5,648.2,668.6,662.6,405.8,638.4,704.0,713.4,710.0
2022-07-03 17:00,417.8,527.1,492.2,268.0,465.4,456.2,93.9,427.1,538.9,311.0,531.5
2022-07-03 18:00,249.9,354.1,326.2,173.0,284.4,290.7,0.0,132.0,328.2,254.2,339.8
2022-07-04 07:00,201.4,253.9,193.8,251.2,337.4,235.9,195.6,309.9,236.6,260.1,223.0
2022-07-04 08:00,290.8,340.6,424.7,366.3,448.8,556.0,420.5,480.7,488.6,322.2,393.4
2022-07-04 09:00,462.0,602.0,592.6,564.0,650.0,579.7,223.3,679.8,635.4,664.5,651.4
2022-07-04 10:00,543.2,678.5,725.8,760.3,721.1,787.2,442.8,830.1,453.5,468.3,629.0
2022-07-04 11:00,306.1,657.1,823.6,526.7,901.8,805.4,291.2,800.8,410.9,427.3,856.3
2022-07-04 12:00,610.6,913.8,607.8,602.3,891.0,751.3,530.8,732.8,444.2,899.4,936.6
2022-07-04 13:00,293.0,794.7,791.0,533.1,798.9,587.1,471.0,441.1,325.1,867.3,978.1
2022-07-04 14:00,703.2,637.4,685.3,524.1,773.6,480.6,655.4,752.4,621.6,908.1,941.8
2022-07-04 15:00,793.6,836.1,706.5,776.4,615.7,698.0,513.0,568.1,393.5,728.7,853.0
2022-07-04 16:00,647.8,701.8,574.1,586.9,604.8,531.2,412.9,518.9,634.4,703.1,729.5
2022-07-04 17:00,536.2,527.6,314.2,482.7,512.9,291.9,526.4,286.0,472.4,528.9,533.3
2022-07-04 18:00,328.8,339.1,164.8,291.5,139.5,119.8,317.7,306.2,325.9,273.6,280.7
2022-07-05 07:00,192.4,267.2,159.7,214.0,235.0,240.7,241.9,288.0,311.6,208.0,213.4
2022-07-05 08:00,445.4,431.4,185.8,459.4,155.0,126.0,399.5,479.4,327.5,486.7,411.8
2022-07-05 09:00,576.5,733.0,542.0,582.5,561.0,346.1,666.5,471.1,632.2,631.9,487.3
2022-07-05 10:00,669.2,850.1,697.6,579.8,465.9,575.4,745.8,611.7,800.0,587.9,730.1
2022-07-05 11:00,742.4,946.6,733.0,833.3,619.2,618.3,745.4,608.6,877.0,884.3,688.0
2022-07-05 12:00,808.3,892.6,827.1,871.0,809.0,938.2,587.0,785.5,880.7,877.1,684.7
2022-07-05 13:00,895.8,987.0,850.5,884.0,332.9,742.2,393.1,716.1,783.8,961.4,975.5
2022-07-05 14:00,852.3,816.0,824.6,859.3,702.1,889.5,391.0,845.1,443.1,915.9,845.8
2022-07-05 15:00,820.2,793.6,738.4,690.1,485.3,581.4,527.7,660.9,489.6,825.5,710.3
2022-07-05 16:00,529.1,645.9,620.7,582.6,599.6,504.3,589.2,211.0,451.3,686.4,200.5
2022-07-05 17:00,365.3,166.1,0.0,312.3,464.5,294.2,398.2,149.1,261.2,488.4,167.1
2022-07-05 18:00,111.2,269.3,314.3,170.4,301.7,191.5,212.3,250.2,207.6,52.9,295.8
2022-07-06 07:00,206.7,217.4,240.0,161.4,160.2,281.5,298.2,287.0,286.0,305.2,182.0
2022-07-06 08:00,298.1,302.1,408.5,365.3,135.3,503.4,435.4,264.7,372.5,360.0,330.2
2022-07-06 09:00,547.2,603.3,399.2,476.4,265.9,558.4,539.3,501.6,586.7,528.0,291.2
2022-07-06 10:00,609.5,617.7,736.2,497.2,171.1,544.4,684.2,408.5,455.6,749.4,506.3
2022-07-06 11:00,767.6,809.9,740.6,456.2,508.3,786.2,519.0,674.7,521.2,726.3,802.6
2022-07-06 12:00,870.0,659.0,742.5,426.6,688.1,650.6,657.5,792.6,638.0,885.5,823.8
