datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2024-04-01 07:00,,,,,,,,,,,
2024-04-01 08:00,367.6,386.1,297.8,317.8,360.0,363.6,348.4,365.5,369.2,366.2,370.6
2024-04-01 09:00,568.2,590.6,471.0,499.4,538.2,547.9,534.6,550.6,562.1,560.7,562.9
2024-04-01 10:00,720.6,745.0,615.9,653.4,674.9,689.4,683.4,693.9,711.5,713.0,715.2
2024-04-01 11:00,819.4,846.5,709.9,756.1,756.9,774.8,779.7,779.1,803.8,803.5,799.7
2024-04-01 12:00,,,,,,,,,,,
2024-04-01 13:00,867.8,887.2,759.2,809.6,786.6,808.5,828.4,810.0,841.2,844.9,840.6
2024-04-01 14:00,839.1,843.8,719.7,764.7,750.0,776.6,796.7,782.9,806.4,817.0,820.1
2024-04-01 15:00,749.7,741.0,619.4,667.6,662.5,689.9,712.4,690.1,716.2,729.6,724.5
2024-04-01 16:00,596.2,581.8,490.2,520.4,523.1,545.8,570.5,548.1,568.3,579.2,572.5
2024-04-01 17:00,403.5,385.4,329.3,339.8,341.2,356.9,385.7,362.5,380.4,387.0,381.5
2024-04-01 18:00,,,143.9,,,,176.4,,,,
2024-04-02 07:00,,,,,,,,,,,
2024-04-02 08:00,192.0,225.9,309.1,227.6,308.9,338.8,238.4,264.3,256.8,223.6,231.9
2024-04-02 09:00,305.2,351.5,458.4,383.9,501.5,525.7,423.7,422.6,390.9,362.2,435.4
2024-04-02 10:00,383.5,460.3,562.4,440.1,635.9,696.3,537.4,641.1,540.5,408.4,571.9
2024-04-02 11:00,518.2,430.8,705.1,386.8,715.2,778.4,459.6,620.1,558.9,418.4,638.1
2024-04-02 12:00,603.3,591.1,794.0,715.6,740.1,774.7,611.6,744.0,522.3,736.2,645.2
2024-04-02 13:00,476.7,713.7,727.1,697.8,696.2,768.6,702.6,664.6,562.9,694.7,775.2
2024-04-02 14:00,439.2,529.0,703.3,457.3,708.0,745.8,623.6,608.7,444.9,501.5,534.3
2024-04-02 15:00,77.1,337.2,625.1,371.7,605.3,674.4,363.1,628.6,402.1,552.6,314.0
2024-04-02 16:00,110.2,219.0,457.2,177.7,502.5,530.8,214.3,489.2,284.3,151.3,310.3
2024-04-02 17:00,155.9,130.0,302.2,112.9,363.3,379.4,196.9,338.1,155.9,181.0,184.1
2024-04-02 18:00,,,137.5,,,,83.3,,,,
2024-04-03 07:00,,,,,,,,,,,
2024-04-03 08:00,167.2,125.7,142.7,129.5,169.6,141.5,194.2,241.2,145.1,170.6,142.8
2024-04-03 09:00,139.6,146.1,140.3,112.0,228.7,143.7,134.0,148.2,118.7,107.7,129.0
2024-04-03 10:00,67.7,116.2,189.8,85.7,252.1,243.9,171.8,86.7,92.7,69.8,88.9
2024-04-03 11:00,87.1,87.2,238.5,64.2,228.2,285.2,116.5,157.5,144.0,83.0,51.3
2024-04-03 12:00,0.0,135.7,374.8,78.7,290.3,273.0,190.4,185.2,130.4,137.7,129.3
2024-04-03 13:00,90.0,95.9,322.7,111.0,268.2,358.8,258.0,156.2,126.3,124.3,141.8
2024-04-03 14:00,45.7,107.3,277.8,74.1,215.4,292.6,215.5,195.8,82.5,0.0,69.4
2024-04-03 15:00,147.7,105.2,218.8,75.4,253.9,248.7,271.1,214.8,141.7,139.6,93.0
2024-04-03 16:00,165.0,165.0,220.7,149.9,206.4,185.5,134.7,188.4,176.4,197.7,185.0
2024-04-03 17:00,118.7,258.7,157.2,231.0,155.6,145.2,297.9,205.0,213.9,282.7,235.3
2024-04-03 18:00,0.0,,113.2,,,,171.7,,,,
2024-04-04 07:00,,,,,,,,,,,
2024-04-04 08:00,227.8,216.0,202.1,200.6,207.2,116.8,182.9,198.4,212.1,245.2,253.9
2024-04-04 09:00,352.5,297.1,329.3,216.6,291.5,241.1,224.8,176.0,312.6,357.3,249.3
2024-04-04 10:00,300.1,280.9,633.1,310.5,264.8,341.2,117.8,205.1,320.9,271.1,300.7
2024-04-04 11:00,85.6,149.9,664.4,254.7,95.4,187.9,173.6,312.0,298.7,325.8,581.0
2024-04-04 12:00,144.6,154.8,728.8,282.6,243.1,274.1,109.5,324.3,234.8,231.4,485.9
2024-04-04 13:00,291.9,151.3,744.6,244.7,186.8,317.2,123.3,116.3,174.8,215.6,503.3
2024-04-04 14:00,439.5,193.8,706.0,0.0,458.9,312.5,115.0,224.5,220.4,201.6,475.4
2024-04-04 15:00,268.8,104.0,592.7,120.4,355.1,253.0,161.8,333.9,235.7,163.1,298.1
2024-04-04 16:00,377.4,170.3,243.8,117.5,490.7,269.0,206.9,256.7,218.3,176.2,319.5
2024-04-04 17:00,213.9,152.6,320.8,0.0,204.2,181.0,111.6,201.8,177.5,183.7,212.8
2024-04-04 18:00,118.5,,131.9,,,,135.6,,,,
2024-04-05 07:00,,,,,,,,,,,
2024-04-05 08:00,243.4,330.3,205.4,297.7,349.1,376.7,221.1,250.4,303.3,291.9,308.7
2024-04-05 09:00,363.7,532.6,271.5,345.4,296.0,539.7,204.0,542.7,390.1,545.7,497.0
2024-04-05 10:00,372.4,652.7,376.9,596.6,598.7,518.7,165.1,511.1,718.4,678.2,699.6
2024-04-05 11:00,693.7,848.7,657.1,739.5,751.5,725.0,423.5,433.0,814.2,697.0,817.3
2024-04-05 12:00,714.6,429.0,713.8,540.1,756.9,726.1,616.1,759.2,779.1,608.2,789.2
2024-04-05 13:00,840.5,874.2,776.2,777.4,454.5,743.6,782.6,644.0,822.3,860.3,821.8
2024-04-05 14:00,855.2,845.3,695.5,739.6,752.7,730.1,630.7,595.2,698.3,822.8,811.3
2024-04-05 15:00,740.3,738.7,633.3,672.1,661.0,591.8,618.9,531.1,677.2,742.2,680.9
2024-04-05 16:00,604.2,590.0,512.5,519.2,540.8,513.7,312.7,398.8,578.1,586.7,582.3
2024-04-05 17:00,408.5,386.2,342.1,340.3,338.6,337.4,390.9,362.3,387.0,395.6,390.2
2024-04-05 18:00,186.0,,154.5,148.0,,,182.2,,,177.0,
2024-04-06 07:00,,,,,109.1,169.0,,111.8,,,141.8
2024-04-06 08:00,375.5,389.1,193.4,317.3,238.4,354.1,332.9,277.9,367.3,377.9,347.9
2024-04-06 09:00,511.8,543.6,309.4,457.1,387.5,396.8,524.7,349.2,554.3,438.8,577.5
2024-04-06 10:00,554.2,723.9,386.6,584.6,450.4,621.2,623.1,503.6,510.4,602.5,670.9
2024-04-06 11:00,423.1,532.3,383.5,458.7,529.7,429.8,667.7,408.3,618.5,617.6,713.6
2024-04-06 12:00,91.8,448.1,599.1,168.3,515.0,619.9,270.8,463.9,460.0,244.0,486.6
2024-04-06 13:00,0.0,187.8,564.4,129.4,500.7,644.0,400.1,408.7,196.1,140.5,196.6
2024-04-06 14:00,446.7,0.0,611.8,138.7,549.3,652.0,571.4,354.0,162.7,394.5,435.5
2024-04-06 15:00,310.0,493.4,652.1,249.3,626.0,670.3,632.1,549.5,268.9,348.5,357.5
2024-04-06 16:00,359.2,401.6,452.8,492.2,527.9,533.1,550.5,557.3,504.7,266.6,345.2
2024-04-06 17:00,376.0,390.4,327.1,337.9,315.6,303.0,271.9,369.0,392.3,395.8,389.6
2024-04-06 18:00,189.8,,151.3,151.2,,,187.9,,,177.1,
2024-04-07 07:00,,176.5,,,176.2,178.8,,181.8,168.7,,174.9
2024-04-07 08:00,342.9,389.0,291.0,336.6,378.0,384.4,360.6,381.6,376.8,386.9,386.1
2024-04-07 09:00,582.1,605.1,490.2,512.2,555.2,565.1,549.9,566.8,577.6,578.5,581.8
2024-04-07 10:00,737.5,766.8,597.2,659.4,694.1,707.1,703.1,712.9,728.3,728.9,731.2
2024-04-07 11:00,818.5,858.2,695.9,751.3,777.7,795.1,790.0,797.9,810.6,815.4,824.0
2024-04-07 12:00,617.3,894.8,748.9,779.7,811.1,827.5,826.9,825.8,843.7,682.3,858.5
2024-04-07 13:00,837.1,675.5,775.4,627.4,808.6,831.3,838.2,821.5,686.6,753.3,809.8
2024-04-07 14:00,727.6,630.6,730.4,683.7,773.9,790.2,770.1,770.5,733.4,771.3,607.2
2024-04-07 15:00,676.3,707.2,647.9,650.0,683.0,689.3,641.1,668.1,533.9,701.4,671.1
2024-04-07 16:00,587.2,560.1,482.2,449.7,533.5,549.7,536.7,551.7,510.1,589.0,534.0
2024-04-07 17:00,411.3,355.4,335.2,330.1,357.0,372.1,397.9,376.0,347.9,390.5,324.9
2024-04-07 18:00,191.6,163.5,151.5,119.4,,,190.6,,166.2,168.3,
2024-04-08 07:00,,128.5,,155.1,154.8,172.6,,179.2,166.2,135.9,170.8
2024-04-08 08:00,370.7,311.9,325.5,251.9,366.2,381.9,375.9,375.2,345.3,285.7,318.5
2024-04-08 09:00,349.6,375.6,482.4,287.7,531.9,503.5,510.6,565.1,527.1,299.5,455.8
2024-04-08 10:00,274.6,358.8,473.8,287.4,649.7,539.3,572.8,616.8,334.2,313.6,224.3
2024-04-08 11:00,252.8,422.3,406.5,327.5,647.5,751.5,536.7,633.7,318.8,355.7,466.5
2024-04-08 12:00,366.8,435.6,494.0,351.1,648.9,773.0,406.2,416.7,508.2,395.0,453.9
2024-04-08 13:00,356.4,346.5,466.3,335.3,736.2,783.5,427.5,469.2,324.7,306.4,292.5
2024-04-08 14:00,227.2,420.5,572.2,314.9,528.8,655.2,501.7,375.4,425.6,348.5,461.8
2024-04-08 15:00,293.9,253.2,447.3,114.4,429.2,421.2,290.3,356.4,292.7,88.0,371.5
2024-04-08 16:00,206.3,271.0,353.9,171.9,348.6,334.8,172.0,298.1,100.5,199.2,230.1
2024-04-08 17:00,201.8,145.9,200.9,110.1,142.9,274.5,177.7,86.2,137.6,133.8,205.6
2024-04-08 18:00,132.3,107.7,116.2,50.3,78.9,122.4,86.4,56.8,93.6,101.9,
2024-04-09 07:00,,182.0,,141.8,161.4,183.5,,111.0,167.8,175.4,164.5
2024-04-09 08:00,362.2,197.2,315.4,323.5,299.8,389.0,369.1,202.5,295.9,381.9,386.2
2024-04-09 09:00,512.0,251.9,486.2,321.2,547.6,565.0,554.4,420.8,219.6,508.9,528.1
2024-04-09 10:00,659.0,170.6,619.8,150.6,542.1,707.8,706.4,606.7,230.0,251.1,456.3
2024-04-09 11:00,580.5,431.8,711.6,224.4,450.1,746.2,799.2,796.6,403.6,106.7,550.5
2024-04-09 12:00,312.6,539.2,764.8,440.5,641.1,800.7,841.6,828.8,340.8,198.9,638.9
2024-04-09 13:00,186.2,338.6,771.4,695.5,491.3,797.7,838.7,827.0,653.4,757.4,543.8
2024-04-09 14:00,464.3,463.7,741.5,712.2,701.9,768.8,806.1,765.5,489.7,763.9,508.1
2024-04-09 15:00,653.0,527.0,654.5,661.9,674.7,713.7,697.7,706.5,654.5,637.1,624.0
2024-04-09 16:00,258.6,427.3,536.4,291.4,525.8,573.6,571.3,565.8,540.7,498.8,533.6
2024-04-09 17:00,180.4,356.4,357.3,296.1,345.0,392.4,392.3,384.9,281.8,180.4,380.5
2024-04-09 18:00,104.7,139.3,158.7,124.7,172.8,180.4,187.0,174.9,159.3,130.9,176.6
2024-04-10 07:00,171.2,191.6,,129.0,168.7,117.7,,177.8,146.2,170.8,174.2
2024-04-10 08:00,387.3,393.3,259.9,309.6,366.0,209.7,323.7,382.1,300.4,388.5,373.6
2024-04-10 09:00,531.5,618.0,395.4,512.7,564.3,388.7,543.2,506.7,586.4,583.4,588.2
2024-04-10 10:00,737.6,775.9,522.3,654.6,669.3,311.5,690.9,695.4,732.7,734.0,727.1
2024-04-10 11:00,789.6,866.6,618.0,742.1,760.0,593.1,779.7,746.6,812.7,829.9,821.7
2024-04-10 12:00,878.9,874.0,602.4,795.0,727.4,787.7,835.9,791.3,857.7,874.1,865.6
2024-04-10 13:00,890.2,903.9,683.2,804.9,770.2,751.0,842.8,784.1,849.9,885.4,876.8
2024-04-10 14:00,846.2,856.1,597.8,765.7,529.6,649.0,808.3,630.5,817.6,843.5,825.3
2024-04-10 15:00,726.4,755.0,626.4,669.3,656.6,549.1,717.3,665.8,727.6,746.7,714.5
2024-04-10 16:00,613.6,598.6,421.6,512.9,487.1,466.0,585.1,519.2,580.8,595.5,582.1
