datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2025-01-01 07:00,,,,,,,,,,,
2025-01-01 08:00,,,,,,,,,,,
2025-01-01 09:00,235.0,240.1,156.3,202.0,227.3,162.9,229.3,221.5,239.3,239.0,260.2
2025-01-01 10:00,375.1,382.3,280.6,323.9,344.6,226.8,370.2,344.2,374.0,375.3,404.1
2025-01-01 11:00,485.8,509.7,347.1,441.3,397.3,269.5,451.7,435.2,471.3,463.2,455.5
2025-01-01 12:00,521.8,550.7,401.2,485.7,435.9,462.5,488.8,461.0,504.6,494.8,495.5
2025-01-01 13:00,526.1,551.3,412.6,487.8,433.4,473.8,494.5,466.0,507.1,504.3,486.0
2025-01-01 14:00,497.5,508.9,378.3,449.9,397.2,431.9,466.0,440.2,477.4,475.7,467.8
2025-01-01 15:00,408.7,403.1,310.4,0.0,324.4,348.5,383.7,359.2,388.5,390.9,382.9
2025-01-01 16:00,268.5,256.2,0.0,223.5,211.0,218.3,256.2,232.2,253.1,259.7,249.5
2025-01-01 17:00,,,,,,,,,,,
2025-01-01 18:00,,,,,,,,,,,
2025-01-02 07:00,,,,,,,,,,,
2025-01-02 08:00,,,,,,,,,,,
2025-01-02 09:00,236.2,251.7,154.1,200.7,208.8,200.2,214.1,223.7,236.1,231.9,231.2
2025-01-02 10:00,381.4,402.1,274.4,331.6,301.7,304.3,357.7,354.1,374.8,369.8,371.7
2025-01-02 11:00,478.1,492.6,372.5,422.0,404.3,424.6,451.9,417.2,464.0,462.8,456.2
2025-01-02 12:00,518.3,530.8,426.1,466.8,423.7,472.4,489.4,463.5,498.7,503.8,496.2
2025-01-02 13:00,523.0,529.9,432.2,471.6,425.9,473.0,496.1,461.6,501.3,500.2,495.6
2025-01-02 14:00,496.7,494.8,397.6,440.0,402.6,432.0,468.0,437.9,471.8,472.6,469.6
2025-01-02 15:00,406.0,398.7,322.3,349.2,328.3,349.1,385.0,357.7,385.4,389.3,380.7
2025-01-02 16:00,268.2,251.2,207.5,217.4,212.9,222.7,257.3,230.2,250.1,255.6,245.9
2025-01-02 17:00,,,,,,,,,,,
2025-01-02 18:00,,,,,,,,,,,
2025-01-03 07:00,,,,,,,,,,,
2025-01-03 08:00,,,,,,,,,,,
2025-01-03 09:00,238.4,253.4,165.3,205.0,210.5,217.3,158.0,221.3,239.1,238.2,240.4
2025-01-03 10:00,385.4,398.5,291.1,337.5,325.9,346.0,356.4,347.6,375.9,374.6,379.3
2025-01-03 11:00,481.1,503.8,405.5,436.6,394.4,428.9,449.0,434.0,469.1,466.7,443.3
2025-01-03 12:00,522.7,544.1,404.1,483.4,417.6,472.0,485.5,461.4,501.2,496.4,483.8
2025-01-03 13:00,528.9,541.0,401.3,488.8,418.2,473.4,491.9,462.1,504.9,502.2,493.5
2025-01-03 14:00,502.9,504.9,416.0,452.2,401.4,435.0,467.0,440.5,477.6,475.6,469.0
2025-01-03 15:00,412.6,405.4,290.7,361.1,268.0,324.6,379.1,361.8,393.0,392.7,383.4
2025-01-03 16:00,276.9,259.6,205.7,229.2,214.5,226.6,262.2,229.3,257.2,261.6,251.8
2025-01-03 17:00,,,,,,,,,,,
2025-01-03 18:00,,,,,,,,,,,
2025-01-04 07:00,,,,,,,,,,,
2025-01-04 08:00,,,,,,,,,,,
2025-01-04 09:00,241.2,256.8,164.4,211.1,209.0,215.8,219.7,224.3,241.0,238.2,234.6
2025-01-04 10:00,388.5,406.4,294.3,344.8,326.4,345.4,276.0,353.2,380.0,375.7,368.4
2025-01-04 11:00,486.1,498.1,382.5,438.4,400.7,430.9,380.5,434.1,469.3,466.7,457.7
2025-01-04 12:00,524.2,535.7,431.8,484.5,420.4,474.5,238.6,460.9,501.1,497.7,498.5
2025-01-04 13:00,530.2,539.9,431.3,484.2,419.6,475.3,281.0,462.2,505.0,501.6,497.6
