datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2025-08-01 07:00,0.0,277.9,215.9,231.6,239.2,275.5,245.5,261.1,264.5,266.5,275.1
2025-08-01 08:00,,,,,,,,,,,
2025-08-01 09:00,,,,,,,,,,,
2025-08-01 10:00,796.1,826.6,653.5,736.1,740.8,800.3,763.9,765.8,798.0,803.5,819.1
2025-08-01 11:00,892.3,949.6,640.4,0.0,835.8,891.2,863.5,873.3,891.5,906.2,898.0
2025-08-01 12:00,897.5,994.9,425.2,898.2,885.7,918.5,901.5,907.2,931.9,944.7,941.3
2025-08-01 13:00,891.2,989.3,868.7,906.4,877.1,0.0,911.9,910.3,933.5,953.4,949.3
2025-08-01 14:00,861.4,956.2,695.8,859.9,838.8,885.4,865.7,876.4,903.2,924.6,914.4
2025-08-01 15:00,815.6,855.2,563.9,768.3,753.9,803.6,692.9,794.4,814.9,838.9,824.1
2025-08-01 16:00,689.3,703.6,298.1,628.4,624.3,685.8,565.9,660.1,672.3,695.6,705.4
2025-08-01 17:00,469.8,510.0,172.4,463.9,449.1,499.1,294.3,487.4,497.5,544.2,508.5
2025-08-01 18:00,323.6,310.4,238.5,237.3,0.0,295.3,292.9,292.8,298.5,285.1,301.5
2025-08-02 07:00,252.6,204.9,193.8,207.1,296.0,221.6,0.0,253.2,188.6,0.0,198.0
2025-08-02 08:00,460.2,448.5,376.1,336.4,422.1,524.8,0.0,450.7,305.1,428.5,343.7
2025-08-02 09:00,648.8,554.8,563.8,560.1,578.5,561.3,612.8,634.7,460.5,502.1,393.1
2025-08-02 10:00,793.8,668.5,743.4,686.5,732.4,755.3,752.7,734.4,767.7,780.7,793.1
2025-08-02 11:00,827.7,891.9,577.0,790.5,822.0,775.4,856.7,605.3,879.8,877.5,904.4
2025-08-02 12:00,766.1,922.4,836.7,838.3,894.3,805.7,893.0,808.6,922.6,925.4,935.9
