datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2025-05-01 07:00,167.4,250.3,135.7,183.6,230.0,191.2,195.9,253.4,192.3,147.4,193.6
2025-05-01 08:00,255.6,359.5,125.2,272.3,427.2,407.6,292.6,424.2,416.0,244.4,397.0
2025-05-01 09:00,250.8,543.3,71.3,375.8,546.3,600.1,339.8,522.9,545.9,463.2,417.7
2025-05-01 10:00,638.2,591.3,120.5,501.7,547.6,652.7,44.2,691.9,751.9,671.1,524.7
2025-05-01 11:00,,,,,,,,,,,
2025-05-01 12:00,187.9,423.5,126.7,184.4,481.0,318.9,264.2,489.4,252.0,81.5,462.2
2025-05-01 13:00,130.8,0.0,54.6,168.2,261.2,224.4,129.5,591.7,209.5,231.4,737.7
2025-05-01 14:00,42.2,132.5,271.1,154.3,85.4,181.6,106.7,107.4,114.8,187.6,197.6
2025-05-01 15:00,48.6,40.3,298.2,20.2,162.3,136.0,116.7,109.6,38.2,31.4,147.9
2025-05-01 16:00,135.1,106.0,254.6,155.2,127.3,132.2,114.4,83.2,0.0,210.4,87.2
2025-05-01 17:00,99.7,119.3,216.8,54.1,103.0,68.6,180.7,51.8,116.1,93.0,125.5
2025-05-01 18:00,91.8,106.1,69.7,119.3,75.7,73.5,137.1,92.0,93.9,109.9,108.4
2025-05-02 07:00,262.6,271.9,233.2,245.8,284.8,183.5,264.2,284.8,219.2,291.9,290.6
2025-05-02 08:00,478.7,515.6,418.8,441.1,489.3,450.9,470.5,491.9,495.7,495.2,503.2
2025-05-02 09:00,665.0,700.6,587.1,612.9,657.2,580.9,653.8,666.9,674.9,674.5,681.2
2025-05-02 10:00,803.4,843.6,713.8,751.5,787.5,640.5,788.5,799.6,809.6,818.1,821.1
2025-05-02 11:00,892.7,945.5,805.9,839.7,865.7,875.2,875.0,868.3,893.6,906.8,907.9
2025-05-02 12:00,935.2,976.8,818.5,882.1,898.5,905.8,917.9,913.7,926.1,938.9,937.5
2025-05-02 13:00,933.9,971.7,847.5,875.4,885.1,900.6,920.0,909.8,922.2,944.2,937.9
2025-05-02 14:00,889.0,906.2,773.6,828.1,835.9,851.4,873.7,858.2,876.1,890.5,890.0
2025-05-02 15:00,792.2,804.9,692.8,727.2,741.0,690.6,775.8,764.8,780.0,796.9,796.8
2025-05-02 16:00,645.8,646.4,248.8,579.3,585.6,624.0,632.2,513.6,631.4,644.6,645.7
2025-05-02 17:00,460.1,470.8,332.1,396.8,413.4,437.3,437.4,302.6,460.0,452.6,407.1
2025-05-02 18:00,247.2,230.8,148.5,201.6,225.7,238.5,248.8,199.5,217.3,238.6,213.4
2025-05-03 07:00,198.6,93.8,70.3,93.9,0.0,69.5,128.0,0.0,172.1,88.3,142.6
2025-05-03 08:00,218.9,253.4,65.7,240.4,95.9,109.6,172.4,162.8,186.3,146.1,183.2
2025-05-03 09:00,466.3,279.5,227.4,292.5,141.4,0.0,159.6,71.1,284.1,414.2,77.0
2025-05-03 10:00,116.4,234.4,234.1,163.2,85.1,118.0,239.0,0.0,142.1,243.1,325.3
2025-05-03 11:00,139.0,0.0,421.5,0.0,101.5,186.1,220.6,103.4,78.6,57.1,137.7
2025-05-03 12:00,132.4,210.9,347.6,133.0,75.6,148.5,0.0,215.9,215.3,153.9,234.9
2025-05-03 13:00,196.9,130.1,827.7,220.7,76.8,245.0,116.2,68.6,106.6,242.6,227.8
2025-05-03 14:00,293.6,428.0,745.7,155.6,169.0,175.9,326.0,198.6,194.7,496.4,116.8
2025-05-03 15:00,185.5,255.9,628.2,393.5,696.7,120.5,669.5,369.3,195.4,213.7,327.6
2025-05-03 16:00,584.6,350.1,368.3,545.6,340.2,227.0,573.2,618.7,316.0,262.2,219.3
2025-05-03 17:00,329.5,310.8,412.0,407.9,231.9,172.4,469.6,241.0,432.2,462.6,434.5
2025-05-03 18:00,248.7,159.9,229.9,194.8,206.6,135.1,202.8,139.6,246.8,254.6,247.5
2025-05-04 07:00,262.9,289.8,216.1,236.4,288.1,247.9,224.2,287.8,268.1,274.2,290.8
