datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2025-04-01 07:00,,,,,,,,,,,
2025-04-01 08:00,273.7,295.5,263.7,283.0,335.1,355.0,335.5,352.1,305.2,278.9,232.5
2025-04-01 09:00,467.3,516.5,433.2,467.7,501.1,537.7,515.1,537.2,509.4,447.0,474.1
2025-04-01 10:00,702.2,745.3,581.3,643.4,621.4,678.3,660.8,676.3,689.6,672.5,672.7
2025-04-01 11:00,803.3,840.4,681.3,739.5,688.2,762.3,751.9,757.7,782.3,795.6,784.7
2025-04-01 12:00,837.6,879.4,733.4,792.7,707.5,792.6,787.0,782.3,816.9,833.0,821.2
2025-04-01 13:00,844.8,891.6,736.8,803.3,707.9,794.4,796.4,786.8,819.0,838.0,831.9
2025-04-01 14:00,821.1,824.5,704.4,726.2,690.9,766.9,771.0,756.6,787.1,809.3,794.2
2025-04-01 15:00,681.9,735.8,630.7,649.1,622.1,684.6,688.4,675.7,696.4,719.6,705.1
2025-04-01 16:00,580.8,564.2,501.7,508.0,505.9,539.6,548.1,553.3,557.1,564.2,549.2
2025-04-01 17:00,390.9,369.4,341.6,326.0,339.1,362.0,373.2,360.5,366.1,378.3,376.2
2025-04-01 18:00,,,152.6,,,,169.5,,,,
2025-04-02 07:00,,,,,,,,,,,
2025-04-02 08:00,363.1,392.2,274.0,321.4,343.8,361.0,341.8,360.4,370.3,363.5,372.7
2025-04-02 09:00,558.8,592.9,454.4,499.4,506.3,541.7,520.5,539.3,558.9,552.6,561.7
2025-04-02 10:00,713.6,750.5,574.3,650.5,628.1,680.8,665.1,680.8,705.3,704.5,708.8
2025-04-02 11:00,805.7,859.8,515.8,751.6,740.8,764.8,755.0,762.3,791.0,791.5,790.5
2025-04-02 12:00,846.7,900.3,278.4,799.0,716.1,795.0,789.9,790.3,824.2,832.7,835.3
2025-04-02 13:00,848.9,895.2,520.6,799.7,715.8,780.6,799.5,793.4,826.9,837.9,833.5
2025-04-02 14:00,812.3,848.9,261.0,729.7,691.7,755.9,759.3,761.8,792.8,805.7,809.2
2025-04-02 15:00,723.6,730.0,262.5,612.1,583.5,300.3,406.5,649.9,702.0,710.5,713.8
2025-04-02 16:00,551.8,561.4,238.8,492.2,145.0,150.7,230.0,503.5,533.2,579.4,564.5
2025-04-02 17:00,224.7,217.5,265.0,246.0,233.1,171.9,118.4,236.3,114.6,151.8,385.0
2025-04-02 18:00,,,148.3,,,,123.2,,,,
2025-04-03 07:00,,,,,,,,,,,
2025-04-03 08:00,359.0,380.8,269.0,307.3,317.1,210.8,328.3,208.6,359.9,353.9,349.2
2025-04-03 09:00,541.5,587.9,436.0,487.4,492.5,395.4,515.4,294.6,546.2,544.1,537.4
2025-04-03 10:00,495.8,675.6,587.3,574.5,623.4,680.8,649.9,603.7,693.1,700.5,661.5
2025-04-03 11:00,609.2,633.6,687.0,704.6,675.1,777.6,743.8,769.6,754.7,769.6,767.5
2025-04-03 12:00,573.1,733.0,733.1,763.1,698.0,805.1,770.2,776.5,524.4,751.3,697.0
2025-04-03 13:00,529.8,540.2,742.4,834.6,685.0,798.5,728.5,717.3,610.8,780.6,734.2
2025-04-03 14:00,362.2,546.5,704.8,739.5,612.6,639.9,711.3,701.7,680.1,788.0,734.3
2025-04-03 15:00,538.6,574.9,615.4,643.6,618.4,562.9,644.3,661.4,349.4,717.5,548.5
2025-04-03 16:00,577.7,575.8,483.9,500.6,499.2,389.3,545.1,527.1,549.7,571.8,491.4
2025-04-03 17:00,384.4,376.8,325.9,321.1,340.7,309.1,362.4,358.6,370.1,382.3,315.6
2025-04-03 18:00,171.6,,146.8,,,,167.8,,,,
2025-04-04 07:00,,,,,,,,,,,
2025-04-04 08:00,356.7,380.9,247.1,309.2,322.0,349.5,338.1,342.2,367.1,362.4,370.1
2025-04-04 09:00,462.7,586.2,451.6,490.9,491.9,523.0,525.9,525.2,555.0,544.4,558.1
