datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2023-06-01 07:00,247.8,258.8,148.1,93.7,168.6,248.0,190.0,229.2,280.8,189.1,165.3
2023-06-01 08:00,97.7,308.9,183.8,178.7,300.7,306.1,322.4,228.5,185.3,253.2,210.0
2023-06-01 09:00,70.7,290.5,238.0,327.4,624.7,426.3,189.8,658.8,273.3,103.3,386.3
2023-06-01 10:00,120.9,150.8,530.5,181.8,546.8,624.4,240.1,337.8,93.1,176.9,196.2
2023-06-01 11:00,109.0,121.3,780.1,207.7,643.2,622.3,266.5,346.3,69.9,245.4,211.8
2023-06-01 12:00,270.2,310.7,549.1,286.7,551.6,496.9,398.6,582.4,256.4,319.2,224.1
2023-06-01 13:00,335.0,347.7,292.2,285.7,642.5,374.0,301.3,367.5,123.2,335.5,255.3
2023-06-01 14:00,199.6,207.0,708.2,257.2,768.8,835.6,0.0,832.0,107.7,208.7,250.3
2023-06-01 15:00,125.2,251.1,512.5,255.2,789.9,740.6,309.2,713.8,156.5,252.3,200.6
2023-06-01 16:00,219.1,155.2,581.3,254.0,549.9,489.1,368.4,291.5,202.2,113.7,226.1
2023-06-01 17:00,184.1,161.4,445.2,225.8,418.2,328.2,179.6,370.0,194.4,163.8,133.5
2023-06-01 18:00,173.6,170.4,266.7,203.8,219.8,197.4,264.5,262.1,0.0,0.0,0.0
2023-06-02 07:00,295.4,259.6,151.8,231.6,320.8,183.5,182.3,175.0,222.3,333.9,338.1
2023-06-02 08:00,463.9,411.8,174.3,456.7,515.7,386.0,206.4,448.3,327.2,500.0,542.3
2023-06-02 09:00,681.9,556.4,232.7,626.4,657.0,449.4,597.2,568.2,708.0,692.7,718.1
2023-06-02 10:00,837.1,875.1,289.5,775.1,840.3,618.5,810.7,833.4,848.4,773.2,860.6
2023-06-02 11:00,924.6,978.2,383.2,864.9,918.1,784.6,923.7,921.5,927.8,935.7,945.2
2023-06-02 12:00,963.7,1013.3,371.9,907.6,967.5,900.9,961.8,961.0,972.4,971.8,984.5
2023-06-02 13:00,964.3,1002.4,859.4,862.1,972.9,401.6,965.1,957.4,966.0,970.5,981.9
2023-06-02 14:00,925.1,948.7,794.0,846.7,863.1,879.5,925.3,901.2,914.1,928.6,935.3
2023-06-02 15:00,831.5,848.2,734.1,766.5,826.0,728.0,834.2,798.0,827.3,833.7,841.3
2023-06-02 16:00,688.1,528.2,628.6,627.0,608.8,649.5,558.5,601.9,692.3,691.5,696.5
2023-06-02 17:00,503.9,472.4,443.2,473.6,477.7,441.3,524.3,396.3,503.0,458.6,436.5
2023-06-02 18:00,310.5,298.2,210.8,270.2,208.6,281.2,317.6,248.6,306.2,302.6,309.1
2023-06-03 07:00,0.0,340.8,291.2,281.7,312.9,195.7,300.0,315.2,328.1,319.6,0.0
2023-06-03 08:00,518.2,550.5,471.6,476.9,522.4,506.7,513.7,508.9,0.0,528.6,529.5
2023-06-03 09:00,695.3,736.4,631.0,646.8,702.6,661.4,694.0,686.0,703.7,709.6,688.2
