datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2025-07-01 07:00,144.2,326.7,0.0,264.3,310.4,206.6,178.9,308.8,311.5,203.6,302.1
2025-07-01 08:00,263.1,494.5,265.8,460.3,494.9,256.2,239.2,492.7,474.7,308.6,527.5
2025-07-01 09:00,467.2,701.7,349.5,500.9,612.5,329.0,381.6,676.4,684.4,497.2,673.6
2025-07-01 10:00,580.3,670.5,562.3,480.2,553.4,424.5,341.1,810.2,755.0,574.3,785.5
2025-07-01 11:00,776.7,912.0,617.4,756.3,677.2,375.3,334.4,641.5,922.3,716.2,831.7
2025-07-01 12:00,879.9,969.5,771.0,726.2,928.9,668.6,672.0,714.7,857.7,801.0,800.6
2025-07-01 13:00,927.4,986.5,883.8,819.9,919.6,908.7,263.0,477.9,917.8,891.7,788.3
2025-07-01 14:00,917.1,942.3,823.7,744.7,843.0,535.4,880.0,864.4,881.8,936.0,861.3
2025-07-01 15:00,813.2,810.4,759.9,774.4,739.5,701.6,475.2,509.7,833.9,853.4,725.4
2025-07-01 16:00,693.9,700.2,583.6,608.2,693.1,400.1,662.5,613.4,663.5,716.5,708.0
2025-07-01 17:00,529.2,540.4,458.1,464.7,417.7,515.3,544.9,531.2,514.1,506.8,547.3
2025-07-01 18:00,340.9,333.4,314.2,302.6,277.3,338.5,349.1,292.6,338.3,279.7,349.5
2025-07-02 07:00,188.4,315.4,241.7,273.7,318.7,320.1,211.7,321.1,251.0,273.8,0.0
2025-07-02 08:00,480.7,530.2,300.5,442.0,506.5,301.5,395.4,501.8,480.3,456.6,463.8
2025-07-02 09:00,684.6,725.9,473.3,620.9,666.7,587.7,589.7,652.7,695.3,678.6,636.9
2025-07-02 10:00,825.0,853.3,529.5,759.7,791.4,667.4,725.9,751.5,826.9,826.7,791.4
2025-07-02 11:00,922.4,961.2,501.2,875.5,815.7,685.7,814.7,759.8,922.2,939.1,779.2
2025-07-02 12:00,946.7,1008.4,717.8,926.4,893.5,864.0,884.8,775.1,955.0,969.8,752.7
2025-07-02 13:00,973.8,1010.3,532.4,931.5,886.0,826.6,857.1,816.6,960.8,980.3,866.8
2025-07-02 14:00,941.8,969.9,615.0,882.6,830.7,767.1,735.7,880.9,940.5,942.8,860.9
2025-07-02 15:00,851.6,856.1,539.2,781.1,799.6,757.8,711.1,779.3,830.2,848.5,838.1
2025-07-02 16:00,711.4,728.7,579.3,660.3,621.7,668.5,676.8,686.2,704.8,719.4,713.8
2025-07-02 17:00,531.8,536.6,401.6,490.5,450.1,458.5,504.7,518.3,541.0,545.2,540.0
2025-07-02 18:00,337.5,303.3,272.7,294.6,289.9,295.8,248.8,342.6,327.1,337.6,317.2
2025-07-03 07:00,242.3,324.9,146.5,0.0,238.4,175.4,239.2,314.8,0.0,307.6,288.8
2025-07-03 08:00,490.2,535.6,219.6,467.2,313.4,267.2,415.5,385.2,461.7,527.5,513.8
2025-07-03 09:00,687.7,724.2,221.8,646.1,454.4,384.8,599.3,528.5,684.2,703.0,697.3
2025-07-03 10:00,832.4,874.4,415.2,783.5,806.9,662.0,754.0,732.3,0.0,846.0,825.3
2025-07-03 11:00,925.3,963.8,528.3,873.8,862.4,687.3,895.3,868.1,918.7,937.8,870.6
2025-07-03 12:00,974.7,999.9,588.0,915.7,907.3,775.8,950.5,930.3,957.8,978.1,976.2
2025-07-03 13:00,971.9,1003.8,852.3,873.0,867.7,785.3,957.9,895.3,961.2,985.7,981.4
2025-07-03 14:00,938.7,958.3,797.2,875.7,788.8,758.1,929.6,885.8,925.5,948.5,930.1
2025-07-03 15:00,854.4,868.8,756.2,763.1,759.8,590.8,838.8,815.4,841.7,833.3,809.9
2025-07-03 16:00,721.2,711.2,639.0,656.9,578.1,498.3,706.3,534.1,694.3,719.4,711.6
2025-07-03 17:00,547.3,527.4,490.7,491.9,501.2,316.7,537.3,474.1,497.4,556.4,533.7
2025-07-03 18:00,343.6,306.1,343.4,300.8,226.9,268.3,344.7,282.4,339.5,343.2,315.7
2025-07-04 07:00,254.3,306.4,123.5,246.7,331.6,309.8,244.2,240.6,287.5,296.4,312.1
2025-07-04 08:00,474.3,532.7,200.0,444.3,464.3,344.5,462.3,501.4,491.9,466.6,497.3
2025-07-04 09:00,650.3,715.4,236.4,626.9,663.9,417.5,564.2,514.6,692.8,653.4,699.9
2025-07-04 10:00,793.7,849.4,254.2,741.3,749.0,363.5,684.9,786.3,825.8,842.1,856.0
2025-07-04 11:00,875.7,939.5,240.3,816.3,654.0,432.1,562.2,880.4,881.6,919.2,903.8
2025-07-04 12:00,875.1,912.6,417.1,812.6,878.1,413.1,867.5,909.3,711.5,861.3,908.7
2025-07-04 13:00,776.3,809.8,476.7,904.7,739.9,612.3,869.3,923.4,922.6,798.4,824.9
2025-07-04 14:00,917.0,968.2,672.7,861.9,776.6,378.2,663.1,787.5,855.2,875.4,870.5
2025-07-04 15:00,776.7,784.6,640.0,726.4,545.0,221.6,750.6,728.2,726.0,730.7,848.1
2025-07-04 16:00,679.3,716.8,464.3,643.1,347.0,580.4,450.6,605.1,681.1,662.3,427.5
2025-07-04 17:00,478.2,534.8,436.5,418.6,459.9,269.9,322.2,530.8,538.3,522.9,512.1
2025-07-04 18:00,259.4,203.3,255.0,239.4,313.2,296.7,225.1,215.7,225.1,347.3,369.2
2025-07-05 07:00,235.5,332.6,202.9,279.9,292.4,156.8,208.1,303.8,316.1,307.9,329.4
2025-07-05 08:00,466.7,538.8,359.6,470.6,465.8,191.8,372.8,0.0,516.8,466.7,532.0
2025-07-05 09:00,631.6,723.1,534.2,618.7,644.9,447.4,504.1,679.9,694.6,651.5,704.4
2025-07-05 10:00,777.0,864.2,741.5,701.0,782.0,499.2,737.8,815.8,826.0,804.4,849.6
2025-07-05 11:00,883.1,960.6,845.2,820.3,878.2,289.9,812.1,901.9,920.7,927.2,947.6
2025-07-05 12:00,946.3,1001.2,893.2,890.8,919.6,701.5,779.2,943.9,964.5,978.4,977.9
2025-07-05 13:00,963.4,1005.4,902.1,914.9,919.4,511.4,907.5,946.7,967.7,983.7,995.9
2025-07-05 14:00,937.0,954.9,851.5,833.7,877.6,797.7,886.1,908.4,931.1,946.3,949.6
2025-07-05 15:00,853.1,870.2,736.5,786.8,790.7,699.5,789.4,823.9,845.0,850.7,862.1
2025-07-05 16:00,718.2,717.3,596.7,644.8,646.2,571.8,628.4,690.6,698.3,722.1,713.6
2025-07-05 17:00,545.7,536.9,443.2,483.5,484.6,418.3,534.5,518.8,526.8,540.6,544.2
2025-07-05 18:00,333.6,319.5,269.2,291.7,343.1,239.3,353.0,334.7,314.6,332.8,326.4
2025-07-06 07:00,273.9,306.3,193.1,258.5,224.9,124.2,256.7,320.8,307.3,261.9,283.9
2025-07-06 08:00,340.0,519.8,353.4,451.5,353.7,111.3,340.4,462.9,503.1,500.5,502.6
2025-07-06 09:00,468.5,723.4,547.5,590.6,357.2,317.6,419.0,633.2,676.4,648.7,690.4
