datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2025-03-01 07:00,,,,,,,,,,,
2025-03-01 08:00,154.4,120.4,,104.0,174.2,180.6,116.2,167.2,172.7,157.4,194.3
2025-03-01 09:00,140.3,284.9,176.6,213.4,383.5,366.5,287.9,283.8,252.9,183.2,253.1
2025-03-01 10:00,195.0,451.0,306.6,159.8,411.8,353.1,464.7,315.3,198.8,183.2,309.3
2025-03-01 11:00,86.3,321.1,562.3,145.6,496.0,329.2,281.3,263.4,479.0,263.2,466.6
2025-03-01 12:00,247.3,274.7,340.1,168.4,248.1,586.6,0.0,168.3,120.2,260.8,336.1
2025-03-01 13:00,107.2,180.0,219.0,133.8,0.0,641.2,310.7,251.3,149.7,107.0,149.7
2025-03-01 14:00,127.1,153.4,131.0,0.0,137.9,473.4,106.1,212.5,146.7,89.0,209.2
2025-03-01 15:00,154.4,132.7,284.6,0.0,0.0,209.6,96.9,140.0,162.4,96.5,134.2
2025-03-01 16:00,207.4,205.3,262.2,186.6,134.5,216.1,176.1,145.0,227.3,204.7,211.8
2025-03-01 17:00,182.4,148.0,204.3,175.8,162.4,204.7,145.7,0.0,130.3,187.8,172.9
2025-03-01 18:00,,,,,,,,,,,
2025-03-02 07:00,,,,,,,,,,,
2025-03-02 08:00,164.5,121.5,66.6,118.1,117.6,113.0,67.6,101.6,115.8,101.8,119.2
2025-03-02 09:00,185.8,200.4,181.0,225.8,190.5,211.4,180.3,220.4,287.3,218.8,236.8
2025-03-02 10:00,221.5,295.4,207.2,190.4,108.4,219.1,283.9,123.5,229.6,227.4,256.4
2025-03-02 11:00,216.8,302.6,388.6,275.2,127.4,231.4,336.6,96.6,224.9,278.9,336.6
2025-03-02 12:00,276.5,352.0,445.2,347.2,168.4,223.7,393.9,156.2,313.6,212.3,299.1
2025-03-02 13:00,244.0,220.2,236.0,172.2,177.2,152.6,321.6,90.7,353.8,252.4,207.9
2025-03-02 14:00,255.0,303.9,158.7,228.2,149.8,239.6,675.4,118.5,227.0,199.7,107.7
2025-03-02 15:00,209.3,0.0,81.7,0.0,101.8,195.0,395.9,251.6,102.1,135.8,297.0
2025-03-02 16:00,217.0,115.5,91.5,174.4,155.3,151.0,277.6,303.3,0.0,185.1,249.8
2025-03-02 17:00,191.4,0.0,85.2,160.7,139.9,197.9,190.1,174.5,0.0,0.0,129.5
2025-03-02 18:00,,,,,,,,,,,
2025-03-03 07:00,,,,,,,,,,,
2025-03-03 08:00,120.1,117.1,169.0,112.5,124.8,151.5,165.6,141.6,108.2,120.1,120.8
2025-03-03 09:00,131.2,147.8,294.8,128.2,105.2,147.5,177.6,197.6,182.4,153.3,192.8
2025-03-03 10:00,114.2,233.8,308.3,275.3,323.4,310.9,211.8,228.9,143.7,205.1,213.0
2025-03-03 11:00,192.4,205.1,421.0,248.4,385.5,180.9,320.0,163.9,181.7,200.5,187.0
2025-03-03 12:00,154.7,144.9,407.3,179.4,294.4,277.4,508.3,134.9,214.7,168.4,160.3
2025-03-03 13:00,172.1,163.7,521.2,194.4,346.7,332.1,291.4,131.9,265.1,207.6,259.2
2025-03-03 14:00,468.0,199.1,558.1,265.7,383.5,371.6,269.8,191.3,205.9,288.5,187.2
2025-03-03 15:00,223.7,221.6,458.5,296.1,235.2,389.0,381.7,245.5,247.9,312.8,237.4
2025-03-03 16:00,224.9,145.0,382.6,180.0,217.0,273.1,241.1,331.7,109.7,167.5,207.7
2025-03-03 17:00,192.5,173.7,232.5,181.5,157.5,173.4,166.9,149.1,169.8,175.2,118.4
2025-03-03 18:00,,,,,,,,,,,
2025-03-04 07:00,,,,,,,,,,,
2025-03-04 08:00,122.3,137.1,80.7,110.0,72.3,86.1,0.0,98.2,147.4,59.1,113.1
2025-03-04 09:00,198.1,109.2,146.6,296.9,94.1,97.0,251.7,122.4,142.4,333.1,144.2
2025-03-04 10:00,88.9,87.6,140.5,182.3,145.6,142.4,0.0,191.3,72.4,226.8,158.7
2025-03-04 11:00,310.1,127.1,189.9,228.9,171.2,150.4,229.5,185.0,251.7,264.6,155.0
2025-03-04 12:00,204.2,264.4,247.2,150.2,255.9,241.5,111.0,188.0,110.2,116.6,244.6
2025-03-04 13:00,0.0,0.0,375.0,0.0,304.2,377.1,63.8,210.5,78.2,228.1,107.7
2025-03-04 14:00,394.4,142.7,278.3,255.3,194.7,312.6,197.0,176.6,109.3,346.4,228.9
2025-03-04 15:00,436.0,310.2,235.3,532.8,266.7,57.9,526.9,297.7,468.2,458.5,378.1
2025-03-04 16:00,443.4,326.0,389.8,355.2,322.2,204.3,319.2,353.3,282.9,345.9,370.3
2025-03-04 17:00,196.9,235.1,228.2,238.0,276.8,210.2,276.4,225.2,208.0,244.1,239.8
2025-03-04 18:00,,,,,,,,,,,
2025-03-05 07:00,,,,,,,,,,,
2025-03-05 08:00,182.8,192.4,136.3,162.0,154.3,157.0,123.6,138.7,213.6,207.9,183.8
2025-03-05 09:00,298.2,263.5,198.6,248.6,213.0,214.8,183.9,193.6,358.9,297.0,387.3
2025-03-05 10:00,465.7,407.6,196.0,355.5,227.6,220.1,234.6,201.6,375.4,506.7,499.4
2025-03-05 11:00,534.3,526.6,250.8,314.3,326.8,260.4,229.1,269.8,370.4,379.9,370.3
2025-03-05 12:00,400.1,743.7,260.6,409.1,314.2,386.9,292.9,320.3,642.6,347.9,605.4
2025-03-05 13:00,195.8,623.8,251.9,381.7,376.7,409.7,105.7,396.2,449.4,319.0,333.0
2025-03-05 14:00,130.1,324.0,262.7,293.5,509.0,350.2,99.6,311.0,307.1,245.5,155.4
2025-03-05 15:00,116.8,191.9,396.1,156.5,325.2,335.0,155.8,207.9,183.9,304.0,253.4
2025-03-05 16:00,251.5,184.3,403.6,219.4,236.0,287.8,192.2,237.9,211.4,226.8,229.5
2025-03-05 17:00,102.0,171.7,218.6,168.2,171.5,164.9,219.0,161.7,169.9,0.0,157.9
2025-03-05 18:00,,,,,,,,,,,
2025-03-06 07:00,,,,,,,,,,,
2025-03-06 08:00,163.4,109.4,159.4,162.2,203.1,222.2,151.6,182.9,170.4,150.3,180.2
2025-03-06 09:00,144.8,329.0,332.6,328.6,384.9,380.7,399.4,341.3,420.4,369.2,363.9
2025-03-06 10:00,534.3,591.6,481.6,461.1,548.4,403.5,562.8,444.4,575.5,514.3,518.9
2025-03-06 11:00,667.9,721.8,581.7,625.4,622.6,590.2,632.4,565.2,95.7,664.4,381.9
2025-03-06 12:00,624.6,427.1,637.4,513.7,629.4,636.7,516.6,363.9,494.4,449.9,296.1
2025-03-06 13:00,517.6,178.6,643.3,301.6,535.6,495.6,575.4,578.0,207.6,153.4,540.9
2025-03-06 14:00,689.3,345.2,618.6,112.4,624.3,591.2,692.4,515.7,211.0,335.1,482.1
2025-03-06 15:00,552.8,259.2,536.6,237.5,457.9,418.6,613.7,376.6,526.1,423.6,286.1
2025-03-06 16:00,484.5,471.5,411.3,222.8,388.9,276.6,469.1,348.4,426.4,294.1,391.2
2025-03-06 17:00,305.5,283.2,250.5,159.9,268.6,268.6,305.0,277.3,256.7,168.0,262.0
2025-03-06 18:00,,,,,,,,,,,
2025-03-07 07:00,,,,,,,,,,,
2025-03-07 08:00,226.0,225.3,160.1,195.8,162.4,216.9,214.3,214.9,228.4,237.4,237.2
2025-03-07 09:00,427.3,446.8,316.5,364.9,323.1,398.1,409.8,393.1,424.5,423.6,425.9
2025-03-07 10:00,571.8,610.8,470.4,512.1,526.5,525.8,564.1,550.9,574.3,572.4,575.6
2025-03-07 11:00,666.6,678.8,563.8,635.7,625.6,645.3,645.9,646.6,670.7,663.1,674.2
2025-03-07 12:00,674.2,637.2,645.1,637.3,600.1,654.7,700.3,676.0,646.3,647.6,696.4
2025-03-07 13:00,708.0,563.0,690.3,668.6,589.4,540.9,703.0,597.8,538.9,709.5,700.5
2025-03-07 14:00,702.7,717.2,622.7,670.8,574.2,479.1,643.8,663.4,399.1,673.0,648.3
2025-03-07 15:00,638.6,592.8,515.7,539.8,510.4,306.0,595.0,540.4,606.2,603.1,553.2
2025-03-07 16:00,417.7,450.5,398.0,388.6,400.7,369.3,391.2,416.6,405.3,460.1,451.2
2025-03-07 17:00,309.3,246.7,274.8,219.9,257.0,182.1,226.9,241.9,220.9,264.9,185.5
2025-03-07 18:00,,,,,,,,,,,
2025-03-08 07:00,,,,,,,,,,,
2025-03-08 08:00,178.5,229.7,152.1,196.3,129.5,207.4,191.9,196.5,189.8,232.3,240.6
2025-03-08 09:00,324.1,335.1,342.7,289.1,309.2,324.3,289.7,289.2,365.0,412.8,382.7
2025-03-08 10:00,175.4,606.9,474.9,503.2,468.6,251.4,125.3,492.7,550.1,567.2,429.5
2025-03-08 11:00,178.0,716.1,577.9,653.1,567.2,440.2,297.6,461.3,657.9,532.6,573.5
2025-03-08 12:00,227.7,734.9,659.2,567.2,525.0,305.9,567.1,523.7,604.2,188.8,541.4
2025-03-08 13:00,165.8,727.5,666.9,596.9,466.3,505.3,392.3,0.0,373.6,606.9,465.4
2025-03-08 14:00,235.4,704.2,610.6,662.2,401.7,266.3,389.9,634.0,509.3,491.2,354.6
2025-03-08 15:00,342.3,502.9,565.1,542.5,516.6,435.7,172.1,345.7,594.6,611.2,353.1
2025-03-08 16:00,358.4,418.5,385.8,385.0,448.9,454.3,346.7,428.5,470.8,453.8,405.8
2025-03-08 17:00,287.1,298.0,241.6,248.3,275.4,271.2,293.3,297.9,297.8,300.4,264.6
2025-03-08 18:00,,,,,,,,,,,
2025-03-09 07:00,,,,,,,,,,,
2025-03-09 08:00,230.5,251.1,141.6,197.9,235.1,238.2,215.8,234.8,241.1,233.7,249.8
2025-03-09 09:00,428.4,443.7,315.6,375.1,417.6,424.2,409.7,423.4,430.7,431.1,443.8
2025-03-09 10:00,589.1,609.6,444.3,525.0,551.3,565.1,560.9,564.9,580.1,583.0,597.2
2025-03-09 11:00,698.9,729.7,553.2,634.9,636.3,660.7,664.2,659.8,686.1,685.1,685.5
2025-03-09 12:00,742.6,777.9,627.1,695.5,664.7,693.5,707.7,687.8,723.7,727.1,729.8
2025-03-09 13:00,739.4,775.0,635.5,707.1,659.7,694.0,703.9,687.2,711.7,722.8,721.2
2025-03-09 14:00,731.2,746.1,667.1,676.3,645.6,682.2,698.0,677.5,707.9,715.3,717.9
2025-03-09 15:00,653.4,662.0,525.9,583.6,572.8,596.7,622.6,608.2,632.0,637.7,636.4
2025-03-09 16:00,507.4,503.9,408.3,439.9,445.7,467.6,464.7,470.7,494.4,493.5,489.8
2025-03-09 17:00,319.8,309.4,252.6,265.9,275.1,288.3,313.0,276.6,307.3,311.4,303.8
2025-03-09 18:00,,,,,,,,,,,
2025-03-10 07:00,,,,,,,,,,,
2025-03-10 08:00,243.5,270.5,138.1,196.4,240.1,239.1,240.0,235.7,247.3,247.5,264.9
2025-03-10 09:00,442.1,472.2,331.3,390.0,410.9,423.9,415.6,414.0,424.0,445.6,448.8
2025-03-10 10:00,539.1,558.2,451.5,497.6,535.3,580.1,476.5,558.8,610.8,594.8,557.1
2025-03-10 11:00,616.1,693.7,570.3,634.1,554.9,656.9,672.0,633.0,640.4,674.7,652.4
2025-03-10 12:00,715.1,492.0,639.0,511.8,618.4,695.1,609.5,686.5,631.9,414.0,681.6
2025-03-10 13:00,571.1,532.9,653.6,673.6,655.0,704.7,416.8,634.2,617.6,586.2,504.4
2025-03-10 14:00,411.2,441.3,627.4,406.8,606.1,671.1,358.8,568.6,375.5,415.3,524.5
2025-03-10 15:00,477.4,426.0,550.4,321.1,518.6,582.2,523.1,453.1,369.0,379.6,333.3
2025-03-10 16:00,464.8,231.9,427.4,318.2,459.3,465.0,486.0,332.7,222.4,251.8,248.7
2025-03-10 17:00,308.1,230.3,264.3,235.4,269.6,288.1,304.8,224.0,273.5,249.8,181.8
2025-03-10 18:00,,,,,,,,,,,
2025-03-11 07:00,,,,,,,,,,,
2025-03-11 08:00,253.2,272.0,187.8,215.3,242.9,239.2,234.8,249.0,257.5,252.6,259.3
2025-03-11 09:00,455.2,479.5,348.2,397.6,419.2,428.4,427.7,431.6,450.0,446.4,447.3
2025-03-11 10:00,612.0,640.4,486.6,554.1,553.1,577.4,573.7,577.6,598.5,599.0,596.6
2025-03-11 11:00,715.7,751.8,591.8,661.0,637.6,669.5,671.9,666.7,695.6,690.9,693.2
2025-03-11 12:00,680.2,791.7,653.0,707.5,677.0,698.9,695.6,697.6,722.1,724.9,714.9
2025-03-11 13:00,750.4,783.0,679.6,717.8,660.8,701.4,707.1,695.9,718.0,734.5,722.4
2025-03-11 14:00,742.3,757.8,652.7,685.4,645.7,687.7,706.0,680.4,718.3,719.7,715.2
2025-03-11 15:00,667.5,668.5,575.5,593.3,574.9,610.5,633.3,610.6,639.5,646.2,644.7
2025-03-11 16:00,525.1,515.9,441.4,453.2,449.4,475.0,500.9,474.4,498.7,505.7,500.1
2025-03-11 17:00,335.2,315.2,276.4,273.9,282.6,295.6,323.2,298.1,313.2,321.9,312.3
2025-03-11 18:00,,,,,,,,,,,
2025-03-12 07:00,,,,,,,,,,,
2025-03-12 08:00,222.9,219.2,148.1,240.0,233.3,250.1,236.4,238.7,256.6,257.0,260.2
2025-03-12 09:00,432.0,460.6,209.1,399.0,414.8,437.1,314.6,375.5,451.0,414.5,443.2
2025-03-12 10:00,562.5,610.4,138.9,567.8,549.8,572.7,158.0,576.5,602.6,580.4,590.9
