datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2023-09-01 07:00,82.4,114.4,150.4,104.9,111.5,133.5,104.5,123.2,114.6,121.7,99.7
2023-09-01 08:00,289.2,163.6,339.5,179.7,222.3,270.6,280.5,218.4,174.8,186.3,158.9
2023-09-01 09:00,539.5,204.6,510.6,231.2,340.9,455.9,431.3,314.5,250.0,188.7,169.6
2023-09-01 10:00,,,,,,,,,,,
2023-09-01 11:00,769.0,670.1,733.6,721.3,746.1,803.6,789.9,457.8,776.2,807.3,281.4
2023-09-01 12:00,774.6,533.4,762.7,761.7,749.1,825.2,673.8,804.4,713.8,662.0,458.7
2023-09-01 13:00,606.6,344.5,773.1,629.7,804.8,824.5,712.2,839.6,663.2,658.7,366.0
2023-09-01 14:00,736.9,264.2,736.8,505.4,748.8,804.5,865.0,531.9,638.1,338.7,331.1
2023-09-01 15:00,,,,,,,,,,,
2023-09-01 16:00,607.9,295.0,518.7,379.7,531.7,570.4,573.0,529.4,468.7,494.1,176.4
2023-09-01 17:00,210.0,341.8,354.1,116.4,358.8,383.2,396.6,342.8,300.8,266.6,125.0
2023-09-01 18:00,77.6,109.8,171.7,108.8,165.0,176.2,159.8,154.6,125.3,98.9,0.0
2023-09-02 07:00,84.9,146.7,148.8,154.6,166.6,119.0,112.4,133.5,171.1,152.3,173.5
2023-09-02 08:00,193.6,299.4,337.0,311.8,287.1,244.7,354.9,305.4,335.4,209.1,373.4
2023-09-02 09:00,237.5,246.2,507.7,333.5,519.0,460.8,343.9,331.1,568.8,276.8,366.4
2023-09-02 10:00,111.7,243.6,669.0,264.9,647.0,721.2,232.1,433.9,331.8,281.4,377.7
2023-09-02 11:00,361.5,353.0,504.1,299.3,770.4,817.5,269.6,788.4,450.5,249.2,590.1
2023-09-02 12:00,487.6,243.1,785.1,229.6,800.6,825.9,336.8,818.2,322.3,481.6,799.4
2023-09-02 13:00,565.5,354.4,770.6,379.8,797.4,837.9,278.1,797.4,305.7,548.1,625.1
2023-09-02 14:00,608.6,384.6,488.7,536.4,755.8,797.0,370.8,712.0,166.3,361.5,106.4
2023-09-02 15:00,,,,,,,,,,,
2023-09-02 16:00,464.9,446.5,539.1,367.7,528.1,562.2,338.9,250.2,360.3,366.4,234.9
2023-09-02 17:00,414.6,208.0,349.2,312.9,187.3,381.0,319.2,287.6,352.9,310.5,159.6
2023-09-02 18:00,178.4,110.0,152.4,121.6,,,170.0,,83.8,154.6,
2023-09-03 07:00,136.7,195.4,,124.4,97.1,0.0,117.1,113.5,164.7,171.1,194.7
2023-09-03 08:00,246.1,360.0,305.9,256.0,301.7,210.3,237.5,322.1,381.9,157.4,327.6
2023-09-03 09:00,397.4,498.3,512.1,389.7,539.3,345.2,501.7,296.3,578.4,248.2,430.9
2023-09-03 10:00,693.5,668.7,505.0,306.0,653.0,631.4,647.6,370.6,542.9,355.7,593.9
2023-09-03 11:00,470.1,553.4,688.0,339.9,706.6,713.2,773.9,576.4,728.1,598.9,734.1
2023-09-03 12:00,455.0,630.9,670.2,815.6,526.2,757.4,791.4,595.4,640.2,812.4,816.4
2023-09-03 13:00,482.1,825.5,672.1,850.0,357.4,728.5,636.9,748.2,433.3,808.5,625.9
2023-09-03 14:00,566.0,779.5,306.4,752.9,644.7,676.0,676.2,709.2,480.2,796.3,548.0
2023-09-03 15:00,,,,,,,,,,,
2023-09-03 16:00,487.8,495.9,320.9,328.5,406.6,341.5,492.1,573.5,513.8,470.7,596.0
2023-09-03 17:00,406.0,348.9,246.1,357.3,306.5,273.0,401.1,370.3,312.3,404.7,385.8
2023-09-03 18:00,196.5,,114.4,155.6,,,197.9,,,0.0,
2023-09-04 07:00,161.3,172.9,,133.3,168.0,126.7,,187.5,0.0,191.8,197.1
2023-09-04 08:00,391.2,372.2,219.9,269.1,290.9,294.2,361.2,267.3,344.5,404.0,348.7
2023-09-04 09:00,560.7,601.9,214.2,441.1,519.4,435.0,582.1,666.4,611.8,569.8,600.9
2023-09-04 10:00,751.4,730.9,398.5,580.6,562.9,412.8,818.2,711.6,651.9,617.9,731.1
2023-09-04 11:00,909.9,819.6,509.2,763.4,358.4,557.1,761.8,469.3,752.1,798.4,729.7
2023-09-04 12:00,824.6,748.8,485.0,519.0,534.7,631.0,805.9,515.6,711.0,858.5,534.4
2023-09-04 13:00,828.1,542.0,570.6,339.8,753.5,698.0,790.9,637.9,697.7,816.8,779.8
2023-09-04 14:00,762.4,796.2,167.3,375.5,705.8,721.5,148.7,738.1,784.9,609.7,563.5
2023-09-04 15:00,,,,,,,,,,,
2023-09-04 16:00,569.9,563.6,472.8,331.7,561.3,390.9,497.6,535.0,574.4,592.4,609.1
2023-09-04 17:00,412.9,361.7,285.9,255.8,321.6,114.2,353.7,364.7,386.6,0.0,399.3
2023-09-04 18:00,164.1,,139.1,,,,124.1,,,,
2023-09-05 07:00,171.9,202.3,,0.0,158.4,130.3,,177.0,191.4,188.9,197.3
2023-09-05 08:00,371.9,425.8,251.8,362.4,321.7,335.4,359.1,351.3,408.1,394.6,410.9
2023-09-05 09:00,539.3,615.6,469.6,538.7,544.1,391.0,541.3,579.8,591.7,569.4,598.7
2023-09-05 10:00,704.0,764.8,579.7,660.7,629.1,543.9,675.5,546.2,734.9,735.9,739.6
2023-09-05 11:00,821.0,861.5,686.2,772.0,714.3,580.4,550.9,759.1,855.1,795.2,816.7
2023-09-05 12:00,888.5,876.1,766.2,776.4,669.3,423.4,653.2,781.6,828.7,803.1,847.1
2023-09-05 13:00,,,,,,,,,,,
