datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2022-05-01 07:00,230.2,274.2,219.7,213.2,263.7,223.2,249.4,237.0,271.8,253.2,240.9
2022-05-01 08:00,444.1,486.5,411.1,415.6,462.3,421.9,452.2,468.8,435.0,458.3,465.7
2022-05-01 09:00,639.4,678.6,578.5,597.9,630.8,644.4,635.5,640.8,655.5,657.0,670.0
2022-05-01 10:00,784.6,824.6,711.7,737.2,751.1,779.4,774.0,771.2,789.6,801.8,809.7
2022-05-01 11:00,871.9,910.3,800.3,823.5,832.4,801.8,865.1,853.2,875.6,888.0,898.4
2022-05-01 12:00,910.2,946.6,843.6,865.5,854.9,779.8,906.1,879.5,912.6,920.6,939.3
2022-05-01 13:00,911.3,938.2,844.9,856.3,865.9,914.5,909.5,873.9,909.1,918.3,930.1
2022-05-01 14:00,870.8,887.6,810.2,798.7,784.9,660.7,864.8,817.2,860.0,871.5,897.9
2022-05-01 15:00,768.8,779.4,719.7,698.6,456.5,670.0,773.4,749.9,759.4,769.5,798.7
2022-05-01 16:00,631.5,622.2,565.7,565.1,609.7,609.6,630.3,585.2,625.1,629.3,636.7
2022-05-01 17:00,445.9,381.9,382.1,390.6,367.5,432.6,451.2,402.0,429.1,440.4,444.1
2022-05-01 18:00,245.9,224.7,174.5,209.9,211.6,225.1,250.0,220.1,235.7,244.4,237.8
2022-05-02 07:00,241.9,278.7,214.6,228.0,264.3,267.6,245.5,263.3,268.9,264.5,283.0
2022-05-02 08:00,454.8,494.4,405.1,421.9,463.1,463.7,445.4,465.5,475.0,480.4,492.1
2022-05-02 09:00,641.5,675.1,574.2,588.3,623.7,640.1,631.5,635.6,652.6,664.0,673.9
2022-05-02 10:00,777.0,813.5,700.9,725.6,793.1,737.3,745.1,770.0,791.3,801.1,824.7
2022-05-02 11:00,869.3,916.9,783.2,822.3,697.7,814.4,855.5,808.4,877.4,885.0,868.5
2022-05-02 12:00,911.7,962.6,833.0,866.6,720.6,809.9,895.4,771.7,912.4,920.7,925.1
2022-05-02 13:00,913.5,949.9,838.6,856.5,788.1,535.9,795.1,737.7,905.8,920.1,423.7
2022-05-02 14:00,868.6,887.9,800.3,782.1,752.9,826.7,855.9,808.1,790.8,868.0,476.4
2022-05-02 15:00,773.9,787.4,717.4,515.9,742.3,136.7,765.4,795.7,591.1,761.1,505.8
2022-05-02 16:00,621.8,292.8,580.6,518.0,575.2,292.2,633.7,422.8,406.0,494.2,246.1
2022-05-02 17:00,321.6,201.8,412.1,376.4,0.0,286.5,290.9,229.2,107.6,360.5,377.7
2022-05-02 18:00,222.0,168.3,224.9,200.7,137.9,175.1,256.0,187.0,134.0,248.9,163.5
2022-05-03 07:00,254.4,280.7,223.8,231.0,217.6,218.5,256.2,240.4,267.5,269.1,276.4
2022-05-03 08:00,466.4,498.0,416.5,420.6,392.0,382.2,458.4,412.0,475.9,478.6,483.2
2022-05-03 09:00,650.4,683.9,588.5,594.8,466.4,652.9,638.4,640.8,653.2,658.0,671.8
2022-05-03 10:00,785.6,825.2,715.0,736.1,754.2,789.5,772.6,773.3,795.1,798.3,820.5
2022-05-03 11:00,870.3,913.5,802.6,821.6,824.9,873.0,861.7,855.7,877.6,887.0,905.4
2022-05-03 12:00,901.6,955.9,843.3,867.1,857.6,909.8,904.3,890.2,918.2,921.9,940.3
2022-05-03 13:00,,,,,,,,,,,
2022-05-03 14:00,875.9,892.9,796.4,816.4,815.3,860.9,866.3,839.0,867.1,879.8,891.8
2022-05-03 15:00,788.6,791.2,713.2,720.9,724.3,761.8,770.6,750.9,770.6,785.1,797.7
2022-05-03 16:00,644.0,638.6,580.4,578.4,586.9,600.5,633.8,612.1,628.2,640.8,643.5
2022-05-03 17:00,458.5,445.5,410.2,404.5,411.1,424.8,452.9,432.9,444.1,457.1,459.2
2022-05-03 18:00,250.7,238.7,222.9,211.0,226.9,236.0,255.8,236.9,242.9,248.0,246.7
2022-05-04 07:00,265.8,289.0,218.6,237.5,270.8,281.1,254.2,270.4,278.0,280.6,287.6
2022-05-04 08:00,479.8,503.0,406.7,425.3,466.8,484.7,457.5,468.0,486.6,490.6,490.9
2022-05-04 09:00,655.4,686.7,574.6,596.8,629.7,656.5,635.6,633.7,662.6,664.1,672.3
2022-05-04 10:00,796.8,832.1,704.2,728.0,754.4,791.5,771.6,757.2,799.3,802.5,812.2
2022-05-04 11:00,875.4,928.1,784.0,845.8,821.1,872.7,857.6,858.5,880.9,894.5,901.3
2022-05-04 12:00,911.0,960.9,830.3,884.5,857.9,910.2,901.7,888.6,908.7,921.4,937.8
2022-05-04 13:00,910.6,958.0,909.6,880.7,853.1,906.6,903.5,884.0,918.4,928.3,939.3
2022-05-04 14:00,879.2,911.1,788.3,827.2,811.3,861.3,859.3,838.2,872.7,886.1,897.8
2022-05-04 15:00,788.5,798.6,704.5,723.4,727.5,768.3,765.7,750.0,776.9,791.0,798.8
2022-05-04 16:00,645.7,647.1,577.2,579.9,591.1,619.7,629.6,607.9,634.6,645.2,649.4
2022-05-04 17:00,455.6,450.8,409.6,399.2,415.9,432.8,449.6,424.3,444.0,455.4,462.4
2022-05-04 18:00,247.9,238.4,224.8,207.2,232.4,235.1,247.2,230.2,237.2,245.7,251.4
2022-05-05 07:00,265.6,292.0,234.0,240.2,280.1,285.5,263.6,281.6,259.5,284.3,293.8
2022-05-05 08:00,479.3,510.6,426.1,436.2,474.8,487.9,466.7,482.3,482.6,495.7,496.7
2022-05-05 09:00,651.4,692.2,598.7,602.9,633.7,659.1,643.9,649.7,661.7,673.1,682.2
2022-05-05 10:00,794.0,838.0,730.2,748.4,753.3,792.3,774.7,780.6,800.5,809.1,819.4
2022-05-05 11:00,878.1,934.1,817.6,846.4,823.6,869.8,860.0,857.1,879.5,891.9,898.9
