datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2022-09-01 07:00,95.8,193.0,154.3,135.7,141.1,126.8,141.9,119.2,202.0,129.6,226.9
2022-09-01 08:00,232.1,225.7,337.3,234.1,212.0,247.5,157.9,162.6,414.9,169.5,255.1
2022-09-01 09:00,91.4,177.4,0.0,253.1,259.9,276.1,339.3,500.6,319.8,76.1,171.1
2022-09-01 10:00,168.1,186.7,642.7,0.0,385.1,681.3,263.1,407.3,184.2,168.0,272.8
2022-09-01 11:00,267.4,153.6,736.2,403.9,561.8,758.0,396.8,663.1,332.7,175.2,215.1
2022-09-01 12:00,220.7,250.0,774.5,228.4,480.1,745.0,259.4,176.1,295.8,321.1,266.3
2022-09-01 13:00,283.9,467.1,768.4,338.5,650.9,216.8,383.7,266.8,554.6,302.5,355.1
2022-09-01 14:00,242.1,329.1,744.4,294.2,361.5,219.0,196.6,0.0,418.8,361.1,400.2
2022-09-01 15:00,,,,,,,,,,,
2022-09-01 16:00,244.9,118.9,530.7,160.0,374.7,501.2,0.0,142.4,309.9,216.4,171.1
2022-09-01 17:00,227.2,222.4,370.1,184.1,261.0,270.9,109.5,343.4,130.6,194.7,185.0
2022-09-01 18:00,148.3,144.6,180.2,125.5,116.0,88.4,154.7,64.8,175.1,135.5,
2022-09-02 07:00,0.0,111.4,144.7,138.6,206.2,147.8,90.2,148.3,135.0,0.0,78.3
2022-09-02 08:00,168.9,160.4,353.3,262.5,208.1,274.3,230.0,179.3,57.1,237.8,162.9
2022-09-02 09:00,251.6,162.2,522.4,218.0,342.0,398.4,348.5,308.3,170.9,0.0,85.4
2022-09-02 10:00,0.0,277.0,661.1,0.0,518.0,380.3,698.0,421.7,0.0,154.8,267.4
2022-09-02 11:00,131.8,0.0,755.4,50.8,744.0,732.0,763.2,641.4,98.2,99.6,83.4
2022-09-02 12:00,0.0,64.4,833.9,30.7,722.0,831.7,494.7,565.6,195.0,55.9,118.0
2022-09-02 13:00,103.2,140.9,780.3,75.2,665.3,791.8,356.0,330.9,169.8,102.5,151.1
2022-09-02 14:00,145.1,162.2,743.7,119.2,392.6,699.8,561.3,231.8,175.5,177.9,172.1
2022-09-02 15:00,,,,,,,,,,,
2022-09-02 16:00,152.5,116.9,521.5,113.4,250.0,564.4,288.0,153.9,132.4,171.8,120.6
2022-09-02 17:00,76.4,141.1,342.9,119.6,184.9,321.2,410.3,195.7,119.8,126.2,125.4
2022-09-02 18:00,68.9,84.8,132.6,56.2,,,157.8,,89.2,64.9,
2022-09-03 07:00,114.1,179.5,,113.4,177.6,131.2,118.2,178.0,191.7,142.7,142.7
2022-09-03 08:00,329.4,218.7,339.4,262.0,338.0,406.5,306.2,216.4,0.0,204.2,297.0
2022-09-03 09:00,358.5,343.7,528.4,485.4,426.9,537.9,486.0,294.0,349.0,462.1,318.9
2022-09-03 10:00,286.8,284.0,365.7,440.9,611.7,471.1,466.1,277.8,319.6,420.5,160.1
2022-09-03 11:00,623.9,232.8,770.8,285.9,333.9,486.3,617.4,403.8,247.6,466.9,218.8
2022-09-03 12:00,308.6,225.6,825.9,326.3,392.6,735.4,749.4,238.9,176.9,248.3,210.8
2022-09-03 13:00,215.8,279.1,761.1,106.1,480.3,496.8,494.5,0.0,297.0,170.8,348.4
