datetime_kst,고흥만수상,삼천포,영흥,광양항세방,예천,영동,탑선,구미,경상대,여수,창원
2025-09-01 07:00,132.2,114.6,144.9,181.0,155.0,102.8,145.3,191.8,217.1,60.4,196.8
2025-09-01 08:00,160.4,109.5,141.4,194.2,307.5,225.7,316.3,290.6,88.9,133.8,370.2
2025-09-01 09:00,211.0,121.7,454.8,157.5,395.1,365.1,563.6,566.8,125.9,64.7,32.5
2025-09-01 10:00,293.1,663.6,107.9,301.9,651.5,265.6,637.6,630.1,550.0,317.3,275.0
2025-09-01 11:00,653.0,634.4,737.3,554.5,737.7,315.1,595.7,476.7,541.0,588.4,293.9
2025-09-01 12:00,338.9,589.2,433.4,586.4,806.1,209.9,697.6,741.2,484.2,801.2,362.6
2025-09-01 13:00,498.1,60.3,765.0,134.5,738.4,447.8,632.4,593.2,203.9,49.9,500.6
2025-09-01 14:00,671.7,61.7,360.5,181.6,755.8,150.4,263.5,574.3,63.2,189.7,102.1
2025-09-01 15:00,,,,,,,,,,,
2025-09-01 16:00,522.1,268.3,524.2,417.9,379.4,165.3,501.2,297.8,304.6,398.1,115.1
2025-09-01 17:00,388.2,182.4,328.3,205.6,199.4,64.6,415.4,258.6,260.6,153.3,175.7
2025-09-01 18:00,174.9,78.5,64.1,128.5,110.8,94.3,127.8,124.5,107.0,129.2,
2025-09-02 07:00,174.2,231.6,,181.1,0.0,135.5,178.0,85.0,230.4,219.7,164.6
2025-09-02 08:00,363.0,449.2,330.6,362.3,336.6,344.1,334.4,77.5,370.9,341.7,272.5
2025-09-02 09:00,533.4,628.7,193.6,492.7,513.8,186.3,493.1,102.4,553.5,566.4,437.1
2025-09-02 10:00,475.2,589.4,524.6,546.0,491.2,291.5,342.9,517.4,653.9,655.5,606.0
2025-09-02 11:00,786.1,805.9,731.0,762.1,610.9,285.5,465.2,271.7,486.7,792.7,436.8
2025-09-02 12:00,635.2,0.0,719.9,152.6,694.1,358.0,333.9,650.1,32.5,222.5,0.0
2025-09-02 13:00,827.7,61.3,810.2,769.6,448.4,601.2,462.6,311.5,89.1,824.9,44.2
2025-09-02 14:00,,,,,,,,,,,
2025-09-02 15:00,,,,,,,,,,,
2025-09-02 16:00,456.3,546.6,529.3,507.7,533.3,622.6,585.1,311.8,606.7,368.5,584.6
2025-09-02 17:00,362.4,360.0,357.2,298.8,344.3,382.1,401.8,413.1,291.9,270.4,419.9
2025-09-02 18:00,190.3,159.4,164.9,163.9,,,199.2,,161.6,164.3,
2025-09-03 07:00,146.5,139.1,,128.6,178.0,118.7,,172.2,160.3,111.0,165.4
2025-09-03 08:00,286.0,276.5,318.2,328.6,381.1,278.5,0.0,376.2,326.9,290.2,293.1
2025-09-03 09:00,531.0,483.8,496.2,446.6,556.6,530.8,563.6,564.5,448.3,545.9,588.5
2025-09-03 10:00,657.7,729.8,651.8,568.3,685.0,711.4,707.0,698.7,505.1,518.7,711.4
2025-09-03 11:00,723.4,564.3,748.4,677.6,721.9,813.1,799.9,712.3,605.0,671.4,759.4
2025-09-03 12:00,785.3,692.4,778.4,779.5,783.2,829.3,812.8,760.5,648.8,653.0,771.4
2025-09-03 13:00,859.5,814.2,805.4,832.6,758.4,824.4,798.8,715.8,759.4,833.0,810.0
2025-09-03 14:00,814.3,852.0,711.0,782.0,684.2,781.8,767.8,710.5,658.1,824.3,775.4
2025-09-03 15:00,,,,,,,,,,,
2025-09-03 16:00,604.8,595.2,511.6,530.6,0.0,425.6,559.9,471.3,571.4,592.7,576.5
2025-09-03 17:00,408.5,391.4,347.7,354.6,393.1,195.3,0.0,377.2,387.6,401.5,347.8
2025-09-03 18:00,187.6,,168.1,156.2,,,195.2,,,185.4,
2025-09-04 07:00,0.0,200.5,,164.0,117.2,192.3,,154.2,150.4,0.0,0.0
2025-09-04 08:00,306.8,404.7,134.9,362.1,290.0,392.1,340.8,394.7,337.7,400.9,408.0
2025-09-04 09:00,577.4,594.4,117.3,534.7,267.7,287.5,556.9,558.0,468.0,553.6,583.4
2025-09-04 10:00,688.2,766.1,426.2,649.3,528.1,223.1,694.9,682.2,723.6,735.4,709.8
2025-09-04 11:00,763.9,740.9,309.0,687.2,705.9,377.6,535.5,684.1,714.5,806.1,702.5
2025-09-04 12:00,742.6,694.5,289.5,711.5,651.0,458.7,462.4,778.7,664.9,839.7,742.1
2025-09-04 13:00,637.5,797.1,784.4,550.8,316.5,449.0,473.2,555.4,807.6,800.7,686.5
2025-09-04 14:00,833.7,671.2,758.6,796.1,644.3,396.7,483.9,543.8,595.6,819.0,584.7
2025-09-04 15:00,,,,,,,,,,,
2025-09-04 16:00,619.9,563.1,542.7,448.0,216.9,407.9,503.3,538.9,451.7,592.5,447.6
2025-09-04 17:00,376.1,395.6,271.2,351.6,333.5,304.6,366.9,219.1,0.0,449.5,378.9
