발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 46915, 46702, 64882, 75282, 80175, 83499, 81989, 66704, 62280, 5571, 0, 0, 0, 0, 0, 0, 0, 614000, 25583, 83499, 5571, 83499, 0, 
분당화력, CG2, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 24466, 63043, 75214, 79878, 81298, 79476, 66379, 55246, 0, 0, 0, 0, 0, 0, 0, 0, 525000, 21875, 81298, 24466, 81298, 0, 
분당화력, CG3, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 34532, 45030, 63776, 76892, 81682, 81566, 79627, 65940, 60888, 1066, 0, 0, 0, 0, 0, 0, 0, 591000, 24625, 81682, 1066, 81682, 0, 
분당화력, CG4, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2653, 69030, 81750, 82083, 80408, 12076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328000, 13667, 82083, 2653, 82083, 0, 
분당화력, CG5, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39290, 75861, 81558, 81894, 79894, 15502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 374000, 15583, 81894, 15502, 81894, 0, 
분당화력, CG6, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53536, 77094, 75184, 75256, 75069, 75424, 75523, 62915, 0, 0, 0, 0, 0, 0, 0, 570000, 23750, 77094, 53536, 77094, 0, 
분당화력, CG7, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50690, 80076, 78467, 78898, 78853, 78924, 78384, 49708, 0, 0, 0, 0, 0, 0, 0, 574000, 23917, 80076, 49708, 80076, 0, 
분당화력, CS1, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 27147, 96276, 161536, 184950, 187545, 187131, 108312, 58917, 1186, 0, 0, 0, 0, 0, 0, 0, 1013000, 42208, 187545, 1186, 187545, 0, 
분당화력, CS2, 2024-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10499, 49383, 48278, 48288, 48701, 48884, 48058, 32908, 0, 0, 0, 0, 0, 0, 0, 335000, 13958, 49383, 10499, 49383, 0, 
분당화력, CG1, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7035, 46000, 41316, 8649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103000, 4292, 46000, 7035, 46000, 0, 
분당화력, CG2, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41286, 38743, 6971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87000, 3625, 41286, 6971, 41286, 0, 
분당화력, CG4, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43606, 52105, 71367, 74990, 74759, 75426, 75135, 74918, 75215, 75079, 74315, 74645, 62433, 6, 0, 904000, 37667, 75426, 6, 75426, 0, 
분당화력, CG7, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41265, 52326, 75912, 78588, 78372, 78258, 78468, 78309, 78293, 78409, 79328, 79755, 50718, 0, 0, 928000, 38667, 79755, 41265, 79755, 0, 
분당화력, CS1, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CS2, 2024-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21396, 45696, 49027, 48900, 49078, 49281, 49134, 49044, 48765, 48332, 48063, 32284, 0, 0, 539000, 22458, 49281, 21396, 49281, 0, 
분당화력, CG1, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG7, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CS1, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CS2, 2024-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG1, 2024-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2024-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2024-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG7, 2024-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
