발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2023-02-28 00:00:00, 79669, 79424, 79622, 79842, 79755, 79564, 79660, 79535, 79202, 80616, 80394, 78929, 78305, 78036, 78385, 77965, 78680, 78253, 78534, 78255, 78593, 80088, 79173, 78521, 1899000, 79125, 80616, 77965, 80616, 77965, 
분당화력, CG2, 2023-02-28 00:00:00, 82415, 82169, 82416, 82619, 82558, 82476, 82524, 82588, 82260, 82110, 84909, 80625, 80033, 80132, 79974, 80071, 80744, 80971, 81235, 81101, 81061, 81218, 81789, 82002, 1960000, 81667, 84909, 79974, 84909, 79974, 
분당화력, CG3, 2023-02-28 00:00:00, 82496, 82976, 83333, 83592, 83561, 83454, 83440, 83640, 83282, 82235, 84051, 80187, 79552, 79362, 79432, 79496, 80616, 80165, 79696, 79342, 79248, 81833, 81778, 81234, 1958000, 81583, 84051, 79248, 84051, 79248, 
분당화력, CG4, 2023-02-28 00:00:00, 83896, 82928, 82949, 83172, 83166, 83149, 83355, 83381, 83053, 81872, 84964, 81230, 80111, 79987, 80391, 80550, 80741, 80688, 81073, 80885, 80792, 80980, 81499, 81187, 1966000, 81917, 84964, 79987, 84964, 79987, 
분당화력, CG5, 2023-02-28 00:00:00, 82713, 83089, 83031, 83406, 83445, 83357, 83420, 83359, 82963, 81669, 82666, 80727, 80365, 79856, 79624, 79170, 79122, 79351, 78892, 78525, 78412, 80666, 81268, 80906, 1950000, 81250, 83445, 78412, 83445, 78412, 
분당화력, CG6, 2023-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG7, 2023-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2023-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CS1, 2023-02-28 00:00:00, 123907, 122890, 122739, 122721, 122484, 122328, 121856, 121877, 122338, 123917, 129255, 126076, 124425, 125094, 125431, 125535, 125962, 125903, 125147, 124699, 124967, 127589, 128169, 127691, 2993000, 124708, 129255, 121856, 129255, 121856, 
분당화력, CS2, 2023-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG1, 2023-02-27 00:00:00, 81851, 81809, 82149, 81961, 82156, 82004, 82048, 82096, 82434, 81174, 79641, 79835, 79713, 79108, 78510, 79574, 78401, 79416, 80465, 81064, 80876, 78734, 78881, 79100, 1933000, 80542, 82434, 78401, 82434, 78401, 
분당화력, CG2, 2023-02-27 00:00:00, 84850, 84979, 85166, 85114, 85307, 85474, 85528, 85534, 84883, 82713, 79317, 78521, 77961, 78158, 78287, 79599, 81558, 81410, 80429, 81504, 82348, 81882, 82197, 82282, 1975000, 82292, 85534, 77961, 85534, 77961, 
