발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2024-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 58592, 69801, 69919, 70299, 70747, 70571, 70210, 70361, 70496, 621000, 25875, 70747, 3, 70747, 0, 
분당화력, CG2, 2024-01-31 00:00:00, 71883, 72118, 72015, 71834, 71961, 71866, 83893, 84110, 84242, 83584, 83256, 77946, 71033, 71121, 70637, 71384, 70053, 70229, 71071, 71264, 71211, 71536, 71693, 71059, 1781000, 74208, 84242, 70053, 84242, 70053, 
분당화력, CG3, 2024-01-31 00:00:00, 71420, 71495, 71349, 71260, 71416, 71243, 82410, 82439, 82460, 81720, 81510, 77106, 69973, 70066, 69776, 41358, 0, 0, 0, 0, 0, 0, 0, 0, 1167000, 48625, 82460, 41358, 82460, 0, 
분당화력, CG4, 2024-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-01-31 00:00:00, 72092, 72064, 71995, 71917, 72064, 71953, 82703, 82465, 83589, 82904, 82482, 77802, 70903, 70906, 70577, 71102, 69869, 70295, 70820, 70524, 71035, 70906, 71048, 70987, 1773000, 73875, 83589, 69869, 83589, 69869, 
분당화력, CG6, 2024-01-31 00:00:00, 86294, 85300, 84686, 84687, 84734, 84401, 83922, 85471, 85741, 84311, 82922, 82659, 82930, 81893, 80718, 79774, 77739, 78696, 78426, 78909, 79148, 78830, 78809, 0, 1891000, 78792, 86294, 77739, 86294, 0, 
분당화력, CG7, 2024-01-31 00:00:00, 89485, 88550, 88399, 88419, 88451, 88388, 89258, 89819, 89440, 88309, 87219, 87261, 86121, 84186, 83456, 82472, 79978, 78569, 77459, 78012, 79234, 79209, 81308, 0, 1953000, 81375, 89819, 77459, 89819, 0, 
분당화력, CG8, 2024-01-31 00:00:00, 89522, 89026, 88139, 88149, 88199, 87869, 87402, 87283, 87644, 87747, 86928, 86550, 85985, 85719, 84656, 83755, 81286, 81959, 81864, 82494, 83626, 83638, 85562, 0, 1975000, 82292, 89522, 81286, 89522, 0, 
분당화력, CS1, 2024-01-31 00:00:00, 56649, 55508, 55697, 56775, 56764, 56697, 69846, 71355, 71738, 71607, 71962, 68374, 59139, 60130, 60113, 68273, 61472, 60239, 60089, 59877, 59007, 58099, 58114, 57478, 1485000, 61875, 71962, 55508, 71962, 55508, 
분당화력, CS2, 2024-01-31 00:00:00, 80360, 79557, 78889, 79407, 78931, 78331, 77972, 78485, 78609, 78567, 79117, 80093, 80659, 80196, 79372, 78114, 75013, 74133, 72617, 72328, 72850, 72129, 73270, 0, 1779000, 74125, 80659, 72129, 80659, 0, 
분당화력, CG1, 2024-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2024-01-30 00:00:00, 86484, 86594, 86685, 86990, 86845, 86828, 86748, 86550, 86395, 83081, 82885, 82224, 82035, 82148, 81540, 81959, 81864, 82540, 82660, 82748, 84275, 83842, 83768, 79311, 2017000, 84042, 86990, 79311, 86990, 79311, 
분당화력, CG3, 2024-01-30 00:00:00, 86206, 86117, 86446, 86771, 86757, 86676, 86538, 86336, 86343, 84276, 84248, 83202, 83875, 84159, 83290, 83303, 83165, 83725, 84123, 83247, 83219, 83111, 83094, 78775, 2027000, 84458, 86771, 78775, 86771, 78775, 
분당화력, CG4, 2024-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-01-30 00:00:00, 86550, 86499, 86616, 86611, 86871, 86518, 86401, 86226, 86217, 83788, 84763, 83910, 83917, 84009, 83214, 83273, 82903, 83462, 83813, 83131, 83364, 83397, 83440, 79107, 2028000, 84500, 86871, 79107, 86871, 79107, 
분당화력, CG6, 2024-01-30 00:00:00, 82844, 83208, 82900, 83176, 83325, 83257, 83235, 83042, 82931, 82224, 82296, 82051, 82335, 82308, 81867, 81816, 81834, 82076, 82150, 81667, 81643, 81499, 81762, 82555, 1978000, 82417, 83325, 81499, 83325, 81499, 
분당화력, CG7, 2024-01-30 00:00:00, 86748, 87124, 86808, 87095, 87237, 87238, 87257, 88415, 89371, 88111, 87009, 85472, 83878, 83500, 82768, 81405, 81726, 82041, 84012, 84278, 84905, 85256, 84920, 85425, 2052000, 85500, 89371, 81405, 89371, 81405, 
분당화력, CG8, 2024-01-30 00:00:00, 86980, 87329, 87032, 87317, 87475, 87449, 87463, 88888, 90125, 88827, 87338, 85760, 83692, 83643, 83975, 82663, 81884, 82250, 82718, 83732, 84668, 84991, 84635, 85166, 2056000, 85667, 90125, 81884, 90125, 81884, 
분당화력, CS1, 2024-01-30 00:00:00, 73351, 73093, 72527, 72800, 72595, 72577, 72380, 72138, 71642, 69572, 69879, 70357, 72274, 73290, 73190, 74098, 73864, 73776, 72984, 72032, 72224, 71838, 70698, 65817, 1729000, 72042, 74098, 65817, 74098, 65817, 
분당화력, CS2, 2024-01-30 00:00:00, 76419, 76702, 76158, 75982, 75999, 75528, 75107, 75876, 76662, 76527, 77277, 77073, 77187, 77640, 77824, 76968, 76582, 76126, 75790, 75259, 75547, 75543, 75711, 76512, 1832000, 76333, 77824, 75107, 77824, 75107, 
분당화력, CG1, 2024-01-29 00:00:00, 83822, 83977, 84306, 84280, 84172, 84172, 84327, 83780, 83682, 83885, 23596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 864000, 36000, 84327, 23596, 84327, 0, 
분당화력, CG2, 2024-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61095, 84093, 83993, 83815, 84430, 84497, 83956, 84288, 84652, 84893, 85244, 85132, 87240, 86673, 1164000, 48500, 87240, 61095, 87240, 0, 
분당화력, CG3, 2024-01-29 00:00:00, 88526, 88810, 89186, 81716, 89152, 81868, 89371, 88819, 88948, 87930, 85216, 83949, 83946, 83897, 83955, 84106, 84028, 83740, 84242, 84527, 84240, 84208, 86509, 87111, 2058000, 85750, 89371, 81716, 89371, 81716, 
분당화력, CG4, 2024-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-01-29 00:00:00, 89064, 88506, 88519, 88404, 88575, 88713, 88904, 88534, 89052, 88465, 71217, 84492, 84177, 83576, 84025, 84038, 83966, 84205, 83932, 83664, 83642, 83377, 87042, 86911, 2055000, 85625, 89064, 71217, 89064, 71217, 
분당화력, CG6, 2024-01-29 00:00:00, 86789, 87007, 87237, 87128, 87159, 87202, 87024, 86788, 86745, 85322, 83653, 83371, 82481, 82402, 82346, 81836, 81004, 81133, 81205, 81429, 81975, 81734, 82268, 82761, 2018000, 84083, 87237, 81004, 87237, 81004, 
분당화력, CG7, 2024-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51062, 85783, 86562, 85796, 85789, 86003, 85687, 84498, 84461, 85085, 86284, 86621, 86572, 86676, 87122, 1254000, 52250, 87122, 51062, 87122, 0, 
분당화력, CG8, 2024-01-29 00:00:00, 90296, 90735, 90845, 90321, 90820, 90724, 90697, 90312, 90348, 89401, 87782, 86812, 85608, 85841, 85957, 85423, 84271, 84235, 84295, 84997, 85914, 85816, 86444, 87105, 2105000, 87708, 90845, 84235, 90845, 84235, 
분당화력, CS1, 2024-01-29 00:00:00, 74453, 74302, 74034, 73874, 73862, 74057, 74225, 73320, 73577, 68125, 67846, 70715, 72089, 72265, 71390, 72417, 72220, 72026, 72019, 71433, 70858, 71139, 73726, 74030, 1738000, 72417, 74453, 67846, 74453, 67846, 
