발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 53, 48885, 61110, 61578, 62543, 62382, 61583, 61978, 62585, 62691, 62528, 59669, 11415, 0, 0, 0, 0, 0, 679000, 28292, 62691, 53, 62691, 0, 
분당화력, CG2, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 26392, 61235, 61429, 61278, 60910, 61423, 61548, 61641, 61495, 57889, 3759, 0, 0, 0, 0, 0, 579000, 24125, 61641, 3759, 61641, 0, 
분당화력, CG3, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 44140, 61337, 61599, 63391, 63254, 61411, 62193, 63375, 63477, 63337, 59497, 7991, 0, 0, 0, 0, 0, 675000, 28125, 63477, 7991, 63477, 0, 
분당화력, CG4, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 55438, 61792, 61881, 61738, 56075, 1069, 0, 0, 0, 0, 0, 298000, 12417, 61881, 6, 61881, 0, 
분당화력, CG5, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 2330, 58465, 61732, 61595, 60999, 61417, 61851, 61950, 61803, 51858, 0, 0, 0, 0, 0, 0, 544000, 22667, 61950, 2330, 61950, 0, 
분당화력, CG6, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 22582, 61709, 68470, 70343, 70284, 69997, 69846, 70265, 69853, 70125, 69968, 69530, 47028, 0, 0, 0, 0, 0, 830000, 34583, 70343, 22582, 70343, 0, 
분당화력, CG7, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 21146, 68102, 67946, 67665, 67510, 67920, 67526, 67777, 67617, 67177, 23615, 0, 0, 0, 0, 0, 654000, 27250, 68102, 21146, 68102, 0, 
분당화력, CG8, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 15804, 62003, 68604, 70542, 70469, 70169, 70052, 70442, 70045, 70316, 70119, 69697, 32738, 0, 0, 0, 0, 0, 811000, 33792, 70542, 15804, 70542, 0, 
분당화력, CS1, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7514, 55382, 108961, 116992, 116923, 116017, 136672, 145734, 146121, 146388, 139310, 14987, 0, 0, 0, 0, 0, 1251000, 52125, 146388, 7514, 146388, 0, 
분당화력, CS2, 2023-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 46307, 72333, 103364, 104124, 103984, 104510, 105679, 104265, 105467, 106222, 105564, 53180, 0, 0, 0, 0, 0, 1115000, 46458, 106222, 46307, 106222, 0, 
