발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 43460, 60844, 72002, 72417, 72242, 71442, 71320, 71595, 71414, 71770, 71865, 72622, 73388, 73454, 66667, 2497, 0, 0, 1039000, 43292, 73454, 2497, 73454, 0, 
분당화력, CG2, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7907, 71538, 72403, 72284, 71536, 71368, 71663, 71563, 72035, 72050, 72950, 73247, 73161, 57296, 0, 0, 0, 931000, 38792, 73247, 7907, 73247, 0, 
분당화력, CG3, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 39737, 61335, 71961, 72506, 72346, 71675, 71530, 71409, 70859, 71246, 71377, 72357, 72775, 72617, 62849, 420, 0, 0, 1027000, 42792, 72775, 420, 72775, 0, 
분당화력, CG4, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 36962, 72086, 72753, 72636, 72059, 71930, 71853, 71386, 71563, 71743, 72540, 72871, 72870, 44748, 0, 0, 0, 948000, 39500, 72871, 36962, 72871, 0, 
분당화력, CG6, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 7, 49469, 73414, 72981, 72684, 72283, 72422, 72510, 70985, 69537, 67931, 68948, 72094, 71161, 71034, 70903, 22636, 0, 1071000, 44625, 73414, 7, 73414, 0, 
분당화력, CG7, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25595, 25719, 28921, 19028, 56426, 58574, 73234, 81364, 79920, 72109, 72022, 72114, 67361, 3614, 0, 736000, 30667, 81364, 3614, 81364, 0, 
분당화력, CG8, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 43367, 73748, 73331, 72973, 72607, 72827, 73392, 71545, 70351, 70268, 70880, 72244, 72159, 72319, 70765, 10224, 0, 1063000, 44292, 73748, 10224, 73748, 0, 
분당화력, CS1, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 1, 59420, 130416, 134201, 134126, 133586, 133342, 134691, 134552, 134555, 134466, 134149, 134660, 135467, 112771, 1597, 0, 0, 1782000, 74250, 135467, 1, 135467, 0, 
분당화력, CS2, 2022-06-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9727, 70373, 73338, 76585, 78790, 77054, 96682, 103971, 107685, 111551, 109047, 106958, 106506, 107010, 105729, 19995, 0, 1361000, 56708, 111551, 9727, 111551, 0, 
분당화력, CG1, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 21843, 60177, 61532, 62354, 61684, 61583, 61284, 61665, 61389, 61195, 61662, 61614, 61706, 61971, 61983, 62095, 35263, 0, 0, 981000, 40875, 62354, 21843, 62354, 0, 
분당화력, CG2, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 25627, 61143, 62140, 61551, 61328, 61110, 61419, 61222, 60983, 61443, 61280, 61279, 61637, 61692, 59234, 11911, 0, 0, 895000, 37292, 62140, 11911, 62140, 0, 
분당화력, CG3, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 19004, 60007, 61512, 62498, 61840, 61602, 61434, 61738, 61536, 61340, 61688, 61630, 61642, 62019, 62005, 62086, 29419, 0, 0, 973000, 40542, 62498, 19004, 62498, 0, 
분당화력, CG4, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11505, 62834, 62300, 62042, 61776, 62090, 61916, 61751, 62109, 62137, 62045, 62352, 62273, 59945, 7924, 0, 0, 825000, 34375, 62834, 7924, 62834, 0, 
분당화력, CG5, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 50452, 62388, 61858, 61563, 61304, 61616, 61412, 61234, 61648, 61557, 61499, 61776, 61840, 59279, 3574, 0, 0, 853000, 35542, 62388, 3574, 62388, 0, 
분당화력, CG6, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 125, 55508, 69844, 69253, 69032, 68891, 69063, 68939, 69470, 69755, 69786, 70027, 70095, 69933, 69799, 66242, 7237, 0, 1033000, 43042, 70095, 125, 70095, 0, 
분당화력, CG7, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 52084, 71554, 71171, 71002, 70897, 71127, 70893, 71414, 71846, 71976, 71964, 71989, 71871, 71731, 60221, 262, 0, 1042000, 43417, 71989, 262, 71989, 0, 
분당화력, CS1, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 48386, 108067, 145048, 142857, 143199, 142928, 143066, 142908, 142706, 143514, 144437, 144334, 144486, 144122, 142014, 44929, 0, 0, 2067000, 86125, 145048, 44929, 145048, 0, 
분당화력, CS2, 2022-06-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10736, 71387, 70419, 69872, 69792, 69894, 69224, 69623, 70134, 71816, 71081, 70405, 69921, 69588, 62943, 3166, 0, 990000, 41250, 71816, 3166, 71816, 0, 
분당화력, CG1, 2022-06-28 00:00:00, 0, 0, 0, 0, 0, 364, 48919, 63323, 66767, 61554, 61195, 60834, 60708, 60617, 60641, 61121, 61125, 60712, 60446, 60618, 60614, 40443, 0, 0, 950000, 39583, 66767, 364, 66767, 0, 
분당화력, CG2, 2022-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 46431, 67030, 61887, 61339, 61021, 60807, 60747, 60807, 61193, 61184, 60837, 60615, 60771, 60722, 21607, 0, 0, 867000, 36125, 67030, 21607, 67030, 0, 
분당화력, CG3, 2022-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 42133, 63261, 66255, 61263, 60697, 60375, 60086, 60142, 60124, 60484, 60491, 60214, 60082, 60233, 60175, 35983, 0, 0, 932000, 38833, 66255, 35983, 66255, 0, 
분당화력, CG4, 2022-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 29424, 61907, 61169, 60857, 60761, 60740, 60691, 61040, 61082, 60658, 60496, 60616, 59811, 7750, 0, 0, 767000, 31958, 61907, 7750, 61907, 0, 
분당화력, CG5, 2022-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11553, 66776, 61985, 61314, 60999, 60788, 60777, 60849, 61201, 61165, 60807, 60616, 60735, 60700, 16738, 0, 0, 827000, 34458, 66776, 11553, 66776, 0, 
분당화력, CG6, 2022-06-28 00:00:00, 70799, 70928, 70812, 70840, 70960, 70993, 71093, 70542, 71388, 70990, 71094, 70918, 70837, 70851, 70811, 71005, 70982, 70749, 70651, 70703, 70601, 57451, 0, 0, 1546000, 64417, 71388, 57451, 71388, 0, 
분당화력, CG7, 2022-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2022-06-28 00:00:00, 69368, 69461, 69355, 69445, 69562, 69538, 69606, 69172, 70061, 69580, 69681, 69529, 69636, 69480, 69334, 69621, 69556, 69267, 69271, 69291, 69158, 44029, 0, 0, 1503000, 62625, 70061, 44029, 70061, 0, 
분당화력, CS1, 2022-06-28 00:00:00, 0, 0, 0, 0, 0, 0, 4120, 77865, 135697, 148800, 145655, 144995, 144734, 144571, 144189, 144741, 144855, 144107, 143648, 143893, 143580, 63548, 0, 0, 2019000, 84125, 148800, 4120, 148800, 0, 
분당화력, CS2, 2022-06-28 00:00:00, 70953, 71167, 70955, 70937, 71076, 71150, 71277, 70683, 71766, 71325, 71615, 71422, 71565, 71463, 71153, 71342, 71353, 71146, 71159, 71211, 70927, 52356, 0, 0, 1548000, 64500, 71766, 52356, 71766, 0, 
분당화력, CG1, 2022-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 52104, 72496, 65742, 60607, 60094, 61090, 62639, 62708, 62690, 61201, 61056, 60618, 61190, 20764, 0, 0, 0, 825000, 34375, 72496, 20764, 72496, 0, 
분당화력, CG2, 2022-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 36059, 67899, 61564, 61083, 61161, 62413, 62367, 62311, 61372, 61314, 60778, 61152, 11528, 0, 0, 0, 731000, 30458, 67899, 11528, 67899, 0, 
분당화력, CG3, 2022-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 48899, 76824, 68192, 61155, 60743, 60461, 61498, 61652, 61430, 60361, 60619, 60491, 61120, 16554, 0, 0, 0, 820000, 34167, 76824, 16554, 76824, 0, 
분당화력, CG4, 2022-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 6860, 63274, 61950, 61455, 61234, 62105, 62278, 62065, 61538, 61458, 60899, 59293, 3592, 0, 0, 0, 688000, 28667, 63274, 3592, 63274, 0, 
분당화력, CG5, 2022-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3267, 68916, 67756, 61839, 61385, 61203, 61992, 62098, 61889, 61780, 61740, 61221, 60590, 7325, 0, 0, 0, 763000, 31792, 68916, 3267, 68916, 0, 
분당화력, CG6, 2022-06-27 00:00:00, 71074, 70873, 70770, 71094, 71181, 71078, 71125, 71197, 71413, 71482, 71452, 71227, 70908, 71024, 70736, 70959, 70966, 71012, 70649, 71181, 70876, 70728, 70889, 71105, 1705000, 71042, 71482, 70649, 71482, 70649, 
분당화력, CG7, 2022-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2022-06-27 00:00:00, 69665, 69377, 69292, 69619, 69650, 69644, 69648, 69746, 69877, 70056, 69971, 69740, 69510, 69639, 69268, 69557, 69471, 69531, 69198, 69638, 69443, 69291, 69447, 69722, 1670000, 69583, 70056, 69198, 70056, 69198, 
분당화력, CS1, 2022-06-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16197, 111058, 158201, 146925, 145708, 145735, 146865, 146096, 146582, 144670, 144850, 144188, 144851, 35075, 0, 0, 0, 1777000, 74042, 158201, 16197, 158201, 0, 
분당화력, CS2, 2022-06-27 00:00:00, 70177, 69749, 69376, 69750, 69843, 69679, 69707, 69912, 70308, 71851, 74539, 74297, 74342, 73680, 72995, 73620, 73680, 71491, 69854, 70424, 70243, 70026, 70257, 71199, 1711000, 71292, 74539, 69376, 74539, 69376, 
분당화력, CG1, 2022-06-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6761, 53198, 59936, 64843, 67051, 67248, 67396, 67405, 67372, 67386, 66212, 20192, 0, 675000, 28125, 67405, 6761, 67405, 0, 
분당화력, CG2, 2022-06-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48528, 64223, 65351, 65542, 65665, 65685, 65659, 65664, 63244, 6439, 0, 576000, 24000, 65685, 6439, 65685, 0, 
분당화력, CG3, 2022-06-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 50880, 61161, 64726, 66744, 66938, 67039, 67036, 67027, 67036, 65616, 14737, 0, 659000, 27458, 67039, 59, 67039, 0, 
분당화력, CG4, 2022-06-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
