발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2025-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2025-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2025-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2025-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2025-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2025-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG7, 2025-04-30 00:00:00, 83683, 83466, 84590, 85336, 85346, 85731, 85583, 85679, 84870, 84554, 83455, 82450, 80521, 79810, 78705, 78815, 78737, 78656, 78694, 79154, 80290, 81273, 82603, 0, 1892000, 78833, 85731, 78656, 85731, 0, 
분당화력, CG8, 2025-04-30 00:00:00, 83073, 82847, 83129, 83141, 83194, 83552, 83391, 83473, 83612, 83232, 82645, 81621, 80262, 79490, 78364, 78542, 78399, 78349, 78704, 79498, 80582, 81460, 82440, 0, 1873000, 78042, 83612, 78349, 83612, 0, 
분당화력, CS1, 2025-04-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CS2, 2025-04-30 00:00:00, 49577, 49372, 49634, 49665, 49535, 49706, 49602, 50423, 51754, 52645, 53283, 53297, 52569, 52607, 52045, 52191, 51937, 51392, 50919, 50484, 50748, 50803, 51816, 0, 1176000, 49000, 53297, 49372, 53297, 0, 
분당화력, CG1, 2025-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41703, 46101, 59874, 76395, 77704, 36224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 338000, 14083, 77704, 36224, 77704, 0, 
분당화력, CG2, 2025-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38004, 46197, 59889, 75721, 76763, 33426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330000, 13750, 76763, 33426, 76763, 0, 
분당화력, CG3, 2025-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26493, 74343, 59164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160000, 6667, 74343, 26493, 74343, 0, 
분당화력, CG4, 2025-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37333, 60206, 74380, 74549, 8532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255000, 10625, 74549, 8532, 74549, 0, 
분당화력, CG5, 2025-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8864, 56758, 74271, 67309, 797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208000, 8667, 74271, 797, 74271, 0, 
분당화력, CG6, 2025-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG7, 2025-04-29 00:00:00, 82327, 82707, 82637, 82309, 82307, 82543, 82716, 82378, 82522, 82123, 54406, 0, 0, 0, 35207, 75598, 76853, 77352, 77878, 78092, 77993, 78590, 79363, 80099, 1616000, 67333, 82716, 35207, 82716, 0, 
분당화력, CG8, 2025-04-29 00:00:00, 81673, 82005, 81916, 81625, 81630, 81898, 82017, 81714, 81786, 81367, 64304, 0, 0, 0, 47529, 76234, 77075, 77538, 78134, 78306, 78234, 78570, 79052, 79394, 1632000, 68000, 82017, 47529, 82017, 0, 
분당화력, CS1, 2025-04-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 48817, 110569, 167172, 167865, 37389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 532000, 22167, 167865, 188, 167865, 0, 
분당화력, CS2, 2025-04-29 00:00:00, 49345, 49380, 48906, 48266, 47884, 47978, 48063, 48528, 49863, 50643, 32543, 0, 0, 0, 4117, 48630, 49038, 48892, 48783, 48191, 47543, 47586, 47351, 47470, 959000, 39958, 50643, 4117, 50643, 0, 
분당화력, CG1, 2025-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31404, 35388, 40978, 55160, 6071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169000, 7042, 55160, 6071, 55160, 0, 
분당화력, CG2, 2025-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2025-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2025-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15566, 36048, 40698, 53490, 3199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149000, 6208, 53490, 3199, 53490, 0, 
분당화력, CG5, 2025-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2025-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG7, 2025-04-28 00:00:00, 82915, 82795, 82801, 82635, 82804, 83260, 83643, 83613, 83537, 82882, 82267, 81791, 81388, 81551, 81050, 81047, 81212, 80879, 80903, 80812, 81059, 81299, 81900, 81958, 1970000, 82083, 83643, 80812, 83643, 80812, 
분당화력, CG8, 2025-04-28 00:00:00, 81123, 81038, 81008, 80891, 81046, 81864, 82878, 82894, 82809, 82054, 81455, 80861, 80526, 80553, 80139, 80230, 80405, 80056, 80064, 79992, 80262, 80509, 81157, 81186, 1945000, 81042, 82894, 79992, 82894, 79992, 
분당화력, CS1, 2025-04-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4489, 42395, 4115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51000, 2125, 42395, 4115, 42395, 0, 
분당화력, CS2, 2025-04-28 00:00:00, 50063, 49505, 49583, 49372, 49052, 49242, 49797, 50368, 51081, 50869, 51133, 51552, 51585, 51820, 51448, 51276, 51331, 50917, 50581, 49922, 49552, 49362, 49351, 49235, 1208000, 50333, 51820, 49052, 51820, 49052, 
분당화력, CG1, 2025-04-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
