발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2024-02-29 00:00:00, 82115, 82416, 82354, 82387, 82357, 82317, 82873, 82689, 82616, 81890, 77617, 77523, 77324, 77477, 77366, 77548, 77051, 77060, 80601, 81489, 81896, 82519, 83523, 83993, 1937000, 80708, 83993, 77051, 83993, 77051, 
분당화력, CG2, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-02-29 00:00:00, 84746, 84674, 85013, 84895, 85111, 85138, 84713, 85087, 85229, 84924, 81830, 81582, 82292, 82353, 81962, 81270, 80751, 81330, 84455, 85327, 85032, 85325, 83800, 84161, 2011000, 83792, 85327, 80751, 85327, 80751, 
분당화력, CG4, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-02-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-02-29 00:00:00, 79888, 79953, 79928, 80371, 80400, 80423, 80847, 81044, 81291, 81135, 81151, 80926, 80473, 80096, 80089, 80322, 79980, 79771, 79638, 79328, 79820, 80260, 80770, 81097, 1929000, 80375, 81291, 79328, 81291, 79328, 
분당화력, CG7, 2024-02-29 00:00:00, 83150, 83345, 83409, 84256, 84294, 84313, 84809, 85946, 85814, 84198, 83037, 82838, 82809, 83029, 81930, 81778, 81432, 81192, 81918, 83205, 83232, 83660, 84428, 84976, 2003000, 83458, 85946, 81192, 85946, 81192, 
분당화력, CG8, 2024-02-29 00:00:00, 84052, 84102, 83971, 84016, 84064, 84068, 84638, 85947, 86094, 85064, 84290, 84056, 84045, 84264, 83348, 83023, 82634, 82137, 82226, 83007, 83484, 83532, 84188, 84751, 2015000, 83958, 86094, 82137, 86094, 82137, 
분당화력, CS1, 2024-02-29 00:00:00, 45845, 45739, 45486, 45482, 45301, 45283, 45335, 45451, 45614, 45759, 43061, 42686, 43240, 43696, 44094, 43994, 43901, 43824, 46448, 46539, 46405, 46226, 45388, 45200, 1080000, 45000, 46539, 42686, 46539, 42686, 
분당화력, CS2, 2024-02-29 00:00:00, 76495, 76357, 75852, 76210, 76244, 76140, 76214, 77536, 77892, 77256, 76931, 77413, 77636, 78163, 77786, 78014, 77644, 77315, 77099, 77394, 77005, 76309, 76100, 75994, 1847000, 76958, 78163, 75852, 78163, 75852, 
분당화력, CG1, 2024-02-28 00:00:00, 81556, 81536, 81682, 81880, 81946, 81902, 82232, 83489, 83268, 83077, 79636, 79417, 79618, 79546, 79342, 79155, 79293, 79081, 79166, 78623, 81735, 81960, 81908, 81952, 1943000, 80958, 83489, 78623, 83489, 78623, 
분당화력, CG2, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-02-28 00:00:00, 86340, 86285, 86416, 86504, 86623, 86506, 86267, 83742, 83812, 83900, 80148, 79729, 79747, 79579, 79509, 79376, 79320, 79008, 79432, 80249, 84821, 84915, 84898, 84872, 1992000, 83000, 86623, 79008, 86623, 79008, 
분당화력, CG4, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-02-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-02-28 00:00:00, 80400, 80581, 80652, 80665, 80726, 80656, 81139, 80806, 80918, 80712, 79863, 79463, 79225, 78812, 78539, 78539, 78419, 78305, 78379, 78417, 79315, 79913, 79514, 80042, 1914000, 79750, 81139, 78305, 81139, 78305, 
분당화력, CG7, 2024-02-28 00:00:00, 85846, 85948, 86026, 86041, 86185, 86644, 86682, 86027, 85796, 85584, 84762, 84370, 84095, 83595, 82534, 82466, 82417, 82229, 82303, 82333, 82893, 83312, 83008, 82903, 2024000, 84333, 86682, 82229, 86682, 82229, 
분당화력, CG8, 2024-02-28 00:00:00, 83638, 83762, 83786, 83819, 83925, 84260, 84989, 84816, 84559, 84343, 83904, 83645, 83396, 82899, 81768, 81709, 81670, 82487, 82551, 82591, 83494, 84027, 83768, 84197, 2004000, 83500, 84989, 81670, 84989, 81670, 
분당화력, CS1, 2024-02-28 00:00:00, 45608, 45111, 44995, 44888, 44918, 44822, 45001, 44571, 45278, 45053, 42970, 43200, 43436, 43556, 43492, 44201, 44196, 44018, 43904, 43682, 46514, 46484, 46071, 46033, 1072000, 44667, 46514, 42970, 46514, 42970, 
분당화력, CS2, 2024-02-28 00:00:00, 77359, 77237, 77215, 76945, 76714, 77022, 77212, 76419, 76280, 76718, 76634, 77201, 77590, 77940, 77260, 77313, 76966, 77229, 77033, 76469, 76658, 77045, 76136, 76403, 1847000, 76958, 77940, 76136, 77940, 76136, 
분당화력, CG1, 2024-02-27 00:00:00, 84773, 85099, 84877, 85040, 85208, 85366, 85110, 82829, 82932, 82926, 79127, 78846, 79055, 78751, 78513, 78659, 78821, 78839, 81577, 81246, 81634, 81298, 81120, 81354, 1963000, 81792, 85366, 78513, 85366, 78513, 
분당화력, CG2, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-02-27 00:00:00, 88426, 88334, 87721, 88208, 88295, 87711, 87895, 86168, 85986, 85527, 82186, 82048, 82106, 81840, 81480, 81704, 81779, 81726, 86295, 86167, 86982, 86902, 87148, 87364, 2050000, 85417, 88426, 81480, 88426, 81480, 
분당화력, CG4, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-02-27 00:00:00, 84611, 85626, 85317, 85480, 85510, 85512, 85781, 85808, 85218, 84034, 79329, 78726, 78356, 78720, 77914, 77364, 77052, 76905, 77657, 78655, 79172, 79406, 79433, 80416, 1952000, 81333, 85808, 76905, 85808, 76905, 
분당화력, CG7, 2024-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50007, 84814, 85278, 85217, 85334, 84995, 84780, 84825, 84963, 84797, 85482, 85690, 86284, 86232, 86303, 1245000, 51875, 86303, 50007, 86303, 0, 
분당화력, CG8, 2024-02-27 00:00:00, 87859, 88748, 88522, 88665, 88701, 88741, 88982, 88976, 88540, 87008, 82289, 82365, 82025, 82270, 81038, 80574, 80371, 80676, 82756, 84276, 84576, 84084, 84020, 83937, 2040000, 85000, 88982, 80371, 88982, 80371, 
분당화력, CS1, 2024-02-27 00:00:00, 46680, 46176, 45909, 46013, 46117, 45951, 45821, 44400, 44634, 45134, 41768, 41889, 42385, 43354, 43243, 42997, 43112, 43305, 45807, 45589, 45860, 45679, 45360, 45819, 1073000, 44708, 46680, 41768, 46680, 41768, 
분당화력, CS2, 2024-02-27 00:00:00, 50000, 50633, 50462, 50355, 50169, 50012, 50207, 50305, 50456, 59585, 74186, 75463, 75498, 76596, 76138, 75911, 75872, 75955, 76556, 77399, 77561, 77621, 77265, 77795, 1582000, 65917, 77795, 50000, 77795, 50000, 
분당화력, CG1, 2024-02-26 00:00:00, 84492, 84226, 83691, 83823, 83556, 84142, 82957, 82722, 82251, 81844, 81817, 78785, 79399, 78958, 78719, 78662, 78781, 81160, 80850, 80365, 80686, 81209, 83679, 84228, 1961000, 81708, 84492, 78662, 84492, 78662, 
분당화력, CG2, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-02-26 00:00:00, 86916, 86856, 86505, 86735, 86410, 86894, 84826, 84625, 84222, 84885, 83786, 80084, 79894, 79051, 78778, 78663, 78666, 83927, 84470, 84393, 84554, 84692, 85975, 86193, 2012000, 83833, 86916, 78663, 86916, 78663, 
분당화력, CG4, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-02-26 00:00:00, 83435, 83115, 82594, 82690, 82959, 84439, 82864, 82905, 82669, 83075, 82454, 78525, 78856, 78142, 78838, 78712, 78451, 81877, 81735, 81750, 82006, 81911, 83793, 84202, 1962000, 81750, 84439, 78142, 84439, 78142, 
분당화력, CG7, 2024-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-02-26 00:00:00, 88777, 88970, 88717, 88796, 88577, 88230, 86334, 86243, 86088, 85632, 85614, 81609, 81632, 81286, 81121, 80591, 81121, 85138, 85128, 85131, 85557, 85372, 87071, 87264, 2050000, 85417, 88970, 80591, 88970, 80591, 
분당화력, CS1, 2024-02-26 00:00:00, 46084, 46108, 45365, 45406, 45194, 45462, 44375, 43841, 43833, 44545, 45008, 42415, 42856, 42955, 43005, 43187, 42681, 46075, 46490, 46061, 45669, 45658, 46825, 46902, 1076000, 44833, 46902, 42415, 46902, 42415, 
분당화력, CS2, 2024-02-26 00:00:00, 49740, 49550, 49079, 48920, 48760, 49211, 47968, 47862, 47757, 48374, 48803, 46522, 46715, 46777, 47071, 47310, 47344, 49811, 49752, 49387, 49562, 49289, 50257, 50178, 1166000, 48583, 50257, 46522, 50257, 46522, 
분당화력, CG1, 2024-02-25 00:00:00, 84151, 84261, 84379, 84770, 84133, 84264, 84264, 84964, 84112, 83941, 83611, 83263, 83192, 83058, 82973, 82818, 82612, 82696, 83073, 83263, 84078, 83963, 84033, 84129, 2010000, 83750, 84964, 82612, 84964, 82612, 
분당화력, CG2, 2024-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-02-25 00:00:00, 87933, 88179, 88034, 88249, 88064, 88147, 87770, 83371, 84571, 84395, 83885, 84184, 84930, 84123, 84382, 84768, 84347, 84977, 84055, 83734, 87366, 87891, 87658, 87984, 2063000, 85958, 88249, 83371, 88249, 83371, 
분당화력, CG4, 2024-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-02-25 00:00:00, 84554, 84839, 84712, 84744, 84908, 84822, 84538, 82151, 82065, 81910, 81526, 81677, 82169, 81877, 81940, 81737, 81496, 82066, 81797, 81696, 84046, 83913, 83574, 83245, 1992000, 83000, 84908, 81496, 84908, 81496, 
분당화력, CG7, 2024-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-02-25 00:00:00, 87979, 87960, 87824, 87977, 88017, 87946, 87707, 86293, 86706, 86762, 86494, 86547, 86195, 85541, 86065, 86510, 85562, 85510, 85182, 85540, 87476, 87781, 88148, 88278, 2086000, 86917, 88278, 85182, 88278, 85182, 
분당화력, CS1, 2024-02-25 00:00:00, 45342, 45198, 44997, 45174, 44955, 45069, 45032, 44057, 44155, 44681, 44783, 44307, 45179, 44864, 44831, 45000, 44919, 45298, 45209, 44750, 46272, 46516, 46078, 46335, 1083000, 45125, 46516, 44057, 46516, 44057, 
분당화력, CS2, 2024-02-25 00:00:00, 49727, 49865, 49744, 49760, 49828, 49802, 49594, 48136, 47949, 48148, 48004, 48435, 49178, 49287, 49425, 49495, 49209, 50136, 49352, 48846, 50214, 49604, 49656, 49608, 1183000, 49292, 50214, 47949, 50214, 47949, 
분당화력, CG1, 2024-02-24 00:00:00, 82906, 83031, 82693, 83013, 83021, 82989, 82582, 82620, 82371, 81902, 81993, 82174, 82065, 82071, 81871, 81414, 81262, 82208, 82381, 83074, 82894, 84336, 84065, 84065, 1983000, 82625, 84336, 81262, 84336, 81262, 
분당화력, CG2, 2024-02-24 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-02-24 00:00:00, 85536, 85623, 85737, 85758, 85753, 85827, 85889, 86199, 85987, 85842, 85920, 85384, 84791, 85697, 85868, 84903, 84961, 85515, 85187, 85656, 85666, 87915, 87711, 87674, 2061000, 85875, 87915, 84791, 87915, 84791, 
분당화력, CG4, 2024-02-24 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-02-24 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-02-24 00:00:00, 81643, 81737, 81745, 81779, 81857, 81756, 83890, 85220, 85261, 84824, 84909, 84901, 84618, 84084, 83645, 83300, 83436, 83836, 84398, 83623, 82963, 83392, 85167, 85016, 2007000, 83625, 85261, 81643, 85261, 81643, 
분당화력, CG7, 2024-02-24 00:00:00, 85518, 85692, 85606, 85630, 85720, 85599, 88093, 88472, 87345, 86345, 86312, 82948, 82579, 82516, 82574, 82381, 82078, 63591, 0, 0, 0, 0, 0, 0, 1509000, 62875, 88472, 63591, 88472, 0, 
분당화력, CG8, 2024-02-24 00:00:00, 84377, 84435, 84314, 84368, 84435, 84276, 85223, 86641, 86591, 85899, 86056, 84245, 83800, 83752, 83786, 83599, 83065, 83240, 82590, 85076, 85638, 86538, 87939, 88116, 2038000, 84917, 88116, 82590, 88116, 82590, 
분당화력, CS1, 2024-02-24 00:00:00, 44162, 44049, 44035, 43457, 43595, 43364, 43450, 43231, 43621, 43723, 44264, 44627, 44547, 45207, 45815, 45641, 45482, 45858, 44691, 43948, 43930, 45522, 45878, 45902, 1068000, 44500, 45902, 43231, 45902, 43231, 
분당화력, CS2, 2024-02-24 00:00:00, 74873, 74676, 74464, 74204, 74039, 73765, 75587, 76802, 76981, 76874, 77734, 76298, 76378, 76729, 77084, 77208, 76648, 69921, 49804, 48891, 48411, 48649, 50001, 49975, 1656000, 69000, 77734, 48411, 77734, 48411, 
분당화력, CG1, 2024-02-23 00:00:00, 81754, 81838, 82393, 82053, 82408, 82181, 82050, 82726, 84377, 84243, 84436, 84407, 84251, 83990, 83756, 83557, 83565, 83640, 83030, 82651, 82660, 82547, 82708, 82778, 1994000, 83083, 84436, 81754, 84436, 81754, 
분당화력, CG2, 2024-02-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-02-23 00:00:00, 86708, 86566, 86878, 86610, 86970, 86800, 86630, 86169, 84323, 84091, 84100, 84043, 83928, 83701, 83846, 83878, 83772, 84076, 84478, 84907, 85299, 85262, 85412, 85553, 2044000, 85167, 86970, 83701, 86970, 83701, 
분당화력, CG4, 2024-02-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-02-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-02-23 00:00:00, 82774, 82643, 82877, 83096, 83362, 83240, 83188, 83261, 83235, 82686, 83133, 82811, 82354, 81859, 81336, 81192, 81168, 81544, 81247, 81116, 81182, 80953, 81107, 81637, 1973000, 82208, 83362, 80953, 83362, 80953, 
분당화력, CG7, 2024-02-23 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60077, 85495, 85446, 85222, 84754, 84227, 84430, 84327, 84432, 84151, 84014, 84082, 85383, 85914, 86045, 1248000, 52000, 86045, 60077, 86045, 0, 
분당화력, CG8, 2024-02-23 00:00:00, 85845, 86164, 86567, 86336, 86607, 86462, 86541, 86372, 85679, 85405, 86268, 85943, 85511, 84973, 84463, 84606, 84553, 84689, 84367, 84248, 84314, 84090, 84228, 84767, 2049000, 85375, 86607, 84090, 86607, 84090, 
분당화력, CS1, 2024-02-23 00:00:00, 43540, 43448, 43911, 43448, 43711, 43633, 43399, 43201, 43402, 43517, 44728, 43947, 44527, 44767, 45254, 44754, 44647, 44802, 44987, 44803, 44563, 44354, 44464, 44195, 1060000, 44167, 45254, 43201, 45254, 43201, 
분당화력, CS2, 2024-02-23 00:00:00, 48409, 47867, 47665, 47402, 47409, 47355, 47363, 47661, 47988, 60521, 75224, 75795, 75955, 75805, 75775, 76289, 76228, 76566, 75969, 75224, 74769, 74625, 74850, 75285, 1548000, 64500, 76566, 47355, 76566, 47355, 
분당화력, CG1, 2024-02-22 00:00:00, 82384, 83260, 84048, 86001, 86100, 86184, 86300, 83852, 83025, 82800, 83221, 83102, 83126, 82995, 82750, 82895, 83138, 82783, 83059, 82690, 82393, 82499, 82831, 82566, 2004000, 83500, 86300, 82384, 86300, 82384, 
분당화력, CG2, 2024-02-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-02-22 00:00:00, 85909, 85665, 85316, 83556, 83460, 83027, 82860, 84917, 85428, 85431, 85297, 85227, 85317, 85260, 85409, 85314, 85307, 85507, 85540, 85200, 86218, 86000, 86819, 87015, 2045000, 85208, 87015, 82860, 87015, 82860, 
분당화력, CG4, 2024-02-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-02-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2024-02-22 00:00:00, 82465, 82117, 82451, 82073, 82367, 82657, 83046, 82834, 82824, 82534, 82871, 82832, 82878, 83098, 82727, 82418, 81548, 81223, 82252, 82471, 82360, 81979, 82199, 82776, 1979000, 82458, 83098, 81223, 83098, 81223, 
분당화력, CG7, 2024-02-22 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56780, 85782, 86282, 86318, 86624, 86688, 86694, 86751, 86374, 86735, 86654, 86308, 85934, 56077, 0, 1150000, 47917, 86751, 56077, 86751, 0, 
분당화력, CG8, 2024-02-22 00:00:00, 85188, 85231, 86266, 86018, 86032, 86361, 85973, 85999, 86084, 85645, 83096, 82877, 82939, 83125, 82757, 82493, 81925, 81777, 82824, 83066, 83290, 83023, 83752, 85260, 2021000, 84208, 86361, 81777, 86361, 81777, 
분당화력, CS1, 2024-02-22 00:00:00, 44543, 43558, 43786, 43525, 43859, 43712, 43672, 43784, 43969, 43778, 44063, 43952, 44100, 44459, 44437, 44411, 44357, 44341, 43432, 43329, 43945, 43307, 43652, 44029, 1054000, 43917, 44543, 43307, 44543, 43307, 
분당화력, CS2, 2024-02-22 00:00:00, 49345, 48705, 48922, 48329, 48173, 48220, 48053, 47714, 48652, 60147, 73877, 74357, 74763, 75562, 75610, 75343, 74222, 73773, 74795, 75032, 75073, 74548, 63662, 49124, 1506000, 62750, 75610, 47714, 75610, 47714, 
