발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2024-11-30 00:00:00, 86567, 86220, 86637, 86580, 86855, 86878, 87113, 87093, 86819, 83450, 82311, 82335, 82013, 81847, 81595, 82087, 82640, 83155, 83042, 83099, 82344, 81843, 81330, 81148, 2015000, 83958, 87113, 81148, 87113, 81148, 
분당화력, CG2, 2024-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-11-30 00:00:00, 88253, 87907, 88425, 88377, 88662, 88638, 88790, 88681, 88324, 85378, 86622, 87039, 87504, 87135, 86666, 87057, 86349, 86031, 86275, 86557, 86496, 86810, 87046, 86976, 2096000, 87333, 88790, 85378, 88790, 85378, 
분당화력, CG4, 2024-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2024-11-30 00:00:00, 86658, 86281, 86748, 86736, 87547, 87577, 87682, 87592, 87368, 81206, 80112, 80398, 79769, 79841, 79514, 79996, 79366, 79890, 79742, 79611, 79963, 79969, 80360, 81073, 1985000, 82708, 87682, 79366, 87682, 79366, 
분당화력, CG6, 2024-11-30 00:00:00, 81145, 81100, 81471, 81361, 81584, 81578, 81597, 81421, 81708, 80374, 81983, 81456, 81017, 81068, 80973, 81235, 80697, 81307, 81065, 81292, 81418, 81443, 81414, 81294, 1951000, 81292, 81983, 80374, 81983, 80374, 
분당화력, CG7, 2024-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-11-30 00:00:00, 89408, 89732, 89762, 89957, 89909, 89550, 89761, 89379, 89141, 85845, 84824, 84548, 85341, 85117, 85016, 84072, 84472, 84161, 84473, 85305, 85458, 85464, 84961, 85348, 2081000, 86708, 89957, 84072, 89957, 84072, 
분당화력, CS1, 2024-11-30 00:00:00, 73973, 73555, 73672, 73436, 73803, 73756, 73872, 72781, 72960, 69980, 70053, 71244, 71088, 71024, 70819, 70935, 70082, 70176, 69986, 70137, 70046, 69623, 69645, 69354, 1716000, 71500, 73973, 69354, 73973, 69354, 
분당화력, CS2, 2024-11-30 00:00:00, 46155, 46406, 46433, 46297, 46328, 45973, 46044, 46024, 46699, 45275, 46520, 46392, 46201, 46027, 47010, 47106, 46987, 47156, 46336, 46023, 45715, 45504, 45228, 45159, 1109000, 46208, 47156, 45159, 47156, 45159, 
분당화력, CG1, 2024-11-29 00:00:00, 83818, 83411, 83790, 84115, 84541, 84223, 84762, 84881, 85650, 84815, 85563, 84928, 85753, 85475, 85356, 85994, 86164, 86482, 86074, 86009, 86709, 85744, 86610, 87133, 2048000, 85333, 87133, 83411, 87133, 83411, 
분당화력, CG2, 2024-11-29 00:00:00, 87388, 87237, 87466, 87639, 88100, 87837, 88811, 89516, 89153, 85845, 85678, 85109, 84847, 85213, 85014, 85328, 85778, 86033, 85487, 68495, 26, 0, 0, 0, 1716000, 71500, 89516, 26, 89516, 0, 
분당화력, CG3, 2024-11-29 00:00:00, 87014, 86842, 87082, 87297, 87726, 87502, 88435, 89546, 89980, 85840, 83040, 82135, 82203, 81038, 81424, 81544, 81521, 81827, 81249, 81129, 84074, 88330, 89138, 89087, 2045000, 85208, 89980, 81038, 89980, 81038, 
분당화력, CG4, 2024-11-29 00:00:00, 84963, 84818, 85117, 85333, 85660, 85474, 86111, 86125, 66399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 750000, 31250, 86125, 66399, 86125, 0, 
분당화력, CG5, 2024-11-29 00:00:00, 86404, 86252, 86575, 86843, 87250, 87118, 87020, 85792, 85869, 84257, 83443, 83257, 84767, 84388, 84332, 84196, 84416, 84051, 84256, 84979, 86506, 86460, 86796, 86773, 2052000, 85500, 87250, 83257, 87250, 83257, 
분당화력, CG6, 2024-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 32263, 50167, 53331, 75352, 81325, 80318, 80621, 80492, 80450, 80655, 82166, 81426, 81855, 81762, 81278, 81538, 1185000, 49375, 82166, 32263, 82166, 0, 
분당화력, CG7, 2024-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 44393, 49867, 53175, 76572, 86652, 87166, 86952, 87562, 87244, 87378, 89479, 89861, 89658, 89574, 90114, 89352, 1285000, 53542, 90114, 44393, 90114, 0, 
분당화력, CS1, 2024-11-29 00:00:00, 124984, 124100, 124381, 124081, 123983, 123372, 124462, 124593, 120130, 98435, 97285, 96775, 98720, 98725, 99694, 98487, 98981, 99503, 98193, 93378, 72174, 72268, 74011, 74287, 2485000, 103542, 124984, 72174, 124984, 72174, 
분당화력, CS2, 2024-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2062, 19947, 37571, 44566, 44751, 45043, 44715, 44549, 44745, 46191, 46196, 46200, 46158, 46208, 46099, 605000, 25208, 46208, 2062, 46208, 0, 
분당화력, CG1, 2024-11-28 00:00:00, 86176, 85711, 85906, 86079, 85897, 86027, 86113, 84809, 85661, 86560, 85721, 86284, 85935, 85594, 81873, 80864, 80473, 80307, 81363, 83309, 83407, 83293, 82939, 83701, 2024000, 84333, 86560, 80307, 86560, 80307, 
분당화력, CG2, 2024-11-28 00:00:00, 84026, 84699, 85726, 82683, 83537, 83803, 84340, 85051, 85673, 87537, 87497, 87997, 88107, 87296, 88206, 88144, 88162, 87999, 87791, 87045, 87295, 87256, 87681, 87448, 2075000, 86458, 88206, 82683, 88206, 82683, 
분당화력, CG3, 2024-11-28 00:00:00, 88814, 88349, 88466, 88714, 88496, 88708, 88485, 87580, 86599, 83629, 83778, 83304, 83749, 83695, 86804, 87853, 87775, 87806, 87774, 86887, 87187, 87156, 87449, 86943, 2086000, 86917, 88814, 83304, 88814, 83304, 
분당화력, CG4, 2024-11-28 00:00:00, 84306, 83926, 84011, 84177, 83959, 84166, 84385, 85748, 84426, 84281, 84427, 83985, 84447, 84424, 83663, 83966, 84352, 84440, 85469, 85045, 85347, 85171, 85532, 85347, 2029000, 84542, 85748, 83663, 85748, 83663, 
분당화력, CG5, 2024-11-28 00:00:00, 87232, 87459, 87880, 88052, 87867, 87937, 87572, 86474, 87825, 87634, 87321, 86879, 87452, 87268, 87635, 87848, 87636, 87645, 87399, 86449, 86705, 86644, 86894, 86293, 2096000, 87333, 88052, 86293, 88052, 86293, 
분당화력, CG6, 2024-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG7, 2024-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2024-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69141, 71859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141000, 5875, 71859, 69141, 71859, 0, 
분당화력, CS1, 2024-11-28 00:00:00, 124059, 124045, 124789, 124304, 124501, 124973, 124877, 124813, 125177, 125357, 125834, 126041, 126718, 126542, 126561, 127000, 127308, 126529, 126878, 126213, 126524, 125704, 125576, 124677, 3015000, 125625, 127308, 124045, 127308, 124045, 
분당화력, CS2, 2024-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG1, 2024-11-27 00:00:00, 86468, 86373, 86370, 86709, 85854, 85004, 85164, 85710, 86071, 86200, 86266, 85853, 85546, 86267, 86183, 86087, 85788, 86080, 86190, 85896, 86161, 86303, 86351, 86106, 2065000, 86042, 86709, 85004, 86709, 85004, 
분당화력, CG2, 2024-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 60381, 86530, 87034, 88111, 87810, 88485, 88366, 88359, 87223, 86547, 86902, 85295, 84419, 83889, 83427, 84223, 1357000, 56542, 88485, 60381, 88485, 0, 
분당화력, CG3, 2024-11-27 00:00:00, 88462, 89171, 89173, 89490, 88580, 87895, 88176, 88525, 88620, 86742, 86625, 87082, 86705, 87468, 86716, 86436, 86028, 85855, 86447, 88120, 88537, 88681, 88856, 88610, 2107000, 87792, 89490, 85855, 89490, 85855, 
분당화력, CG4, 2024-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 14563, 80817, 87422, 88087, 87978, 88308, 87471, 87280, 86867, 87041, 87052, 85543, 84603, 83817, 83947, 84205, 1305000, 54375, 88308, 14563, 88308, 0, 
