발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2023-01-31 00:00:00, 84233, 84569, 84210, 84440, 84740, 84956, 84754, 84375, 84469, 83763, 82676, 80880, 80579, 79967, 79243, 78910, 79089, 79511, 79663, 81299, 82223, 82078, 82230, 82143, 1975000, 82292, 84956, 78910, 84956, 78910, 
분당화력, CG2, 2023-01-31 00:00:00, 82467, 82864, 82918, 83296, 83540, 83688, 83272, 83970, 83369, 82645, 81960, 80782, 79726, 82909, 82223, 81623, 81981, 65767, 0, 0, 0, 0, 0, 0, 1469000, 61208, 83970, 65767, 83970, 0, 
분당화력, CG3, 2023-01-31 00:00:00, 84202, 84820, 85429, 86005, 86265, 85635, 84174, 83984, 83241, 83186, 82477, 80553, 81381, 79862, 80220, 82508, 82100, 82717, 83369, 83345, 83524, 83374, 83842, 83788, 2000000, 83333, 86265, 79862, 86265, 79862, 
분당화력, CG4, 2023-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2023-01-31 00:00:00, 81649, 81921, 82029, 82162, 82425, 82660, 82858, 83408, 83735, 83852, 85185, 81075, 81412, 78583, 78897, 78350, 78102, 78709, 79611, 78823, 78329, 78206, 78635, 78382, 1939000, 80792, 85185, 78102, 85185, 78102, 
분당화력, CG6, 2023-01-31 00:00:00, 79624, 80221, 80170, 80184, 80256, 80452, 80309, 80414, 80573, 80142, 79355, 78075, 77918, 77507, 77279, 77281, 76869, 76810, 76893, 76850, 76910, 76768, 77109, 77029, 1885000, 78542, 80573, 76768, 80573, 76768, 
분당화력, CG7, 2023-01-31 00:00:00, 81860, 82004, 81949, 81958, 82036, 82235, 82106, 82204, 82313, 80961, 80742, 80407, 80253, 80285, 79767, 79801, 79745, 79680, 79752, 79706, 79768, 79633, 79953, 79882, 1939000, 80792, 82313, 79633, 82313, 79633, 
분당화력, CG8, 2023-01-31 00:00:00, 83453, 83601, 83593, 83775, 84131, 84370, 84179, 84270, 84413, 83023, 82945, 82474, 82387, 81834, 81278, 81379, 81311, 81201, 81306, 81181, 81312, 81560, 81605, 81416, 1982000, 82583, 84413, 81181, 84413, 81181, 
분당화력, CS1, 2023-01-31 00:00:00, 98474, 98522, 98198, 98504, 98172, 98565, 97956, 98684, 98657, 99061, 100828, 99070, 99677, 100754, 102262, 103215, 102818, 99105, 75087, 74198, 74061, 74266, 74984, 75881, 2241000, 93375, 103215, 74061, 103215, 74061, 
분당화력, CS2, 2023-01-31 00:00:00, 69696, 69861, 69572, 69135, 69354, 69291, 68687, 68280, 68636, 68803, 70232, 70580, 71481, 72389, 73368, 73870, 73681, 73235, 72928, 72848, 72736, 72828, 73278, 73233, 1708000, 71167, 73870, 68280, 73870, 68280, 
분당화력, CG1, 2023-01-30 00:00:00, 85750, 85498, 84534, 85036, 85634, 85686, 84181, 85278, 85558, 84480, 84317, 83898, 83449, 83138, 83966, 82919, 83050, 82250, 82589, 83138, 83382, 83302, 83682, 84287, 2019000, 84125, 85750, 82250, 85750, 82250, 
분당화력, CG2, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65031, 83312, 82975, 82215, 81714, 81901, 82313, 82364, 83116, 83339, 83878, 84214, 83780, 82996, 82853, 1226000, 51083, 84214, 65031, 84214, 0, 
분당화력, CG3, 2023-01-30 00:00:00, 84938, 85202, 84786, 85062, 85191, 85266, 86005, 85577, 85294, 83890, 83592, 83369, 85007, 84815, 85834, 84202, 85909, 85937, 86053, 86436, 85105, 85186, 84308, 84035, 2041000, 85042, 86436, 83369, 86436, 83369, 
분당화력, CG4, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2023-01-30 00:00:00, 85312, 85556, 85156, 85299, 85467, 85567, 86332, 84356, 83820, 83038, 82407, 81628, 81856, 81602, 81696, 81437, 80901, 80701, 80751, 81214, 81581, 81857, 81791, 81677, 1991000, 82958, 86332, 80701, 86332, 80701, 
분당화력, CG6, 2023-01-30 00:00:00, 79344, 79711, 79288, 79437, 80027, 80075, 80055, 79885, 79907, 80162, 80291, 79252, 79844, 79711, 79936, 79389, 78864, 78690, 79278, 79760, 79793, 79905, 79729, 79664, 1912000, 79667, 80291, 78690, 80291, 78690, 
분당화력, CG7, 2023-01-30 00:00:00, 81505, 81598, 81170, 81313, 81907, 81951, 81913, 81749, 81840, 82543, 82350, 81576, 82085, 81542, 82358, 82553, 82255, 82099, 81957, 82131, 82180, 82283, 82111, 82030, 1967000, 81958, 82553, 81170, 82553, 81170, 
