발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49454, 72722, 72226, 72611, 72722, 73217, 73363, 74038, 73637, 75484, 75529, 785000, 32708, 75529, 49454, 75529, 0, 
분당화력, CG7, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47747, 74147, 74331, 74433, 74747, 75396, 75615, 75953, 75161, 77248, 77222, 802000, 33417, 77248, 47747, 77248, 0, 
분당화력, CS1, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CS2, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9141, 48423, 48381, 48024, 47536, 47521, 47103, 44385, 47094, 47784, 47607, 483000, 20125, 48423, 9141, 48423, 0, 
분당화력, CG1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 50865, 69555, 66174, 66122, 65068, 64750, 64475, 64936, 65503, 64959, 66188, 66307, 66982, 53116, 0, 0, 0, 0, 0, 895000, 37292, 69555, 50865, 69555, 0, 
분당화력, CG2, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 192, 60500, 66583, 72301, 71775, 71799, 71571, 71892, 72481, 72009, 72202, 72143, 70752, 39799, 0, 0, 0, 0, 0, 886000, 36917, 72481, 192, 72481, 0, 
분당화력, CG3, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 46872, 69868, 65973, 65628, 64203, 64157, 63971, 64283, 64794, 64283, 66066, 72877, 71846, 48178, 0, 0, 0, 0, 0, 893000, 37208, 72877, 46872, 72877, 0, 
분당화력, CG4, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 52655, 69255, 70309, 70356, 70132, 70380, 70787, 70446, 68269, 72695, 71669, 32048, 0, 0, 0, 0, 0, 789000, 32875, 72695, 32048, 72695, 0, 
분당화력, CG5, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 28725, 66451, 66188, 65128, 65260, 64976, 65280, 65502, 65187, 66437, 72053, 71973, 25842, 0, 0, 0, 0, 0, 789000, 32875, 72053, 25842, 72053, 0, 
분당화력, CG6, 2022-05-30 00:00:00, 0, 0, 0, 0, 24637, 57292, 69042, 70176, 70172, 69292, 69394, 69265, 69457, 70470, 70422, 70515, 70280, 70422, 70594, 71349, 74998, 75336, 59886, 0, 1273000, 53042, 75336, 24637, 75336, 0, 
분당화력, CG7, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 6749, 68116, 70286, 70300, 69692, 70541, 70425, 70613, 71208, 71061, 70866, 70404, 70542, 70701, 23496, 0, 0, 0, 0, 945000, 39375, 71208, 6749, 71208, 0, 
분당화력, CG8, 2022-05-30 00:00:00, 0, 0, 0, 0, 16813, 58453, 69801, 70163, 70064, 69164, 69708, 69533, 69849, 70385, 70414, 70796, 70658, 70686, 70887, 72276, 75846, 76006, 45497, 0, 1257000, 52375, 76006, 16813, 76006, 0, 
분당화력, CS1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 11091, 87303, 137665, 156052, 154888, 155345, 155094, 155119, 155828, 154869, 155472, 161858, 162180, 96236, 0, 0, 0, 0, 0, 1899000, 79125, 162180, 11091, 162180, 0, 
