발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2025-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 46628, 38917, 57262, 62061, 53042, 0, 0, 0, 0, 0, 258000, 10750, 62061, 91, 62061, 0, 
분당화력, CG2, 2025-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2202, 52187, 62515, 21096, 0, 0, 0, 0, 0, 138000, 5750, 62515, 2202, 62515, 0, 
분당화력, CG3, 2025-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40520, 38333, 52080, 62549, 51518, 0, 0, 0, 0, 0, 245000, 10208, 62549, 38333, 62549, 0, 
분당화력, CG4, 2025-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2025-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 975, 56077, 13948, 0, 0, 0, 0, 0, 71000, 2958, 56077, 975, 56077, 0, 
분당화력, CG6, 2025-03-31 00:00:00, 85083, 85153, 85257, 85051, 85101, 85084, 84898, 84839, 84099, 82476, 80516, 78804, 77921, 77390, 76981, 76858, 76310, 76293, 77743, 78468, 78190, 78454, 78511, 78520, 1938000, 80750, 85257, 76293, 85257, 76293, 
분당화력, CG7, 2025-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 62274, 88951, 87563, 86582, 85952, 85013, 84555, 84115, 83992, 83468, 83432, 84307, 84435, 84961, 85417, 85485, 85499, 1426000, 59417, 88951, 62274, 88951, 0, 
분당화력, CG8, 2025-03-31 00:00:00, 89284, 89360, 89448, 89251, 89299, 89286, 89221, 88994, 88238, 86582, 85081, 83473, 82665, 82067, 81702, 81546, 80997, 81009, 81936, 81690, 82188, 82231, 82234, 82215, 2040000, 85000, 89448, 80997, 89448, 80997, 
분당화력, CS1, 2025-03-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5700, 62730, 102568, 61002, 0, 0, 0, 0, 0, 232000, 9667, 102568, 5700, 102568, 0, 
분당화력, CS2, 2025-03-31 00:00:00, 50668, 50636, 50497, 50382, 50104, 49972, 49720, 61848, 75769, 75552, 75169, 74455, 73881, 74240, 73717, 73749, 72946, 72327, 73221, 72895, 72703, 71684, 72050, 71815, 1590000, 66250, 75769, 49720, 75769, 49720, 
분당화력, CG1, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2025-03-30 00:00:00, 84896, 84849, 84938, 84922, 84884, 85351, 85465, 85169, 85502, 85349, 85277, 85407, 84808, 85378, 85497, 85726, 85017, 84280, 84190, 84107, 84030, 83871, 84395, 84692, 2038000, 84917, 85726, 83871, 85726, 83871, 
분당화력, CG7, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2025-03-30 00:00:00, 88989, 88929, 89037, 89003, 88935, 89459, 89565, 89208, 89606, 89413, 89360, 89491, 88891, 89476, 89571, 89805, 88040, 85272, 85790, 87805, 88103, 87959, 88494, 88797, 2129000, 88708, 89805, 85272, 89805, 85272, 
