발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2025-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12915, 45859, 47153, 57095, 61139, 63164, 63216, 63019, 63288, 63687, 63695, 63570, 63029, 22170, 0, 753000, 31375, 63695, 12915, 63695, 0, 
분당화력, CG2, 2025-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51437, 60456, 61860, 61902, 61714, 61962, 62327, 62364, 62256, 61466, 8254, 0, 616000, 25667, 62364, 8254, 62364, 0, 
분당화력, CG3, 2025-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 417, 43122, 44882, 55643, 60482, 63644, 63683, 63489, 63720, 64090, 64181, 64077, 63576, 18993, 0, 734000, 30583, 64181, 417, 64181, 0, 
분당화력, CG4, 2025-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6662, 58978, 62464, 62484, 62310, 62547, 62913, 62991, 62886, 60994, 4772, 0, 570000, 23750, 62991, 4772, 62991, 0, 
분당화력, CG5, 2025-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33261, 62326, 62372, 62191, 62447, 62815, 62849, 62753, 58683, 1303, 0, 531000, 22125, 62849, 1303, 62849, 0, 
분당화력, CG6, 2025-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG7, 2025-05-31 00:00:00, 77480, 77669, 77386, 77912, 77603, 77623, 78006, 77874, 78224, 77412, 76859, 76120, 76366, 75539, 75434, 75238, 75179, 75305, 75704, 75424, 74818, 74925, 52899, 0, 1737000, 72375, 78224, 52899, 78224, 0, 
분당화력, CG8, 2025-05-31 00:00:00, 77937, 78051, 77830, 78305, 78072, 78064, 78489, 78292, 78554, 77444, 77253, 76478, 76791, 75891, 75831, 75584, 75526, 75687, 76078, 75778, 75197, 75350, 62520, 0, 1755000, 73125, 78554, 62520, 78554, 0, 
분당화력, CS1, 2025-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7833, 70301, 123384, 148368, 148525, 147881, 146884, 145909, 144802, 143563, 140896, 27653, 0, 1396000, 58167, 148525, 7833, 148525, 0, 
분당화력, CS2, 2025-05-31 00:00:00, 49190, 49156, 48468, 48394, 48015, 48045, 48537, 48933, 50184, 50102, 50473, 50286, 50104, 50098, 50405, 50632, 50025, 50171, 50200, 48997, 48068, 47905, 32612, 0, 1119000, 46625, 50632, 32612, 50632, 0, 
