발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18746, 75082, 77035, 65916, 62709, 59497, 3015, 0, 0, 362000, 15083, 77035, 3015, 77035, 0, 
분당화력, CG2, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15568, 52218, 60875, 61107, 61197, 61434, 62139, 62512, 52950, 0, 0, 0, 490000, 20417, 62512, 15568, 62512, 0, 
분당화력, CG3, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19796, 51203, 60212, 60299, 60064, 60317, 62621, 64116, 57560, 811, 0, 0, 497000, 20708, 64116, 811, 64116, 0, 
분당화력, CG4, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48766, 60709, 60742, 60891, 61785, 62238, 47869, 0, 0, 0, 403000, 16792, 62238, 47869, 62238, 0, 
분당화력, CG5, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9977, 57311, 61556, 61587, 61631, 62253, 62525, 42159, 0, 0, 0, 419000, 17458, 62525, 9977, 62525, 0, 
분당화력, CG6, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 35353, 80120, 81903, 81515, 74667, 73752, 67867, 67131, 66898, 67432, 67312, 72652, 73055, 73733, 73577, 58033, 0, 0, 1115000, 46458, 81903, 35353, 81903, 0, 
분당화력, CG7, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 47103, 81196, 82723, 82312, 74464, 73603, 67629, 67072, 66941, 67608, 67583, 71366, 71479, 72173, 71963, 44785, 0, 0, 1110000, 46250, 82723, 44785, 82723, 0, 
분당화력, CS1, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19189, 100445, 119024, 147616, 148562, 143933, 141257, 121355, 1618, 0, 0, 943000, 39292, 148562, 1618, 148562, 0, 
분당화력, CS2, 2022-09-30 00:00:00, 0, 0, 0, 0, 0, 0, 3049, 69924, 74411, 74354, 69278, 69419, 64172, 63753, 62336, 44610, 49099, 70877, 70103, 68515, 69512, 48589, 0, 0, 972000, 40500, 74411, 3049, 74411, 0, 
분당화력, CG1, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 450, 62707, 30843, 0, 0, 0, 0, 0, 94000, 3917, 62707, 450, 62707, 0, 
분당화력, CG2, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38528, 58909, 61804, 62597, 67601, 61883, 61190, 6486, 0, 0, 0, 419000, 17458, 67601, 6486, 67601, 0, 
분당화력, CG3, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 44258, 58744, 62185, 63508, 67654, 61752, 62470, 12253, 0, 0, 0, 433000, 18042, 67654, 176, 67654, 0, 
분당화력, CG4, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21058, 61763, 62435, 68120, 62092, 52531, 0, 0, 0, 0, 328000, 13667, 68120, 21058, 68120, 0, 
분당화력, CG5, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48953, 62537, 66771, 61892, 46848, 0, 0, 0, 0, 287000, 11958, 66771, 46848, 66771, 0, 
분당화력, CG6, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 43442, 77228, 80675, 80284, 73811, 73064, 68289, 67181, 69765, 71978, 72416, 73099, 72262, 34504, 0, 0, 0, 958000, 39917, 80675, 34504, 80675, 0, 
분당화력, CG7, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24624, 69093, 69021, 69674, 69552, 12035, 0, 0, 0, 314000, 13083, 69674, 12035, 69674, 0, 
분당화력, CG8, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 51570, 78954, 81936, 81676, 73544, 72769, 67884, 66936, 69594, 70542, 70742, 71424, 71109, 21320, 0, 0, 0, 950000, 39583, 81936, 21320, 81936, 0, 
분당화력, CS1, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7780, 52290, 100637, 113396, 145276, 129682, 100212, 6727, 0, 0, 0, 656000, 27333, 145276, 6727, 145276, 0, 
분당화력, CS2, 2022-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9379, 73146, 77799, 77560, 71175, 70313, 66011, 64383, 74865, 107707, 107769, 106330, 105096, 34467, 0, 0, 0, 1046000, 43583, 107769, 9379, 107769, 0, 
분당화력, CG1, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41597, 62135, 62203, 62313, 62475, 62801, 25476, 0, 0, 0, 0, 379000, 15792, 62801, 25476, 62801, 0, 
분당화력, CG3, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23012, 62088, 64581, 62826, 62911, 63008, 63182, 63475, 31917, 0, 0, 0, 0, 497000, 20708, 64581, 23012, 64581, 0, 
분당화력, CG4, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13330, 59903, 62527, 61993, 62038, 62144, 62296, 62582, 20187, 0, 0, 0, 0, 467000, 19458, 62582, 13330, 62582, 0, 
분당화력, CG5, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20968, 63138, 62130, 62177, 62295, 62454, 62568, 15270, 0, 0, 0, 0, 411000, 17125, 63138, 15270, 63138, 0, 
분당화력, CG6, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 47420, 73657, 79363, 78777, 73862, 74758, 68793, 68624, 70836, 72862, 73043, 73196, 65431, 3380, 0, 0, 0, 924000, 38500, 79363, 3380, 79363, 0, 
분당화력, CG7, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 49084, 81579, 81266, 74286, 74615, 68849, 68632, 67938, 69390, 69575, 69733, 48052, 0, 0, 0, 0, 823000, 34292, 81579, 48052, 81579, 0, 
분당화력, CG8, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 41626, 74761, 81016, 80671, 74083, 74793, 68604, 68523, 69400, 71035, 71229, 71314, 55945, 0, 0, 0, 0, 903000, 37625, 81016, 41626, 81016, 0, 
분당화력, CS1, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44863, 101432, 114905, 115195, 114752, 113759, 112817, 42277, 0, 0, 0, 0, 760000, 31667, 115195, 42277, 115195, 0, 
분당화력, CS2, 2022-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10614, 81809, 119639, 119691, 111048, 110469, 102941, 101806, 103100, 106475, 105588, 105393, 86107, 320, 0, 0, 0, 1265000, 52708, 119691, 320, 119691, 0, 
분당화력, CG1, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16599, 37427, 40659, 58224, 62123, 64273, 48696, 0, 0, 0, 0, 328000, 13667, 64273, 16599, 64273, 0, 
분당화력, CG3, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30039, 37105, 40045, 58364, 62603, 65258, 53585, 0, 0, 0, 0, 347000, 14458, 65258, 30039, 65258, 0, 
분당화력, CG4, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32529, 61877, 64138, 28456, 0, 0, 0, 0, 187000, 7792, 64138, 28456, 64138, 0, 
분당화력, CG6, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 19423, 75992, 78535, 73751, 73572, 67970, 67293, 70725, 72509, 72603, 73234, 71919, 21475, 0, 0, 0, 839000, 34958, 78535, 19423, 78535, 0, 
분당화력, CG7, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19925, 55944, 78449, 81687, 74154, 73526, 68135, 67432, 67918, 69120, 69164, 69790, 55756, 0, 0, 0, 0, 851000, 35458, 81687, 19925, 81687, 0, 
분당화력, CG8, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 18895, 56331, 77778, 80385, 73838, 73481, 67884, 67318, 69341, 70771, 70774, 71360, 68469, 10374, 0, 0, 0, 877000, 36542, 80385, 10374, 80385, 0, 
분당화력, CS1, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16854, 55106, 82257, 80363, 53420, 0, 0, 0, 0, 288000, 12000, 82257, 16854, 82257, 0, 
분당화력, CS2, 2022-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 33143, 105937, 118193, 111073, 110835, 102878, 101884, 104261, 107285, 106762, 106960, 99110, 13680, 0, 0, 0, 1222000, 50917, 118193, 13680, 118193, 0, 
분당화력, CG1, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22674, 39350, 57934, 76384, 77177, 43481, 0, 0, 0, 0, 0, 0, 317000, 13208, 77177, 22674, 77177, 0, 
분당화력, CG7, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13872, 57764, 77591, 79293, 21481, 0, 0, 0, 0, 0, 0, 250000, 10417, 79293, 13872, 79293, 0, 
분당화력, CG8, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28676, 39876, 58540, 77642, 78510, 29755, 0, 0, 0, 0, 0, 0, 313000, 13042, 78510, 28676, 78510, 0, 
분당화력, CS1, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CS2, 2022-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23176, 82820, 116083, 117542, 48378, 0, 0, 0, 0, 0, 0, 388000, 16167, 117542, 23176, 117542, 0, 
분당화력, CG1, 2022-09-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2022-09-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
