발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22899, 48049, 57531, 61030, 61706, 62381, 61620, 19784, 0, 0, 0, 395000, 16458, 62381, 19784, 62381, 0, 
분당화력, CG2, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8925, 59017, 60999, 41058, 0, 0, 0, 0, 170000, 7083, 60999, 8925, 60999, 0, 
분당화력, CG3, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16807, 47236, 56576, 61010, 61861, 62542, 60632, 17335, 0, 0, 0, 384000, 16000, 62542, 16807, 62542, 0, 
분당화력, CG4, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42083, 61493, 61417, 61325, 37682, 0, 0, 0, 0, 264000, 11000, 61493, 37682, 61493, 0, 
분당화력, CG5, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5117, 59350, 61105, 61210, 33218, 0, 0, 0, 0, 220000, 9167, 61210, 5117, 61210, 0, 
분당화력, CG6, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42511, 68978, 70697, 70655, 70991, 70721, 70754, 65214, 12479, 0, 0, 543000, 22625, 70991, 12479, 70991, 0, 
분당화력, CG7, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7452, 66549, 68157, 68132, 68278, 68023, 68059, 57342, 6, 0, 0, 472000, 19667, 68278, 6, 68278, 0, 
분당화력, CG8, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 47948, 69203, 70904, 70881, 71052, 70788, 70839, 67420, 19928, 0, 0, 559000, 23292, 71052, 38, 71052, 0, 
분당화력, CS1, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11639, 66327, 116817, 147414, 149711, 117625, 15466, 0, 0, 0, 625000, 26042, 149711, 11639, 149711, 0, 
분당화력, CS2, 2024-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15249, 98640, 112608, 112152, 111651, 110658, 110151, 100630, 12261, 0, 0, 784000, 32667, 112608, 12261, 112608, 0, 
분당화력, CG1, 2024-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2024-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2024-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
