발전구분, 호기, 일자, 1시 발전량(MWh), 2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
분당화력, CG1, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2025-11-30 00:00:00, 79992, 80095, 79930, 79630, 79848, 80196, 80060, 79981, 79987, 79763, 79772, 78729, 78767, 78058, 77913, 78144, 77879, 77704, 78177, 79035, 79834, 80107, 79828, 79573, 1903000, 79292, 80196, 77704, 80196, 77704, 
분당화력, CG7, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG8, 2025-11-30 00:00:00, 82363, 82423, 82249, 81957, 82178, 82513, 82359, 82307, 82303, 82090, 82059, 81048, 81118, 80845, 80755, 80964, 80695, 80532, 81009, 81726, 82442, 82417, 82339, 82306, 1963000, 81792, 82513, 80532, 82513, 80532, 
분당화력, CS1, 2025-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CS2, 2025-11-30 00:00:00, 51834, 51603, 51473, 51217, 51290, 51127, 51114, 51142, 50652, 51102, 51490, 50957, 51322, 51294, 51332, 51757, 51519, 50746, 50947, 51294, 51470, 51716, 51899, 51703, 1232000, 51333, 51899, 50652, 51899, 50652, 
분당화력, CG1, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG2, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG3, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG4, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG5, 2025-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
분당화력, CG6, 2025-11-29 00:00:00, 86388, 86426, 86604, 86412, 86331, 86752, 86703, 85266, 84179, 83668, 83238, 82832, 82294, 81588, 81417, 81281, 80790, 81094, 81271, 81224, 81386, 80947, 80908, 0, 1919000, 79958, 86752, 80790, 86752, 0, 
분당화력, CG7, 2025-11-29 00:00:00, 90059, 90111, 90279, 90091, 90001, 90408, 90413, 88973, 87911, 87385, 86996, 86614, 85606, 84931, 84760, 84631, 83903, 83577, 83580, 83549, 83702, 83282, 83239, 0, 1994000, 83083, 90413, 83239, 90413, 0, 
