사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202502| 0| 0| 0| 0| 3708| 0| 0
분당화력| 소계| 202502| 0| 0| 0| 0| 75646| 0| 0
삼천포| 소계| 202502| 274895| 0| 274895| 1218| 0| 767| 0
안산연료전지| 소계| 202502| 0| 0| 0| 0| 228| 0| 0
여수| 소계| 202502| 132029| 0| 132029| 886| 0| 0| 0
여수연료전지| 소계| 202502| 0| 0| 0| 0| 1109| 0| 0
영동| 소계| 202502| 0| 0| 0| 71| 0| 0| 78414
영흥| 소계| 202502| 750339| 0| 750339| 1710| 0| 0| 0
