사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202512| 0| 0| 0| 0| 3618| 0| 0
분당화력| 소계| 202512| 0| 0| 0| 0| 62036| 0| 0
삼천포| 소계| 202512| 419622| 0| 419622| 2862| 0| 3516| 0
안산연료전지| 소계| 202512| 0| 0| 0| 0| 122| 0| 0
여수| 소계| 202512| 113853| 0| 113853| 1573| 0| 0| 0
여수연료전지| 소계| 202512| 0| 0| 0| 0| 1069| 0| 0
영동| 소계| 202512| 0| 0| 0| 298| 0| 0| 83687
영흥| 소계| 202512| 661329| 0| 661329| 1328| 0| 0| 0
