사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202411| 0| 0| 0| 0| 3799| 0| 0
분당화력| 소계| 202411| 0| 0| 0| 0| 30050| 0| 0
삼천포| 소계| 202411| 256766| 0| 256766| 1368| 0| 1488| 0
안산연료전지| 소계| 202411| 0| 0| 0| 0| 244| 0| 0
여수| 소계| 202411| 110557| 0| 110557| 343| 0| 0| 0
여수연료전지| 소계| 202411| 0| 0| 0| 0| 1223| 0| 0
영동| 소계| 202411| 0| 0| 0| 89| 0| 0| 44505
영흥| 소계| 202411| 592313| 0| 592313| 430| 0| 0| 0
