사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202406| 0| 0| 0| 0| 4138| 0| 0
분당화력| 소계| 202406| 0| 0| 0| 0| 12321| 0| 0
삼천포| 소계| 202406| 251487| 0| 251487| 1297| 0| 245| 0
안산연료전지| 소계| 202406| 0| 0| 0| 0| 226| 0| 0
여수| 소계| 202406| 103623| 0| 103623| 286| 0| 0| 0
여수연료전지| 소계| 202406| 0| 0| 0| 0| 1214| 0| 0
영동| 소계| 202406| 0| 0| 0| 198| 0| 0| 88139
영흥| 소계| 202406| 784759| 0| 784759| 3696| 0| 0| 0
