사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202404| 0| 0| 0| 0| 2595| 0| 0
분당화력| 소계| 202404| 0| 0| 0| 0| 12954| 0| 0
삼천포| 소계| 202404| 267285| 0| 267285| 1003| 0| 1941| 0
안산연료전지| 소계| 202404| 0| 0| 0| 0| 258| 0| 0
여수| 소계| 202404| 91192| 0| 91192| 1157| 0| 0| 0
여수연료전지| 소계| 202404| 0| 0| 0| 0| 1233| 0| 0
영동| 소계| 202404| 0| 0| 0| 280| 0| 0| 64884
영흥| 소계| 202404| 632588| 0| 632588| 2065| 0| 0| 0
