사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202201| 0| 0| 0| 0| 3443| 0| 0
분당화력| 소계| 202201| 0| 0| 0| 0| 81891| 0| 0
삼천포| 소계| 202201| 490614| 0| 490614| 557| 0| 3302| 0
안산연료전지| 소계| 202201| 0| 0| 0| 0| 242| 0| 0
여수| 소계| 202201| 165424| 0| 165424| 911| 0| 0| 0
여수연료전지| 소계| 202201| 0| 0| 0| 0| 1231| 0| 0
영동| 소계| 202201| 0| 0| 0| 55| 0| 0| 60842
영흥| 소계| 202201| 1105788| 0| 1105788| 2927| 0| 0| 0
