사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202306| 0| 0| 0| 0| 1770| 0| 0
분당화력| 소계| 202306| 0| 0| 0| 0| 17171| 0| 0
삼천포| 소계| 202306| 418074| 0| 418074| 1041| 0| 3408| 0
안산연료전지| 소계| 202306| 0| 0| 0| 0| 199| 0| 0
여수| 소계| 202306| 158771| 0| 158771| 890| 0| 0| 0
여수연료전지| 소계| 202306| 0| 0| 0| 0| 1286| 0| 0
영동| 소계| 202306| 0| 0| 0| 269| 0| 0| 53244
영흥| 소계| 202306| 725924| 0| 725924| 1217| 0| 0| 0
