사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202307| 0| 0| 0| 0| 1085| 0| 0
분당화력| 소계| 202307| 0| 0| 0| 0| 8103| 0| 0
삼천포| 소계| 202307| 460701| 0| 460701| 1400| 0| 2730| 0
안산연료전지| 소계| 202307| 0| 0| 0| 0| 209| 0| 0
여수| 소계| 202307| 158324| 0| 158324| 1536| 0| 0| 0
여수연료전지| 소계| 202307| 0| 0| 0| 0| 1363| 0| 0
영동| 소계| 202307| 0| 0| 0| 194| 0| 0| 50616
영흥| 소계| 202307| 824298| 0| 824298| 5891| 0| 0| 0
