사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202403| 0| 0| 0| 0| 2871| 0| 0
분당화력| 소계| 202403| 0| 0| 0| 0| 50763| 0| 0
삼천포| 소계| 202403| 279474| 0| 279474| 1415| 0| 1853| 0
안산연료전지| 소계| 202403| 0| 0| 0| 0| 259| 0| 0
여수| 소계| 202403| 89770| 0| 89770| 25| 0| 0| 0
여수연료전지| 소계| 202403| 0| 0| 0| 0| 1291| 0| 0
영동| 소계| 202403| 0| 0| 0| 112| 0| 0| 88543
영흥| 소계| 202403| 709490| 0| 709490| 3618| 0| 0| 0
