사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202401| 0| 0| 0| 0| 1320| 0| 0
분당화력| 소계| 202401| 0| 0| 0| 0| 82230| 0| 0
삼천포| 소계| 202401| 518103| 0| 518103| 5043| 0| 3584| 0
안산연료전지| 소계| 202401| 0| 0| 0| 0| 183| 0| 0
여수| 소계| 202401| 137453| 0| 137453| 1576| 0| 0| 0
여수연료전지| 소계| 202401| 0| 0| 0| 0| 1258| 0| 0
영동| 소계| 202401| 0| 0| 0| 327| 0| 0| 70783
영흥| 소계| 202401| 843176| 0| 843176| 1327| 0| 0| 0
