사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202508| 0| 0| 0| 0| 3891| 0| 0
분당화력| 소계| 202508| 0| 0| 0| 0| 11898| 0| 0
삼천포| 소계| 202508| 547978| 0| 547978| 544| 0| 3447| 0
안산연료전지| 소계| 202508| 0| 0| 0| 0| 194| 0| 0
여수| 소계| 202508| 198155| 0| 198155| 752| 0| 0| 0
여수연료전지| 소계| 202508| 0| 0| 0| 0| 1151| 0| 0
영동| 소계| 202508| 0| 0| 0| 84| 0| 0| 115282
영흥| 소계| 202508| 820075| 0| 820075| 1757| 0| 0| 0
