사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202301| 0| 0| 0| 0| 4043| 0| 0
분당화력| 소계| 202301| 0| 0| 0| 0| 86890| 0| 0
삼천포| 소계| 202301| 498806| 0| 498806| 1132| 0| 4243| 0
안산연료전지| 소계| 202301| 0| 0| 0| 0| 243| 0| 0
여수| 소계| 202301| 207227| 0| 207227| 1155| 0| 0| 0
여수연료전지| 소계| 202301| 0| 0| 0| 0| 1339| 0| 0
영동| 소계| 202301| 0| 0| 0| 40| 0| 0| 114944
영흥| 소계| 202301| 668204| 0| 668204| 625| 0| 0| 0
