사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202205| 0| 0| 0| 0| 4151| 0| 0
분당화력| 소계| 202205| 0| 0| 0| 0| 19305| 0| 0
삼천포| 소계| 202205| 359195| 0| 359195| 807| 0| 3077| 0
안산연료전지| 소계| 202205| 0| 0| 0| 0| 209| 0| 0
여수| 소계| 202205| 81027| 0| 81027| 0| 0| 0| 0
여수연료전지| 소계| 202205| 0| 0| 0| 0| 1276| 0| 0
영동| 소계| 202205| 0| 0| 0| 0| 0| 0| 48530
영흥| 소계| 202205| 813041| 0| 813041| 1865| 0| 0| 0
