사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202203| 0| 0| 0| 0| 3758| 0| 0
분당화력| 소계| 202203| 0| 0| 0| 0| 50285| 0| 0
삼천포| 소계| 202203| 258565| 0| 258565| 216| 0| 0| 0
안산연료전지| 소계| 202203| 0| 0| 0| 0| 183| 0| 0
여수| 소계| 202203| 128530| 0| 128530| 403| 0| 0| 0
여수연료전지| 소계| 202203| 0| 0| 0| 0| 1251| 0| 0
영동| 소계| 202203| 0| 0| 0| 182| 0| 0| 80327
영흥| 소계| 202203| 631691| 0| 631691| 3474| 0| 0| 0
