사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202312| 0| 0| 0| 0| 1310| 0| 0
분당화력| 소계| 202312| 0| 0| 0| 0| 70418| 0| 0
삼천포| 소계| 202312| 427631| 0| 427631| 1540| 0| 3318| 0
안산연료전지| 소계| 202312| 0| 0| 0| 0| 184| 0| 0
여수| 소계| 202312| 154752| 0| 154752| 1299| 0| 0| 0
여수연료전지| 소계| 202312| 0| 0| 0| 0| 860| 0| 0
영동| 소계| 202312| 0| 0| 0| 206| 0| 0| 64812
영흥| 소계| 202312| 920026| 0| 920026| 1079| 0| 0| 0
