사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202207| 0| 0| 0| 0| 4229| 0| 0
분당화력| 소계| 202207| 0| 0| 0| 0| 24678| 0| 0
삼천포| 소계| 202207| 498229| 0| 498229| 862| 0| 4006| 0
안산연료전지| 소계| 202207| 0| 0| 0| 0| 204| 0| 0
여수| 소계| 202207| 164485| 0| 164485| 878| 0| 0| 0
여수연료전지| 소계| 202207| 0| 0| 0| 0| 1309| 0| 0
영동| 소계| 202207| 0| 0| 0| 171| 0| 0| 81063
영흥| 소계| 202207| 925628| 0| 925628| 912| 0| 0| 0
