사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202208| 0| 0| 0| 0| 4282| 0| 0
분당화력| 소계| 202208| 0| 0| 0| 0| 10487| 0| 0
삼천포| 소계| 202208| 575006| 0| 575006| 1154| 0| 4094| 0
안산연료전지| 소계| 202208| 0| 0| 0| 0| 243| 0| 0
여수| 소계| 202208| 194794| 0| 194794| 1083| 0| 0| 0
여수연료전지| 소계| 202208| 0| 0| 0| 0| 1642| 0| 0
영동| 소계| 202208| 0| 0| 0| 211| 0| 0| 105105
영흥| 소계| 202208| 957021| 0| 957021| 2439| 0| 0| 0
