사업소| 호기| 일자| 유연탄| 무연탄| 계(석탄)| 유류| LNG| 고형연료| 우드펠릿
분당연료전지| 소계| 202510| 0| 0| 0| 0| 3951| 0| 0
분당화력| 소계| 202510| 0| 0| 0| 0| 13651| 0| 0
삼천포| 소계| 202510| 322758| 0| 322758| 967| 0| 3315| 0
안산연료전지| 소계| 202510| 0| 0| 0| 0| 136| 0| 0
여수| 소계| 202510| 110891| 0| 110891| 28| 0| 0| 0
여수연료전지| 소계| 202510| 0| 0| 0| 0| 1009| 0| 0
영동| 소계| 202510| 0| 0| 0| 260| 0| 0| 76234
영흥| 소계| 202510| 572347| 0| 572347| 2373| 0| 0| 0
