site,n,nmae,bias,cov80,cov95
경상대,4060.0,3.360844021353394,0.09750737006927432,95.88669950738917,98.66995073891626
고흥만수상,4064.0,4.649116448837142,0.5727232598166135,92.51968503937007,97.76082677165354
광양항세방,4064.0,8.185531055178002,6.735303073018738,73.84350393700787,85.03937007874016
구미,4055.0,4.9223810671019095,1.5100969360973664,89.17385943279902,96.89272503082614
삼천포,4063.0,4.82370377044438,-0.8390404207440775,90.05660841742554,96.30814668963819
영흥,4022.0,4.239090300113711,0.7517763645740616,92.56588761810045,97.48881153654898
예천,4053.0,8.344977414359557,-1.8904834868197502,82.30940044411547,96.05230693313594
창원,4062.0,8.116887105877154,1.6900677746769404,91.33431806991629,98.39980305268341
