발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영흥태양광 #3, 2, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 6.048, 104.352, 280.512, 456.48, 345.888, 299.328, 165.504, 355.488, 402.528, 422.688, 367.488, 197.76, 22.752, 0, 0, 0, 0, 0, 3426.816, 143, 456.48, 6.048, 456.48, 0, 
영흥태양광 #3, 3, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 9.36, 115.32, 336.72, 585.6, 377.88, 344.04, 213.6, 480.72, 577.56, 532.32, 451.32, 232.68, 32.16, 0, 0, 0, 0, 0, 4289.28, 179, 585.6, 9.36, 585.6, 0, 
영흥태양광, 1, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0.883, 62.093, 227.558, 412.531, 235.123, 200.41, 165.197, 414.49, 381.197, 386.611, 338.918, 171.341, 20.198, 0, 0, 0, 0, 0, 3016.55, 126, 414.49, 0.883, 414.49, 0, 
예천태양광, 1, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 43.92, 258.84, 640.08, 848.7, 475.74, 825.84, 568.08, 190.08, 527.04, 345.6, 164.52, 181.8, 22.5, 0, 0, 0, 0, 0, 5092.74, 212, 848.7, 22.5, 848.7, 0, 
여수태양광, 1, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237.61, 237.61, 10, 237.61, 237.61, 237.61, 0, 
영흥태양광, 2, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 54.96, 224.661, 401.112, 290.227, 256.48, 145.596, 331.688, 366.4, 362.543, 294.084, 145.596, 16.392, 0, 0, 0, 0, 0, 2889.739, 120, 401.11, 16.392, 401.112, 0, 
탑선태양광, 1, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 968.4, 968.4, 40, 968.4, 968.4, 968.4, 0, 
탑선태양광, 3, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 463.2, 463.2, 19, 463.2, 463.2, 463.2, 0, 
경상대태양광, 1, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 2.016, 43.92, 160.776, 141.48, 84.6, 165.168, 306.072, 191.016, 261.36, 256.032, 167.472, 46.8, 0.36, 0, 0, 0, 0, 0, 1827.072, 76, 306.07, 0.36, 306.072, 0, 
고흥만 수상태양광, 1, 2025-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 1344.42, 10244.808, 10030.02, 12131.364, 30650.76, 26987.436, 40303.032, 34147.176, 27057.66, 18971.148, 8925, 12644.436, 777.42, 0, 0, 0, 0, 0, 234214.68, 9759, 40303.03, 777.42, 40303.032, 0, 
영동태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.192, 13.92, 14.496, 15.744, 15.552, 16.608, 15.84, 17.28, 63.552, 369.12, 628.224, 678.912, 675.072, 505.344, 0, 0, 0, 0, 3029.856, 126, 678.91, 0.19, 678.912, 0, 
삼천포태양광#5, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 29.119, 197.327, 202.781, 288.494, 364.449, 211.71, 2090.956, 2765.902, 2490.097, 2031.241, 2514.586, 2531.636, 2479.917, 2189.259, 0, 0, 0, 0, 20387.474, 849, 2765.9, 29.11, 2765.902, 0, 
삼천포태양광#5, 2, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 47.7, 288.01, 289.46, 279.431, 490.453, 1584.147, 4890.613, 4824.64, 4305.282, 3531.169, 4289.428, 4276.45, 3836.622, 2822.782, 0, 0, 0, 0, 35756.187, 1490, 4890.61, 47.7, 4890.613, 0, 
광양항세방태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 16.8, 120, 297.6, 417.6, 487.2, 549.6, 576, 547.2, 523.2, 398.4, 261.6, 93.6, 4.8, 0, 0, 0, 0, 0, 4293.6, 179, 576, 4.8, 576, 0, 
두산엔진MG태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.14, 2.82, 8.16, 21.78, 34.98, 43.56, 42.66, 56.1, 55.92, 51.12, 42.12, 27.48, 4.62, 0, 0, 0, 0, 0, 392.46, 16, 56.1, 1.14, 56.1, 0, 
삼천포태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.06, 3.852, 8.472, 12.696, 15.72, 16.752, 16.872, 16.056, 13.188, 8.46, 2.616, 0, 0, 0, 0, 0, 0, 114.744, 5, 16.87, 0.06, 16.872, 0, 
삼천포태양광, 2, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 5.952, 81.024, 224.544, 349.152, 434.88, 499.968, 512.064, 491.328, 438.528, 346.848, 233.76, 96.96, 11.712, 0, 0, 0, 0, 0, 3726.72, 155, 512.06, 5.952, 512.064, 0, 
삼천포태양광, 3, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.62, 43.92, 108.72, 164.124, 197.172, 216.9, 226.836, 210.096, 192.24, 155.844, 102.78, 35.676, 0.612, 0, 0, 0, 0, 0, 1656.54, 69, 226.83, 0.612, 226.836, 0, 
삼천포태양광, 4, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.725, 78.282, 95.179, 92.608, 94.849, 82.526, 701.044, 1153.434, 1018.741, 820.613, 1189.222, 1195.624, 1159.142, 599.398, 0, 0, 0, 0, 8281.387, 345, 1195.62, 0.725, 1195.624, 0, 
구미태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 2.603, 65.59, 259.975, 423.264, 534.992, 610.924, 629.292, 587.783, 554.662, 454.722, 360.422, 157.359, 12.294, 0, 0, 0, 0, 0, 4653.882, 194, 629.29, 2.603, 629.292, 0, 
삼천포태양광#6, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 4.16, 69.964, 68.843, 64.331, 63.736, 53.001, 62.635, 539.424, 621.441, 527.04, 577.844, 617.21, 611.614, 647.233, 0, 0, 0, 0, 4528.476, 189, 647.23, 4.16, 647.233, 0, 
영흥태양광#5, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 21.695, 279.621, 650.842, 1725.937, 2203.221, 2490.074, 2675.684, 2099.568, 2478.021, 1952.526, 1335.432, 597.811, 45.8, 0, 0, 0, 0, 0, 18556.232, 773, 2675.68, 21.695, 2675.684, 0, 
영흥태양광 #3, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 11.76, 191.28, 454.32, 1002.48, 1330.56, 1478.64, 1520.16, 1314.96, 1445.04, 1200.24, 857.52, 295.68, 18.96, 0, 0, 0, 0, 0, 11121.6, 463, 1520.16, 11.76, 1520.16, 0, 
영흥태양광 #3, 2, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 2.208, 73.824, 189.024, 480.576, 580.416, 642.432, 687.648, 574.752, 641.184, 515.904, 372.576, 180.384, 13.44, 0, 0, 0, 0, 0, 4954.368, 206, 687.64, 2.208, 687.648, 0, 
영흥태양광 #3, 3, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 4.68, 95.16, 282.12, 523.32, 751.2, 829.8, 869.76, 798.6, 804.48, 651.6, 458.64, 210.6, 16.8, 0, 0, 0, 0, 0, 6296.76, 262, 869.76, 4.68, 869.76, 0, 
영흥태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.077, 70.08, 151.411, 252.634, 542.054, 612.634, 652.339, 626.611, 614.438, 480.346, 335.04, 145.498, 9.638, 0, 0, 0, 0, 0, 4492.8, 187, 652.33, 0.07, 652.339, 0, 
예천태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 48.42, 306, 432.9, 919.44, 857.34, 766.98, 581.94, 763.38, 889.38, 696.24, 589.68, 243.54, 15.3, 0, 0, 0, 0, 0, 7110.54, 296, 919.44, 15.3, 919.44, 0, 
여수태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212.31, 212.31, 9, 212.31, 212.31, 212.31, 0, 
영흥태양광, 2, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.141, 148.488, 362.543, 506.211, 575.634, 617.095, 517.781, 582.383, 444.501, 293.12, 126.312, 8.678, 0, 0, 0, 0, 0, 4205.887, 175, 617.09, 8.678, 617.095, 0, 
탑선태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 945, 945, 39, 945, 945, 945, 0, 
탑선태양광, 3, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 436, 436, 18, 436, 436, 436, 0, 
경상대태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 8.568, 74.448, 213.336, 368.784, 459.36, 513.792, 535.464, 509.832, 474.264, 414.576, 302.688, 149.4, 18.648, 0, 0, 0, 0, 0, 4043.16, 168, 535.46, 8.568, 535.464, 0, 
고흥만 수상태양광, 1, 2025-08-30 00:00:00, 0, 0, 0, 0, 0, 0, 1119.216, 9880.416, 22909.236, 34240.164, 42485.268, 46799.76, 48112.596, 46031.328, 41823.348, 34777.68, 24305.232, 10997.532, 1249.332, 0, 0, 0, 0, 0, 364731.108, 15197, 48112.59, 1119.21, 48112.596, 0, 
영동태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 3.84, 9.12, 10.272, 14.016, 12.096, 12.768, 15.648, 242.688, 557.568, 218.4, 515.808, 680.256, 675.552, 535.584, 0, 0, 0, 0, 3503.616, 146, 680.25, 3.84, 680.256, 0, 
삼천포태양광#5, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 32.805, 191.458, 191.696, 195.368, 187.725, 174.472, 1994.519, 2714.369, 2507.907, 2056.078, 2468.131, 2520.419, 2485.998, 2194.201, 0, 0, 0, 0, 19915.146, 830, 2714.36, 32.8, 2714.369, 0, 
삼천포태양광#5, 2, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 63.859, 287.129, 286.864, 282.422, 441.367, 1338.466, 4340.006, 4721.163, 4315.658, 3561.727, 4288.138, 4276.074, 3846.641, 2763.929, 0, 0, 0, 0, 34813.443, 1451, 4721.16, 63.85, 4721.163, 0, 
광양항세방태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 14.4, 127.2, 220.8, 400.8, 518.4, 580.8, 549.6, 578.4, 463.2, 412.8, 259.2, 81.6, 7.2, 0, 0, 0, 0, 0, 4214.4, 176, 580.8, 7.2, 580.8, 0, 
두산엔진MG태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 1.44, 3.42, 8.04, 21.9, 33.78, 40.26, 49.86, 56.22, 48.42, 45, 39.84, 20.76, 3.06, 0, 0, 0, 0, 0, 372, 16, 56.22, 1.44, 56.22, 0, 
삼천포태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.192, 3.576, 8.616, 12.636, 15.888, 16.932, 17.316, 16.26, 13.212, 8.424, 2.532, 0, 0, 0, 0, 0, 0, 115.584, 5, 17.31, 0.19, 17.316, 0, 
삼천포태양광, 2, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 8.064, 82.176, 207.072, 346.944, 436.704, 482.016, 494.784, 502.08, 435.456, 349.92, 226.464, 95.424, 12.672, 0, 0, 0, 0, 0, 3679.776, 153, 502.08, 8.064, 502.08, 0, 
삼천포태양광, 3, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.232, 42.516, 99.72, 163.944, 196.128, 217.62, 224.856, 211.392, 197.1, 155.736, 99.684, 34.956, 0.72, 0, 0, 0, 0, 0, 1646.604, 69, 224.85, 0.72, 224.856, 0, 
삼천포태양광, 4, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 5.008, 81.719, 94.922, 93.581, 93.453, 79.253, 508.175, 1114.023, 1012.892, 830.558, 1188.686, 1196.099, 1158.589, 582.025, 0, 0, 0, 0, 8038.983, 335, 1196.09, 5.008, 1196.099, 0, 
구미태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.748, 53.731, 203.135, 363.387, 446.333, 392.675, 450.744, 574.549, 528.556, 430.062, 231.049, 171.171, 29.939, 0, 0, 0, 0, 0, 3878.079, 162, 574.54, 2.748, 574.549, 0, 
삼천포태양광#6, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 1.312, 63.478, 70.016, 64.451, 62.798, 51.465, 62.1, 522.949, 636.286, 530.692, 576.957, 618.081, 613.765, 646.949, 0, 0, 0, 0, 4521.299, 188, 646.94, 1.312, 646.949, 0, 
영흥태양광#5, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 14.463, 163.916, 735.211, 1255.884, 1969.4, 2509.358, 2463.558, 2540.695, 1928.421, 1680.137, 778.6, 265.158, 21.695, 0, 0, 0, 0, 0, 16326.496, 680, 2540.69, 14.463, 2540.695, 0, 
영흥태양광 #3, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 8.64, 112.8, 448.56, 806.64, 1146, 1477.68, 1314.24, 1462.56, 1206.72, 1011.12, 504, 174.24, 24.24, 0, 0, 0, 0, 0, 9697.44, 404, 1477.68, 8.64, 1477.68, 0, 
영흥태양광 #3, 2, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.48, 38.496, 226.848, 399.744, 571.008, 654.528, 648.48, 660.384, 525.696, 457.824, 234.336, 72.48, 1.824, 0, 0, 0, 0, 0, 4492.128, 187, 660.38, 0.48, 660.384, 0, 
영흥태양광 #3, 3, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 1.44, 59.4, 200.28, 328.92, 550.2, 826.08, 717.84, 818.4, 707.76, 538.8, 273.48, 84.36, 12.48, 0, 0, 0, 0, 0, 5119.44, 213, 826.08, 1.44, 826.08, 0, 
영흥태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 43.277, 132.749, 254.822, 421.286, 606.566, 568.666, 582.067, 457.69, 335.386, 155.75, 66.893, 0.384, 0, 0, 0, 0, 0, 3625.536, 151, 606.56, 0.384, 606.566, 0, 
예천태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 25.02, 223.2, 566.1, 646.2, 685.8, 776.52, 1060.92, 885.78, 1049.76, 777.6, 472.32, 262.26, 19.98, 0, 0, 0, 0, 0, 7451.46, 310, 1060.92, 19.98, 1060.92, 0, 
여수태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432.27, 432.27, 18, 432.27, 432.27, 432.27, 0, 
영흥태양광, 2, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.821, 112.813, 291.192, 430.038, 572.741, 514.888, 579.491, 431.966, 375.078, 175.486, 60.745, 0, 0, 0, 0, 0, 0, 3549.259, 148, 579.49, 4.821, 579.491, 0, 
탑선태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 945, 945, 39, 945, 945, 945, 0, 
탑선태양광, 3, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 436, 436, 18, 436, 436, 436, 0, 
경상대태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 8.208, 80.712, 230.4, 332.712, 443.088, 489.816, 521.208, 537.192, 502.2, 422.64, 310.464, 153.36, 20.736, 0, 0, 0, 0, 0, 4052.736, 169, 537.19, 8.208, 537.192, 0, 
고흥만 수상태양광, 1, 2025-08-29 00:00:00, 0, 0, 0, 0, 0, 0, 1305.024, 10109.064, 20414.268, 34029.66, 42126.336, 46432.092, 48010.284, 44823.828, 41891.724, 35029.008, 24428.376, 10418.352, 2106.048, 0, 0, 0, 0, 0, 361124.064, 15047, 48010.28, 1305.02, 48010.284, 0, 
영동태양광, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 2.496, 11.712, 12, 11.424, 12.768, 13.248, 11.904, 318.048, 634.56, 297.408, 517.344, 677.184, 673.536, 345.024, 0, 0, 0, 0, 3538.656, 147, 677.18, 2.496, 677.184, 0, 
삼천포태양광#5, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 19.147, 190.37, 218.546, 254.634, 365.033, 228.092, 871.751, 2588.392, 2163.079, 1910.267, 2516.141, 2527.237, 2477.083, 1713.474, 0, 0, 0, 0, 18043.246, 752, 2588.39, 19.147, 2588.392, 0, 
삼천포태양광#5, 2, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 42.456, 279.519, 287.763, 286.264, 489.005, 600.578, 4203.286, 4568.05, 3727.789, 3347.299, 4288.346, 4277.303, 3843.799, 1927.443, 0, 0, 0, 0, 32168.9, 1340, 4568.05, 42.456, 4568.05, 0, 
광양항세방태양광, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 14.4, 76.8, 120, 225.6, 470.4, 276, 552, 482.4, 374.4, 283.2, 184.8, 86.4, 0, 0, 0, 0, 0, 0, 3146.4, 131, 552, 14.4, 552, 0, 
두산엔진MG태양광, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 1.38, 6.3, 12.3, 18.78, 19.74, 33.66, 42.72, 46.38, 47.76, 45.78, 40.14, 22.26, 2.7, 0, 0, 0, 0, 0, 339.9, 14, 47.76, 1.38, 47.76, 0, 
삼천포태양광, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.372, 3.696, 8.472, 8.088, 14.784, 16.716, 16.584, 14.004, 12.348, 5.76, 2.124, 0, 0, 0, 0, 0, 0, 102.948, 4, 16.71, 0.372, 16.716, 0, 
삼천포태양광, 2, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 6.72, 85.152, 198.816, 338.496, 430.272, 447.36, 515.616, 493.44, 395.52, 332.928, 168.768, 89.664, 10.944, 0, 0, 0, 0, 0, 3513.696, 146, 515.61, 6.72, 515.616, 0, 
삼천포태양광, 3, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.972, 43.056, 94.32, 153.18, 199.332, 193.752, 212.292, 208.872, 171.864, 148.104, 71.172, 30.996, 1.368, 0, 0, 0, 0, 0, 1529.28, 64, 212.29, 0.972, 212.292, 0, 
삼천포태양광, 4, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 3.108, 83.523, 95.239, 95.326, 96.003, 92.079, 391.125, 1128.86, 891.66, 782.11, 1188.916, 1193.5, 1157.496, 417.495, 0, 0, 0, 0, 7616.44, 317, 1193.5, 3.108, 1193.5, 0, 
구미태양광, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 2.097, 32.976, 81.428, 383.129, 444.887, 554.951, 606.151, 392.024, 491.097, 314.501, 274.8, 110.571, 43.245, 0, 0, 0, 0, 0, 3731.857, 155, 606.15, 2.097, 606.151, 0, 
삼천포태양광#6, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.416, 61.132, 69.444, 67.584, 66.807, 59.419, 58.463, 326.602, 569.991, 478.893, 557.237, 618.008, 613.511, 571.556, 0, 0, 0, 0, 4119.063, 172, 618, 0.416, 618.008, 0, 
영흥태양광#5, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 72.316, 363.989, 1005.189, 1757.274, 2171.884, 2456.326, 1822.358, 2200.811, 817.168, 969.032, 1091.968, 315.779, 84.368, 0, 0, 0, 0, 0, 15128.462, 630, 2456.32, 72.316, 2456.326, 0, 
영흥태양광 #3, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 43.68, 235.44, 638.88, 1117.68, 1307.76, 1470.96, 1162.8, 1350.72, 543.84, 654, 719.28, 204.72, 53.04, 0, 0, 0, 0, 0, 9502.8, 396, 1470.96, 43.68, 1470.96, 0, 
영흥태양광 #3, 2, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 12.096, 96, 280.992, 474.816, 575.232, 640.224, 507.072, 575.04, 236.448, 273.792, 297.312, 88.608, 18.432, 0, 0, 0, 0, 0, 4076.064, 170, 640.22, 12.096, 640.224, 0, 
영흥태양광 #3, 3, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 19.2, 111.6, 312.12, 590.04, 724.8, 842.04, 657.24, 737.52, 286.8, 325.68, 363.12, 109.56, 25.8, 0, 0, 0, 0, 0, 5105.52, 213, 842.04, 19.2, 842.04, 0, 
영흥태양광, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 3.11, 64.013, 210.01, 395.405, 507.84, 588.518, 435.418, 498.048, 189.235, 213.811, 236.16, 78.874, 18.47, 0, 0, 0, 0, 0, 3438.912, 143, 588.51, 3.11, 588.518, 0, 
예천태양광, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 15.84, 81.36, 330.48, 854.64, 503.64, 819.18, 848.52, 818.28, 1135.44, 883.08, 474.48, 251.82, 30.78, 0, 0, 0, 0, 0, 7047.54, 294, 1135.44, 15.84, 1135.44, 0, 
여수태양광, 1, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 438.01, 438.01, 18, 438.01, 438.01, 438.01, 0, 
영흥태양광, 2, 2025-08-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.964, 53.032, 215.983, 406.897, 500.425, 576.598, 441.608, 525.495, 197.663, 225.625, 258.408, 71.352, 15.427, 0, 0, 0, 0, 0, 3489.477, 145, 576.59, 0.96, 576.598, 0, 
