발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영동태양광, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 5.184, 14.112, 14.88, 15.264, 18.432, 24.096, 579.072, 758.976, 721.152, 551.52, 693.984, 684.288, 679.392, 577.248, 0, 0, 0, 5337.6, 222, 758.97, 5.184, 758.976, 0, 
삼천포태양광#5, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광#5, 2, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
광양항세방태양광, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 26.4, 247.2, 763.2, 1346.4, 1728, 1908, 1975.2, 1908, 1761.6, 1476, 1027.2, 436.8, 74.4, 0, 0, 0, 0, 0, 14678.4, 612, 1975.2, 26.4, 1975.2, 0, 
두산엔진MG태양광, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 1.02, 2.52, 7.02, 21.54, 35.64, 37.86, 20.94, 21.84, 27.72, 22.02, 33.3, 27.54, 5.34, 0, 0, 0, 0, 0, 264.3, 11, 37.86, 1.02, 37.86, 0, 
삼천포태양광, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.288, 15.876, 27.324, 36.408, 41.628, 43.164, 42.168, 38.964, 31.752, 21.636, 7.752, 0.06, 0, 0, 0, 0, 0, 310.02, 13, 43.16, 0.06, 43.164, 0, 
삼천포태양광, 2, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 7.392, 106.368, 288.576, 437.088, 542.016, 600.672, 616.416, 585.12, 517.152, 400.32, 256.032, 105.504, 14.4, 0, 0, 0, 0, 0, 4477.056, 187, 616.41, 7.392, 616.416, 0, 
삼천포태양광, 3, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 3.276, 50.904, 117.9, 172.944, 209.412, 231.876, 234.936, 223.236, 197.82, 155.052, 98.784, 33.336, 0.504, 0, 0, 0, 0, 0, 1729.98, 72, 234.93, 0.504, 234.936, 0, 
삼천포태양광, 4, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.068, 28.44, 23.317, 19.564, 66.34, 627.133, 1070.198, 935.782, 733.182, 1112.833, 1109.445, 1053.815, 507.976, 0, 0, 0, 0, 7311.093, 305, 1112.83, 19.56, 1112.833, 0, 
구미태양광, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 6.075, 89.455, 269.304, 406.704, 450.166, 573.103, 622.856, 609.044, 548.371, 465.352, 331.279, 155.841, 35.724, 0, 0, 0, 0, 0, 4563.274, 190, 622.85, 6.075, 622.856, 0, 
삼천포태양광#6, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 22.852, 22.24, 17.731, 14.316, 135.876, 613.379, 633.098, 577.114, 469.25, 548.407, 579.235, 506.625, 0, 0, 0, 0, 0, 4140.123, 173, 633.09, 14.31, 633.098, 0, 
영흥태양광#5, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 43.389, 426.663, 1113.663, 1725.937, 2208.042, 2410.526, 2514.179, 2335.8, 2181.526, 1793.432, 1219.726, 537.547, 55.442, 0, 0, 0, 0, 0, 18565.872, 774, 2514.17, 43.389, 2514.179, 0, 
영흥태양광 #3, 1, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 84.72, 79.68, 79.92, 75.6, 73.92, 73.2, 65.04, 815.76, 983.52, 2272.56, 2286.96, 2218.56, 189.6, 0, 0, 0, 0, 9299.04, 387, 2286.96, 65.04, 2286.96, 0, 
영흥태양광 #3, 2, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 39.84, 41.184, 38.208, 37.44, 37.728, 36.096, 36.384, 37.728, 284.64, 847.392, 834.912, 540.576, 0, 0, 0, 0, 0, 2812.128, 117, 847.39, 36.096, 847.392, 0, 
영흥태양광 #3, 3, 2024-08-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 42.6, 40.2, 35.4, 29.16, 27.96, 591.84, 701.64, 641.28, 534.36, 1005.48, 924.12, 702.6, 0, 0, 0, 0, 0, 5276.64, 220, 1005.48, 27.96, 1005.48, 0, 
