발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
삼천포태양광#6, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 25.39, 84.512, 84.122, 79.324, 87.06, 94.111, 698.95, 730.687, 693.798, 587.247, 609.25, 633.577, 635.548, 400.241, 0, 0, 0, 0, 5443.817, 227, 730.68, 25.39, 730.687, 0, 
영흥태양광#5, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 16.874, 159.095, 479.695, 631.558, 1364.358, 2335.8, 2613.011, 2762.463, 2690.147, 2412.937, 1998.326, 1337.842, 409.789, 216.947, 19.284, 0, 0, 0, 0, 19448.126, 810, 2762.46, 16.874, 2762.463, 0, 
영흥태양광 #3, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 42.96, 94.8, 97.44, 93.12, 87.84, 87.36, 86.16, 85.92, 85.92, 780.48, 2279.52, 2297.52, 691.2, 0, 0, 0, 0, 0, 6810.24, 284, 2297.52, 42.96, 2297.52, 0, 
영흥태양광 #3, 2, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 43.104, 49.632, 44.352, 40.224, 36.576, 37.248, 36.864, 38.88, 335.904, 864.768, 807.744, 649.152, 0, 0, 0, 0, 0, 2984.448, 124, 864.76, 36.576, 864.768, 0, 
영흥태양광 #3, 3, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 22.2, 49.2, 50.4, 47.76, 46.08, 36.36, 841.2, 901.68, 809.88, 676.2, 1000.56, 907.32, 816.48, 36.6, 0, 0, 0, 0, 6241.92, 260, 1000.56, 22.2, 1000.56, 0, 
영흥태양광, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 1.037, 34.675, 94.771, 167.27, 465.6, 582.797, 638.976, 658.483, 641.626, 587.366, 476.198, 311.462, 125.069, 51.802, 2.573, 0, 0, 0, 0, 4839.705, 202, 658.483, 1.037, 658.483, 0, 
예천태양광, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 7.2, 140.58, 447.84, 782.46, 1042.2, 1217.16, 1316.52, 1341.18, 1309.14, 1192.5, 999.54, 731.16, 373.14, 75.42, 1.44, 0, 0, 0, 0, 10977.48, 457, 1341.18, 1.44, 1341.18, 0, 
여수태양광, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 923.39, 923.39, 38, 923.39, 923.39, 923.39, 0, 
영흥태양광, 2, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 24.105, 63.638, 123.419, 266.122, 391.469, 438.716, 449.322, 432.931, 389.541, 326.867, 219.84, 72.316, 33.747, 1.928, 0, 0, 0, 0, 3233.961, 135, 449.32, 1.928, 449.322, 0, 
탑선태양광, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2247.6, 2247.6, 94, 2247.6, 2247.6, 2247.6, 0, 
탑선태양광, 3, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1203.6, 1203.6, 50, 1203.6, 1203.6, 1203.6, 0, 
경상대태양광, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 29.088, 123.912, 240.696, 389.304, 470.16, 522.36, 545.184, 538.416, 480.888, 430.2, 318.672, 174.24, 44.856, 2.448, 0, 0, 0, 0, 4310.424, 180, 545.18, 2.448, 545.184, 0, 
고흥만 수상태양광, 1, 2024-05-31 00:00:00, 0, 0, 0, 0, 0, 6.132, 598.836, 6288.072, 20296.248, 32998.476, 40490.604, 48030.528, 48599.628, 47580.456, 42903.168, 35090.58, 26079.9, 14669.256, 4214.448, 298.452, 0, 0, 0, 0, 368144.784, 15339, 48599.62, 6.132, 48599.628, 0, 
영동태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 9.12, 16.032, 16.416, 16.8, 16.992, 17.568, 18.336, 17.664, 16.992, 117.792, 197.568, 684.384, 683.424, 678.912, 188.352, 0, 0, 0, 2696.352, 112, 684.38, 9.12, 684.384, 0, 
삼천포태양광#5, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 140.945, 100.871, 292.757, 196.166, 190.675, 189.74, 191.16, 264.19, 312.492, 809.624, 2515.004, 2530.797, 678.473, 0, 0, 0, 0, 0, 8412.894, 351, 2530.79, 100.871, 2530.797, 0, 
삼천포태양광#5, 2, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 342.201, 253.754, 691.319, 295.772, 286.524, 317.374, 288.955, 418.646, 622.969, 1890.945, 4265.212, 4252.121, 4135.526, 1225.392, 0, 0, 0, 0, 19286.71, 804, 4265.21, 253.75, 4265.212, 0, 
광양항세방태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 103.2, 100.8, 379.2, 892.8, 1341.6, 866.4, 1060.8, 1636.8, 1490.4, 938.4, 511.2, 268.8, 134.4, 12, 0, 0, 0, 0, 9736.8, 406, 1636.8, 12, 1636.8, 0, 
두산엔진MG태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0.24, 3.06, 6.36, 9.66, 11.16, 24.9, 33.78, 22.68, 37.86, 35.58, 40.26, 21.9, 6.96, 3.18, 0.36, 0, 0, 0, 0, 257.94, 11, 40.26, 0.24, 40.26, 0, 
삼천포태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.86, 0.792, 5.28, 14.34, 21.18, 22.944, 14.796, 32.712, 26.82, 17.124, 9.12, 3.288, 0.984, 0, 0, 0, 0, 0, 171.24, 7, 32.71, 0.792, 32.712, 0, 
삼천포태양광, 2, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0.384, 50.4, 36.384, 100.608, 227.328, 334.464, 363.552, 231.072, 498.144, 452.928, 268.704, 160.032, 76.8, 34.464, 0, 0, 0, 0, 0, 2835.264, 118, 498.14, 0.384, 498.144, 0, 
삼천포태양광, 3, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 13.752, 8.856, 29.844, 72.432, 108, 116.604, 73.44, 164.844, 151.272, 85.392, 48.024, 20.88, 8.064, 0, 0, 0, 0, 0, 901.404, 38, 164.84, 8.064, 164.844, 0, 
삼천포태양광, 4, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 63.801, 42.902, 125.512, 97.83, 94.921, 95.138, 94.993, 97.95, 129.536, 421.596, 1181.51, 1188.236, 205.105, 0, 0, 0, 0, 0, 3839.03, 160, 1188.23, 42.902, 1188.236, 0, 
구미태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 11.354, 38.689, 109.558, 187.153, 354.058, 304.16, 283.767, 238.57, 110.788, 242.764, 89.744, 60.022, 34.495, 1.663, 0, 0, 0, 0, 2066.785, 86, 354.05, 1.663, 354.058, 0, 
삼천포태양광#6, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 39.989, 30.033, 79.18, 87.888, 84.593, 84.253, 85.187, 85.758, 93.083, 282.411, 565.058, 634.31, 629.223, 0, 0, 0, 0, 0, 2780.966, 116, 634.31, 30.033, 634.31, 0, 
영흥태양광#5, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 9.642, 147.042, 395.326, 949.747, 1361.947, 1381.232, 1217.316, 1349.895, 1311.326, 301.316, 0, 438.716, 366.4, 178.379, 26.516, 0, 0, 0, 0, 9434.8, 393, 1381.23, 9.642, 1381.232, 0, 
영흥태양광 #3, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 38.4, 78.48, 84.48, 40.32, 134.88, 84.24, 85.68, 143.52, 128.4, 0, 1004.88, 1852.8, 53.28, 0, 0, 0, 0, 0, 3729.36, 155, 1852.8, 38.4, 1852.8, 0, 
영흥태양광 #3, 2, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 11.712, 45.792, 44.64, 40.896, 43.392, 42.048, 42.528, 51.936, 28.32, 0, 350.88, 743.424, 15.072, 0, 0, 0, 0, 0, 1460.64, 61, 743.42, 11.712, 743.424, 0, 
영흥태양광 #3, 3, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 34.8, 46.92, 44.4, 43.92, 41.52, 41.28, 39.24, 170.64, 42.12, 0, 395.52, 866.52, 802.56, 319.68, 0, 0, 0, 0, 2889.12, 120, 866.52, 34.8, 866.52, 0, 
영흥태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 23.616, 85.901, 187.699, 290.65, 377.203, 290.15, 310.502, 341.76, 28.224, 0, 47.616, 84.71, 41.472, 3.802, 0, 0, 0, 0, 2113.305, 88, 377.2, 3.802, 377.203, 0, 
예천태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 8.28, 66.78, 232.92, 495.72, 817.74, 993.78, 1287, 1061.46, 480.24, 568.98, 322.02, 129.96, 154.62, 35.46, 0, 0, 0, 0, 0, 6654.96, 277, 1287, 8.28, 1287, 0, 
여수태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 545.86, 545.86, 23, 545.86, 545.86, 545.86, 0, 
영흥태양광, 2, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 20.248, 67.495, 158.131, 236.232, 226.589, 198.627, 226.589, 215.983, 27.962, 0, 41.461, 59.781, 26.998, 2.893, 0, 0, 0, 0, 1508.989, 63, 236.23, 2.893, 236.232, 0, 
탑선태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2219, 2219, 92, 2219, 2219, 2219, 0, 
탑선태양광, 3, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193, 1193, 50, 1193, 1193, 1193, 0, 
경상대태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 23.832, 35.856, 60.48, 155.448, 305.424, 319.824, 255.384, 440.208, 335.232, 315.72, 138.312, 72.648, 29.448, 0.072, 0, 0, 0, 0, 2487.888, 104, 440.2, 0.072, 440.208, 0, 
고흥만 수상태양광, 1, 2024-05-30 00:00:00, 0, 0, 0, 0, 0, 149.52, 599.76, 1623.552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.696, 108.696, 0, 0, 0, 0, 0, 2485.224, 104, 1623.55, 3.696, 1623.552, 0, 
영동태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 7.104, 16.608, 16.8, 17.28, 17.568, 18.24, 35.328, 832.704, 821.568, 730.08, 504.192, 689.952, 688.32, 683.712, 677.76, 155.136, 0, 0, 5912.352, 246, 832.7, 7.104, 832.704, 0, 
삼천포태양광#5, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 2.8, 108.71, 191.336, 191.184, 188.063, 187.881, 183.837, 198.072, 1933.539, 1941.779, 1645.777, 2523.713, 2530.593, 2536.373, 2154.079, 0, 0, 0, 0, 16517.736, 688, 2536.37, 2.8, 2536.373, 0, 
삼천포태양광#5, 2, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 12.368, 222.961, 292.604, 291.85, 298.469, 599.688, 2469.197, 4951.448, 4848.135, 4463.96, 3758.346, 4281.063, 4287.701, 4099.638, 3633.466, 0, 0, 0, 0, 38510.894, 1605, 4951.44, 12.36, 4951.448, 0, 
광양항세방태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 9.6, 175.2, 609.6, 1164, 1593.6, 1864.8, 1996.8, 2080.8, 2068.8, 1888.8, 1677.6, 1284, 751.2, 285.6, 19.2, 0, 0, 0, 0, 17469.6, 728, 2080.8, 9.6, 2080.8, 0, 
두산엔진MG태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0.54, 2.46, 4.14, 13.38, 27.96, 40.32, 49.68, 55.8, 55.98, 50.64, 55.14, 47.94, 35.22, 14.58, 1.38, 0, 0, 0, 0, 455.16, 19, 55.98, 0.54, 55.98, 0, 
삼천포태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.876, 6.312, 19.992, 31.212, 39.288, 45.252, 47.484, 47.076, 42.084, 37.104, 24.864, 10.692, 1.452, 0, 0, 0, 0, 0, 353.688, 15, 47.48, 0.876, 47.484, 0, 
삼천포태양광, 2, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 5.664, 56.928, 214.368, 392.832, 546.912, 651.264, 708.192, 717.408, 687.84, 611.04, 509.952, 318.336, 147.168, 43.776, 3.648, 0, 0, 0, 0, 5615.328, 234, 717.4, 3.648, 717.408, 0, 
삼천포태양광, 3, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 1.008, 17.316, 69.732, 131.616, 183.708, 217.116, 239.076, 242.316, 234.972, 208.152, 174.744, 112.788, 48.06, 9.432, 0.36, 0, 0, 0, 0, 1890.396, 79, 242.31, 0.36, 242.316, 0, 
삼천포태양광, 4, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0.61, 35.813, 95.421, 95.175, 93.957, 94.203, 92.01, 465.225, 1097.812, 986.547, 818.592, 1186.302, 1189.556, 1192.253, 622.896, 0, 0, 0, 0, 8066.372, 336, 1192.25, 0.61, 1192.253, 0, 
구미태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0.868, 24.949, 119.972, 264.314, 381.61, 467.232, 512.574, 529.569, 517.926, 379.73, 331.351, 284.924, 147.524, 41.292, 6.002, 0, 0, 0, 0, 4009.837, 167, 529.56, 0.868, 529.569, 0, 
삼천포태양광#6, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0.35, 53.076, 87.095, 85.503, 82.383, 79.748, 284.501, 736.103, 733.314, 699.825, 594.612, 612.091, 634.349, 636.695, 384.711, 0, 0, 0, 0, 5704.356, 238, 736.1, 0.35, 736.103, 0, 
영흥태양광#5, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 14.463, 151.863, 660.484, 1381.232, 1998.326, 2424.989, 2670.863, 2788.979, 2285.179, 2444.274, 1991.095, 1422.211, 727.979, 207.305, 26.516, 0, 0, 0, 0, 21195.758, 883, 2788.97, 14.463, 2788.979, 0, 
영흥태양광 #3, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 37.92, 68.88, 72.96, 75.6, 77.52, 83.76, 99.12, 78.48, 96.72, 787.2, 2286.24, 2326.8, 1504.08, 0, 0, 0, 0, 0, 7595.28, 316, 2326.8, 37.92, 2326.8, 0, 
영흥태양광 #3, 2, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 13.344, 47.712, 41.856, 40.224, 37.92, 37.344, 38.592, 37.152, 207.072, 341.088, 864.096, 858.72, 755.424, 0, 0, 0, 0, 0, 3320.544, 138, 864.09, 13.344, 864.096, 0, 
영흥태양광 #3, 3, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 30.96, 46.44, 42.48, 40.92, 37.2, 615.96, 912.36, 747.12, 803.16, 668.04, 1023.72, 984.24, 806.28, 47.52, 0, 0, 0, 0, 6806.4, 284, 1023.72, 30.96, 1023.72, 0, 
영흥태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 16.166, 103.373, 264.384, 434.074, 556.723, 625.075, 654.298, 521.971, 585.754, 489.638, 354.202, 194.074, 57.062, 6.374, 0, 0, 0, 0, 4863.168, 203, 654.29, 6.37, 654.298, 0, 
예천태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 9.18, 142.38, 460.08, 793.98, 1047.06, 1200.6, 1296.54, 1285.38, 950.4, 1010.88, 880.56, 692.46, 358.2, 80.46, 2.7, 0, 0, 0, 0, 10210.86, 425, 1296.54, 2.7, 1296.54, 0, 
여수태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 861.24, 861.24, 36, 861.24, 861.24, 861.24, 0, 
영흥태양광, 2, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0.964, 28.926, 117.634, 236.232, 332.653, 396.291, 431.002, 446.429, 366.4, 395.326, 325.903, 232.375, 122.455, 31.819, 1.928, 0, 0, 0, 0, 3466.337, 144, 446.42, 0.964, 446.429, 0, 
탑선태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2219, 2219, 92, 2219, 2219, 2219, 0, 
탑선태양광, 3, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193, 1193, 50, 1193, 1193, 1193, 0, 
경상대태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 0.648, 25.632, 129.24, 282.24, 403.56, 483.84, 523.728, 529.128, 474.408, 493.776, 426.816, 316.008, 175.032, 46.44, 2.736, 0, 0, 0, 0, 4313.232, 180, 529.12, 0.648, 529.128, 0, 
고흥만 수상태양광, 1, 2024-05-29 00:00:00, 0, 0, 0, 0, 0, 316.008, 4406.808, 15609.552, 28244.916, 38589.18, 44856.084, 18.9, 0, 0, 33630.912, 37751.952, 26588.352, 13402.2, 4765.74, 262.08, 0, 0, 0, 0, 248442.684, 10352, 44856.08, 18.9, 44856.084, 0, 
영동태양광, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 12, 16.992, 17.28, 17.376, 17.184, 18.816, 19.872, 289.92, 793.248, 688.224, 692.256, 689.088, 683.808, 678.24, 306.432, 0, 0, 4940.736, 206, 793.24, 12, 793.248, 0, 
삼천포태양광#5, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0.959, 116.234, 191.233, 199.835, 272.434, 189.652, 178.594, 239.212, 215.46, 1330.124, 931.898, 2509.037, 2531.308, 2527.051, 1655.439, 0, 0, 0, 0, 13088.47, 545, 2531.3, 0.959, 2531.308, 0, 
삼천포태양광#5, 2, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 7.853, 238.429, 287.877, 398.376, 772.852, 891.408, 1756.384, 3748.371, 2727.193, 3109.773, 2226.979, 4261.854, 4285.001, 3962.876, 2518.074, 0, 0, 0, 0, 31193.3, 1300, 4285, 7.85, 4285.001, 0, 
광양항세방태양광, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 4.8, 220.8, 578.4, 960, 1533.6, 1876.8, 1632, 1288.8, 1514.4, 1334.4, 957.6, 832.8, 549.6, 91.2, 2.4, 0, 0, 0, 0, 13377.6, 557, 1876.8, 2.4, 1876.8, 0, 
두산엔진MG태양광, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0.3, 4.32, 6.84, 15.72, 27.96, 42.42, 50.7, 51.24, 32.28, 40.08, 23.16, 12.18, 4.44, 2.1, 0.24, 0, 0, 0, 0, 313.98, 13, 51.24, 0.24, 51.24, 0, 
삼천포태양광, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 1.464, 8.748, 18.012, 30.528, 40.02, 46.248, 31.08, 24.6, 25.392, 21.528, 16.02, 5.712, 0.504, 0, 0, 0, 0, 0, 269.856, 11, 46.24, 0.504, 46.248, 0, 
삼천포태양광, 2, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 4.128, 51.552, 207.84, 337.248, 547.776, 672.576, 716.256, 444.48, 387.456, 458.88, 309.216, 232.416, 99.936, 21.024, 0.96, 0, 0, 0, 0, 4491.744, 187, 716.25, 0.96, 716.256, 0, 
삼천포태양광, 3, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0.396, 14.4, 66.816, 113.328, 187.236, 228.996, 236.736, 147.204, 141.84, 158.076, 100.908, 75.564, 30.312, 4.356, 0, 0, 0, 0, 0, 1506.168, 63, 236.73, 0.396, 236.736, 0, 
삼천포태양광, 4, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0.205, 48.802, 95.369, 92.237, 105.464, 95.091, 90.506, 344.119, 589.011, 670.284, 500.346, 1181.065, 1189.862, 1181.17, 457.836, 0, 0, 0, 0, 6641.367, 277, 1189.86, 0.205, 1189.862, 0, 
구미태양광, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0.217, 28.203, 79.547, 254.118, 295.338, 464.629, 387.613, 397.014, 196.193, 168.279, 216.658, 280.585, 130.096, 46.427, 3.616, 0, 0, 0, 0, 2948.533, 123, 464.62, 0.217, 464.629, 0, 
삼천포태양광#6, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 35.126, 87.049, 80.839, 87.466, 79.817, 270.46, 494.322, 428.713, 515.299, 328.985, 556.852, 634.797, 633.199, 71.252, 0, 0, 0, 0, 4304.176, 179, 634.79, 35.126, 634.797, 0, 
영흥태양광#5, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 9.642, 110.884, 646.021, 1369.179, 1962.168, 2396.063, 2649.168, 2735.947, 2685.326, 2405.705, 2039.305, 1455.958, 742.442, 168.737, 16.874, 0, 0, 0, 0, 21393.419, 891, 2735.94, 9.642, 2735.947, 0, 
영흥태양광 #3, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 21.6, 67.68, 71.04, 78.72, 78.72, 79.92, 87.84, 90.24, 89.52, 790.8, 2289.36, 2331.6, 1809.36, 0, 0, 0, 0, 0, 7886.4, 329, 2331.6, 21.6, 2331.6, 0, 
영흥태양광 #3, 2, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 8.064, 46.848, 41.856, 39.168, 37.056, 36.192, 35.424, 77.184, 433.344, 358.56, 863.136, 858.144, 591.84, 0, 74.88, 94.08, 0, 0, 3595.776, 150, 863.13, 8.064, 863.136, 0, 
영흥태양광 #3, 3, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 19.08, 46.56, 42.6, 40.92, 34.56, 709.56, 959.88, 935.52, 867, 711.36, 1026.48, 987.72, 794.76, 74.64, 0, 0, 0, 0, 7250.64, 302, 1026.48, 19.08, 1026.48, 0, 
영흥태양광, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 6.413, 98.112, 272.218, 449.933, 573.043, 637.747, 666.931, 660.019, 615.859, 503.27, 368.026, 195.11, 46.886, 2.803, 0, 0, 0, 0, 5096.37, 212, 666.93, 2.803, 666.931, 0, 
예천태양광, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 6.66, 169.74, 492.12, 556.2, 1005.3, 1054.26, 965.34, 558.36, 837.72, 482.4, 911.88, 588.24, 417.78, 63.18, 0, 0, 0, 0, 0, 8109.18, 338, 1054.26, 6.66, 1054.26, 0, 
여수태양광, 1, 2024-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 770.91, 770.91, 32, 770.91, 770.91, 770.91, 0, 
