발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
삼천포태양광#6, 1, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.604, 30.835, 14.146, 20.641, 21.96, 4.316, 15.186, 3.616, 14.463, 13.74, 0.723, 0, 0, 0, 0, 0, 0, 140.23, 6, 30.83, 0.604, 30.835, 0, 
영흥태양광#5, 1, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 69.905, 229, 313.368, 238.642, 788.242, 607.453, 306.137, 679.768, 204.895, 98.832, 120.526, 151.863, 26.516, 0, 0, 0, 0, 0, 3835.147, 160, 788.24, 26.516, 788.242, 0, 
영흥태양광 #3, 1, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 47.04, 76.56, 89.04, 74.64, 63.84, 89.52, 91.2, 82.08, 74.16, 84, 2241.36, 1026.72, 20.88, 0, 0, 0, 0, 0, 4061.04, 169, 2241.36, 20.88, 2241.36, 0, 
영흥태양광 #3, 2, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 16.704, 36.672, 43.68, 36.48, 30.816, 44.16, 47.616, 41.568, 37.824, 24.096, 739.392, 317.856, 4.032, 0, 0, 0, 0, 0, 1420.896, 59, 739.39, 4.03, 739.392, 0, 
영흥태양광 #3, 3, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 16.92, 34.8, 30.6, 31.2, 28.56, 31.56, 32.28, 30.6, 24.72, 35.76, 744.84, 609.48, 6.6, 0, 0, 0, 0, 0, 1657.92, 69, 744.84, 6.6, 744.84, 0, 
영흥태양광, 1, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 12.864, 50.381, 114.24, 58.368, 187.853, 168.307, 89.587, 176.218, 75.226, 0, 29.414, 39.475, 0, 0, 0, 0, 0, 0, 1001.933, 42, 187.85, 12.864, 187.853, 0, 
예천태양광, 1, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 11.7, 75.06, 83.7, 56.7, 174.42, 543.96, 232.74, 50.22, 34.38, 46.8, 51.12, 27.36, 0, 0, 0, 0, 0, 0, 1388.16, 58, 543.96, 11.7, 543.96, 0, 
여수태양광, 1, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500, 500, 21, 500, 500, 500, 0, 
영흥태양광, 2, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 5.785, 47.246, 88.707, 62.674, 201.52, 165.844, 82.922, 188.021, 66.531, 15.427, 35.676, 43.389, 8.678, 0, 0, 0, 0, 0, 1012.42, 42, 201.52, 5.78, 201.52, 0, 
탑선태양광, 1, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1922.4, 1922.4, 80, 1922.4, 1922.4, 1922.4, 0, 
탑선태양광, 3, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1015.2, 1015.2, 42, 1015.2, 1015.2, 1015.2, 0, 
경상대태양광, 1, 2022-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 15.12, 26.64, 93.6, 120.24, 65.52, 60.48, 41.04, 61.92, 53.28, 36, 50.4, 52.56, 2.16, 0, 0, 0, 0, 0, 678.96, 28, 120.24, 2.16, 120.24, 0, 
영동태양광, 1, 2022-07-30 00:00:00, 581.376, 580.704, 362.784, 0, 0, 0, 0, 45.6, 99.264, 136.416, 90.432, 33.984, 32.832, 33.12, 33.216, 33.216, 126.72, 188.832, 50.112, 4.32, 0, 0, 0, 324.96, 2757.888, 115, 581.37, 4.32, 581.376, 0, 
삼천포태양광#5, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 47.741, 134.969, 218.65, 252.988, 211.857, 211.57, 210.45, 507.785, 249.489, 1279.989, 3959.289, 3973.753, 1030.5, 0, 0, 0, 0, 0, 12289.03, 512, 3973.75, 47.74, 3973.753, 0, 
삼천포태양광#5, 2, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 97.355, 223.851, 291.533, 371.049, 312.897, 286.644, 289.8, 468.368, 2367.137, 2227.326, 5915.432, 6002.211, 2579.263, 0, 0, 0, 0, 0, 21432.866, 893, 6002.21, 97.355, 6002.211, 0, 
광양항세방태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 2.4, 72, 244.8, 408, 441.6, 523.2, 259.2, 304.8, 624, 465.6, 338.4, 480, 266.4, 69.6, 14.4, 0, 0, 0, 0, 4514.4, 188, 624, 2.4, 624, 0, 
두산엔진MG태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.32, 4.86, 8.4, 5.94, 3.96, 4.2, 3.54, 4.32, 3.6, 4.26, 9.84, 5.76, 39.48, 18.54, 0, 0, 0, 0, 118.02, 5, 39.48, 1.32, 39.48, 0, 
삼천포태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.86, 16.932, 16.464, 15.78, 18.396, 19.116, 26.652, 25.02, 18.948, 14.22, 7.848, 0.684, 0, 0, 0, 0, 0, 181.92, 8, 26.65, 0.684, 26.652, 0, 
삼천포태양광, 2, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 17.088, 52.8, 300.096, 248.16, 239.808, 262.08, 244.32, 366.24, 312.768, 261.12, 191.424, 136.416, 35.52, 0.096, 0, 0, 0, 0, 2667.936, 111, 366.24, 0.096, 366.24, 0, 
삼천포태양광, 3, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.468, 10.692, 110.16, 88.884, 88.884, 95.004, 85.932, 153.288, 125.028, 96.768, 67.896, 41.292, 6.48, 0, 0, 0, 0, 0, 970.776, 40, 153.28, 0.468, 153.288, 0, 
삼천포태양광, 4, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 34.742, 94.731, 102.013, 90.376, 94.961, 96.178, 98.17, 141.48, 523.8, 1796.4, 1040.04, 16.02, 0, 0, 0, 0, 0, 4128.911, 172, 1796.4, 16.02, 1796.4, 0, 
구미태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.795, 141.233, 152.08, 280.368, 414.876, 302.135, 273.932, 260.698, 217.454, 185.562, 229.53, 129.011, 36.447, 0, 0, 0, 0, 0, 2624.121, 109, 414.87, 0.795, 414.876, 0, 
삼천포태양광#6, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10.534, 74.478, 79.51, 69.75, 75.073, 67.62, 73.733, 77.378, 134.507, 553.216, 66.531, 5.785, 0, 0, 0, 0, 0, 1288.115, 54, 553.21, 5.785, 553.216, 0, 
영흥태양광#5, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 65.084, 470.053, 1176.337, 1781.379, 2203.221, 2441.863, 2555.158, 2465.968, 1824.768, 1672.905, 1236.6, 523.084, 214.537, 0, 0, 0, 0, 0, 18630.957, 776, 2555.15, 65.084, 2555.158, 0, 
영흥태양광 #3, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 50.16, 159.84, 60.48, 56.4, 53.76, 1542.24, 2403.12, 2376.48, 1741.44, 1517.76, 2911.68, 2722.8, 1411.44, 0, 0, 0, 0, 0, 17007.6, 709, 2911.68, 50.16, 2911.68, 0, 
영흥태양광 #3, 2, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 13.44, 31.488, 25.152, 24.384, 22.08, 708.096, 925.344, 912.672, 718.656, 616.128, 1094.496, 952.032, 654.432, 0, 0, 0, 0, 0, 6698.4, 279, 1094.49, 13.44, 1094.496, 0, 
영흥태양광 #3, 3, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 13.32, 32.28, 25.44, 22.68, 291, 1068.36, 1101.6, 1083.12, 817.44, 658.8, 1229.04, 973.08, 560.52, 0, 0, 0, 0, 0, 7876.68, 328, 1229.04, 13.32, 1229.04, 0, 
영흥태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 73.536, 248.947, 435.571, 561.331, 627.187, 649.498, 559.642, 412.454, 327.821, 352.973, 143.962, 63.13, 0, 0, 0, 0, 0, 4456.052, 186, 649.49, 63.13, 649.498, 0, 
예천태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 28.44, 312.48, 441.18, 504.54, 639.54, 660.24, 385.2, 531.36, 629.82, 425.88, 421.02, 240.3, 90.36, 18.18, 0, 0, 0, 0, 5328.54, 222, 660.24, 18.18, 660.24, 0, 
여수태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 614.83, 614.83, 26, 614.83, 614.83, 614.83, 0, 
영흥태양광, 2, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 5.785, 107.992, 289.263, 441.608, 540.922, 595.882, 620.952, 617.095, 460.893, 400.147, 323.011, 137.882, 60.745, 1.928, 0, 0, 0, 0, 4604.105, 192, 620.95, 1.928, 620.952, 0, 
탑선태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, 1906, 79, 1906, 1906, 1906, 0, 
탑선태양광, 3, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1002, 1002, 42, 1002, 1002, 1002, 0, 
경상대태양광, 1, 2022-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 19.44, 51.12, 219.6, 181.44, 102.96, 149.76, 141.84, 186.48, 121.68, 196.56, 76.32, 71.28, 15.84, 1.44, 0, 0, 0, 0, 1535.76, 64, 219.6, 1.44, 219.6, 0, 
영동태양광, 1, 2022-07-29 00:00:00, 583.392, 556.032, 68.832, 0, 0, 0, 1.248, 87.744, 130.656, 282.048, 184.512, 32.928, 33.312, 33.696, 33.792, 33.696, 62.592, 99.936, 38.304, 3.744, 0, 0, 0, 324.96, 2591.424, 108, 583.39, 1.24, 583.392, 0, 
삼천포태양광#5, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 71.049, 192.127, 198.319, 212.692, 373.656, 624.596, 1458.692, 1807.895, 2408.116, 2024.842, 3908.668, 3937.595, 1956.142, 0, 0, 0, 0, 0, 19174.389, 799, 3937.59, 71.04, 3937.595, 0, 
삼천포태양광#5, 2, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 119.445, 288.191, 291.78, 316.675, 489.15, 688.854, 4254.221, 4343.768, 4256.989, 3543.474, 5963.642, 6031.137, 3340.989, 0, 0, 0, 0, 0, 33928.315, 1414, 6031.13, 119.445, 6031.137, 0, 
광양항세방태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 2.4, 110.4, 429.6, 648, 868.8, 981.6, 1358.4, 1480.8, 1461.6, 856.8, 1132.8, 979.2, 753.6, 232.8, 19.2, 0, 0, 0, 0, 11316, 472, 1480.8, 2.4, 1480.8, 0, 
두산엔진MG태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.72, 2.7, 8.82, 20.1, 5.64, 4.44, 3.84, 5.28, 2.7, 4.26, 23.04, 27.6, 49.68, 41.88, 4.8, 0, 0, 0, 205.5, 9, 49.68, 0.72, 49.68, 0, 
삼천포태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.82, 16.128, 24.72, 25.62, 35.556, 33.564, 30.444, 27.444, 27, 23.304, 10.788, 0.744, 0, 0, 0, 0, 0, 258.132, 11, 35.55, 0.744, 35.556, 0, 
삼천포태양광, 2, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 20.64, 148.8, 323.136, 402.72, 338.88, 514.56, 444.672, 454.464, 404.736, 365.76, 272.544, 124.512, 30.912, 0.096, 0, 0, 0, 0, 3846.432, 160, 514.56, 0.096, 514.56, 0, 
삼천포태양광, 3, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 3.636, 47.52, 110.628, 165.996, 129.636, 214.452, 197.424, 203.652, 180.576, 159.336, 114.66, 51.372, 4.032, 0, 0, 0, 0, 0, 1582.92, 66, 214.45, 3.636, 214.452, 0, 
삼천포태양광, 4, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 79.419, 94.982, 98.823, 96.05, 132.243, 122.087, 736.38, 1011.96, 860.76, 1958.94, 1661.04, 325.44, 0, 0, 0, 0, 0, 7178.124, 299, 1958.94, 79.419, 1958.94, 0, 
구미태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 19.308, 150.128, 311.609, 469.113, 622.06, 560.881, 435.269, 459.856, 368.16, 455.373, 353.769, 184.911, 25.6, 0, 0, 0, 0, 0, 4416.037, 184, 622.06, 19.3, 622.06, 0, 
삼천포태양광#6, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 6.178, 42.543, 77.96, 76.569, 69.976, 80.195, 73.112, 73.762, 73.039, 229.241, 781.734, 538.029, 22.418, 0, 0, 0, 0, 0, 2144.756, 89, 781.73, 6.178, 781.734, 0, 
영흥태양광#5, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 118.116, 417.021, 1147.411, 1766.916, 2227.326, 2384.011, 2574.442, 2475.611, 2275.537, 1737.989, 605.042, 455.589, 195.253, 16.874, 0, 0, 0, 0, 18397.138, 767, 2574.44, 16.874, 2574.442, 0, 
영흥태양광 #3, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 63.6, 66, 59.04, 55.68, 54, 1493.52, 2405.28, 2258.16, 2193.12, 1708.8, 2708.4, 2679.12, 959.28, 3.84, 0, 0, 0, 0, 16707.84, 696, 2708.4, 3.84, 2708.4, 0, 
영흥태양광 #3, 2, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 25.248, 33.216, 25.248, 23.136, 21.312, 652.992, 934.656, 898.08, 860.544, 662.976, 929.28, 924.384, 544.896, 0, 0, 0, 0, 0, 6535.968, 272, 934.65, 21.312, 934.656, 0, 
영흥태양광 #3, 3, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 25.44, 31.08, 27.36, 24.48, 53.52, 1053.36, 1093.2, 1041, 1010.52, 762, 972.24, 953.04, 506.4, 0, 0, 0, 0, 0, 7553.64, 315, 1093.2, 24.48, 1093.2, 0, 
영흥태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 18.01, 78.451, 245.53, 428.237, 559.181, 629.645, 662.515, 583.181, 597.427, 460.339, 156.595, 135.475, 56.832, 0, 0, 0, 0, 0, 4611.418, 192, 662.51, 18.01, 662.515, 0, 
예천태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 127.26, 717.12, 1003.5, 1195.38, 1378.98, 1519.74, 1414.44, 1217.88, 646.38, 778.14, 516.06, 139.32, 8.1, 0, 0, 0, 0, 10662.3, 444, 1519.74, 8.1, 1519.74, 0, 
여수태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 746.99, 746.99, 31, 746.99, 746.99, 746.99, 0, 
영흥태양광, 2, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 17.356, 100.278, 279.621, 437.752, 546.707, 584.312, 619.987, 580.455, 564.063, 444.501, 158.131, 124.383, 54.96, 6.749, 0, 0, 0, 0, 4519.255, 188, 619.98, 6.749, 619.987, 0, 
탑선태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, 1906, 79, 1906, 1906, 1906, 0, 
탑선태양광, 3, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1002, 1002, 42, 1002, 1002, 1002, 0, 
경상대태양광, 1, 2022-07-29 00:00:00, 0, 0, 0, 0, 0, 0.72, 31.68, 118.08, 205.2, 353.52, 337.68, 321.84, 429.12, 531.36, 434.88, 380.88, 288.72, 192.96, 52.56, 2.88, 0, 0, 0, 0, 3682.08, 153, 531.36, 0.72, 531.36, 0, 
영동태양광, 1, 2022-07-28 00:00:00, 583.392, 582.432, 582.336, 182.784, 0, 0, 11.04, 70.656, 162.528, 323.616, 251.424, 35.808, 39.264, 35.328, 36.672, 35.232, 109.632, 88.992, 32.16, 0.288, 0, 0, 0, 325.92, 3489.504, 145, 583.39, 0.288, 583.392, 0, 
삼천포태양광#5, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 37.622, 192.488, 182.908, 240.834, 281.19, 192.887, 304.669, 242.258, 231.411, 1167.9, 3952.058, 3977.368, 914.795, 0, 0, 0, 0, 0, 11918.388, 497, 3977.36, 37.62, 3977.368, 0, 
삼천포태양광#5, 2, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 71.063, 284.149, 284.524, 289.001, 283.476, 293.923, 290.82, 298.905, 1610.232, 2024.842, 5920.253, 6021.495, 2617.832, 0, 0, 0, 0, 0, 20290.515, 845, 6021.49, 71.063, 6021.495, 0, 
광양항세방태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 2.4, 64.8, 309.6, 640.8, 470.4, 487.2, 1166.4, 2169.6, 2052, 1545.6, 739.2, 650.4, 523.2, 110.4, 0, 0, 0, 0, 0, 10932, 456, 2169.6, 2.4, 2169.6, 0, 
두산엔진MG태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.94, 10.8, 11.46, 4.62, 4.5, 3.54, 4.8, 4.92, 4.5, 29.28, 25.8, 43.32, 42.36, 11.52, 0, 0, 0, 204.36, 9, 43.32, 2.94, 43.32, 0, 
삼천포태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.192, 4.44, 1.98, 12.876, 15.984, 15.78, 30.384, 28.032, 24.984, 17.856, 20.736, 9.588, 0.984, 0, 0, 0, 0, 0, 183.816, 8, 30.38, 0.192, 30.384, 0, 
삼천포태양광, 2, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 14.784, 91.872, 60.096, 211.68, 293.664, 199.584, 377.472, 382.656, 328.32, 242.112, 221.664, 144.768, 37.536, 0.192, 0, 0, 0, 0, 2606.4, 109, 382.65, 0.192, 382.656, 0, 
삼천포태양광, 3, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 1.404, 28.044, 18.972, 81.9, 116.496, 70.344, 144.612, 147.42, 132.984, 87.912, 90.396, 60.156, 8.64, 0, 0, 0, 0, 0, 989.28, 41, 147.42, 1.404, 147.42, 0, 
삼천포태양광, 4, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 86.755, 67.954, 93.515, 95.255, 93.622, 96.517, 100.8, 115.74, 478.26, 1831.32, 931.86, 14.58, 0, 0, 0, 0, 0, 4006.178, 167, 1831.32, 14.58, 1831.32, 0, 
구미태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.145, 0.362, 72.388, 141.016, 486.613, 424.855, 148.103, 381.755, 277.114, 269.738, 126.625, 144.053, 47.945, 0, 0, 0, 0, 0, 2520.712, 105, 486.61, 0.145, 486.613, 0, 
삼천포태양광#6, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.627, 30.936, 17.613, 63.993, 68.583, 75.777, 75.475, 75.932, 76.655, 130.168, 634.209, 96.903, 15.186, 0, 0, 0, 0, 0, 1362.057, 57, 634.2, 0.627, 634.209, 0, 
영흥태양광#5, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 2.411, 166.326, 532.726, 1137.768, 1740.4, 2183.937, 2487.663, 2581.674, 2526.232, 2003.147, 1077.505, 670.126, 636.379, 219.358, 16.874, 0, 0, 0, 0, 17982.526, 749, 2581.67, 2.411, 2581.674, 0, 
영흥태양광 #3, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 68.16, 69.12, 61.2, 57.84, 56.88, 1644.48, 2404.8, 2358.96, 1831.68, 927.6, 2689.92, 2784, 1094.16, 1.68, 0, 0, 0, 0, 16050.48, 669, 2784, 1.68, 2784, 0, 
영흥태양광 #3, 2, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 26.208, 35.328, 26.304, 23.136, 22.56, 681.312, 939.936, 917.664, 651.36, 409.92, 953.76, 983.328, 566.976, 0, 0, 0, 0, 0, 6237.792, 260, 983.32, 22.56, 983.328, 0, 
영흥태양광 #3, 3, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 30.48, 31.8, 28.2, 25.56, 84.24, 999.12, 1036.8, 1004.28, 822.6, 417.72, 1012.68, 960.36, 509.88, 0, 0, 0, 0, 0, 6963.72, 290, 1036.8, 25.56, 1036.8, 0, 
영흥태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 31.334, 121.459, 245.53, 420.864, 536.448, 629.146, 658.598, 648.269, 554.918, 336.077, 259.43, 120.768, 68.928, 0, 0, 0, 0, 0, 4631.769, 193, 658.59, 31.334, 658.598, 0, 
예천태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 3.24, 45.72, 212.04, 387.18, 442.8, 452.34, 397.08, 490.32, 497.52, 684.54, 374.22, 336.78, 98.82, 17.28, 0, 0, 0, 0, 4439.88, 185, 684.54, 3.24, 684.54, 0, 
여수태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 773.33, 773.33, 32, 773.33, 773.33, 773.33, 0, 
영흥태양광, 2, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 30.855, 130.168, 277.693, 427.145, 538.029, 607.453, 628.665, 614.202, 495.604, 247.802, 188.021, 157.166, 62.674, 5.785, 0, 0, 0, 0, 4411.262, 184, 628.66, 5.78, 628.665, 0, 
탑선태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, 1906, 79, 1906, 1906, 1906, 0, 
탑선태양광, 3, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1002, 1002, 42, 1002, 1002, 1002, 0, 
경상대태양광, 1, 2022-07-28 00:00:00, 0, 0, 0, 0, 0, 0, 5.04, 44.64, 122.4, 382.32, 193.68, 180, 393.12, 418.32, 316.8, 288, 128.88, 56.88, 47.52, 1.44, 0, 0, 0, 0, 2579.04, 107, 418.32, 1.44, 418.32, 0, 
영동태양광, 1, 2022-07-27 00:00:00, 584.64, 584.16, 556.8, 48.672, 0, 0, 19.008, 88.704, 202.752, 254.88, 191.232, 36.576, 35.52, 35.616, 37.056, 263.52, 439.392, 188.544, 93.984, 15.456, 0, 0, 0, 325.92, 4002.432, 167, 584.64, 15.456, 584.64, 0, 
