발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
고흥만 수상태양광, 1, 2023-11-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 42.168, 1805.412, 14996.94, 30426.312, 41185.284, 46538.352, 43069.908, 34260.912, 17778.516, 5235.216, 82.404, 0, 0, 0, 0, 0, 0, 235421.424, 9809, 46538.35, 42.168, 46538.352, 0, 
영동태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 9.696, 21.024, 21.504, 19.584, 31.68, 102.528, 478.848, 311.328, 200.064, 689.184, 688.224, 672.288, 70.176, 0, 0, 0, 3316.128, 138, 689.18, 9.696, 689.184, 0, 
삼천포태양광#5, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.165, 187.332, 214.465, 266.993, 1056.534, 336.992, 209.354, 411.838, 477.284, 2549.132, 2092.457, 0, 0, 0, 0, 0, 0, 7821.546, 326, 2549.13, 19.16, 2549.132, 0, 
삼천포태양광#5, 2, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 36.552, 281.336, 321.239, 441.059, 1798.253, 495.122, 306.137, 497.051, 964.693, 4022.204, 3847.682, 144.632, 0, 0, 0, 0, 0, 13155.96, 548, 4022.2, 36.55, 4022.204, 0, 
광양항세방태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.4, 235.2, 424.8, 655.2, 640.8, 516, 681.6, 895.2, 340.8, 69.6, 0, 0, 0, 0, 0, 0, 0, 4473.6, 186, 895.2, 14.4, 895.2, 0, 
두산엔진MG태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.3, 4.56, 10.62, 19.02, 20.58, 14.82, 14.94, 11.64, 7.38, 1.38, 0, 0, 0, 0, 0, 0, 0, 105.24, 4, 20.58, 0.3, 20.58, 0, 
삼천포태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.084, 7.992, 8.28, 17.916, 21.468, 12.636, 16.896, 29.46, 6.66, 0.348, 0, 0, 0, 0, 0, 0, 0, 121.74, 5, 29.46, 0.084, 29.46, 0, 
삼천포태양광, 2, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.872, 91.488, 142.848, 273.408, 324.672, 210.144, 255.552, 437.568, 115.296, 20.256, 0, 0, 0, 0, 0, 0, 0, 1879.104, 78, 437.56, 7.87, 437.568, 0, 
삼천포태양광, 3, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.548, 28.296, 44.172, 86.904, 102.42, 67.788, 84.096, 131.868, 32.724, 4.68, 0, 0, 0, 0, 0, 0, 0, 584.496, 24, 131.86, 1.548, 131.868, 0, 
삼천포태양광, 4, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.382, 81.474, 98.894, 101.67, 393.12, 138.24, 100.8, 122.22, 236.7, 1195.56, 441.36, 0, 0, 0, 0, 0, 0, 2913.42, 121, 1195.56, 3.382, 1195.56, 0, 
구미태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.072, 57.419, 178.403, 415.02, 222.588, 311.681, 273.354, 196.337, 80.054, 9.546, 0, 0, 0, 0, 0, 0, 0, 1744.474, 73, 415.02, 0.072, 415.02, 0, 
삼천포태양광#6, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.485, 71.01, 87.298, 142.165, 90.395, 91.118, 91.118, 88.948, 97.626, 536.583, 392.675, 0, 0, 0, 0, 0, 0, 1689.421, 70, 536.58, 0.485, 536.583, 0, 
영흥태양광#5, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.874, 453.179, 1231.779, 1402.926, 335.063, 518.263, 253.105, 171.147, 81.958, 67.495, 0, 0, 0, 0, 0, 0, 0, 4531.789, 189, 1402.92, 16.874, 1402.926, 0, 
영흥태양광 #3, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 61.68, 88.08, 125.04, 116.4, 61.2, 133.92, 90.24, 32.16, 1770.72, 0, 0, 0, 0, 0, 0, 0, 2479.44, 103, 1770.72, 32.16, 1770.72, 0, 
영흥태양광 #3, 2, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 49.92, 47.136, 48, 48, 42.912, 39.168, 33.216, 10.272, 729.216, 0, 0, 0, 0, 0, 0, 0, 1047.84, 44, 729.21, 10.27, 729.216, 0, 
영흥태양광 #3, 3, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.08, 45.24, 42.12, 42.72, 47.16, 46.08, 47.28, 43.92, 37.68, 981.36, 298.8, 0, 0, 0, 0, 0, 0, 1633.44, 68, 981.36, 1.08, 981.36, 0, 
영흥태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 47.539, 215.309, 322.214, 93.466, 102.298, 89.779, 57.216, 12.48, 17.894, 0, 0, 0, 0, 0, 0, 0, 958.195, 40, 322.21, 12.48, 322.214, 0, 
예천태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 115.92, 0, 0, 0, 0, 0, 0, 0, 0, 118.62, 5, 115.92, 2.7, 115.92, 0, 
여수태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500, 500, 21, 500, 500, 500, 0, 
영흥태양광, 2, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.821, 109.92, 272.872, 314.333, 77.137, 123.419, 56.888, 45.318, 20.248, 10.606, 0, 0, 0, 0, 0, 0, 0, 1035.562, 43, 314.33, 4.82, 314.333, 0, 
탑선태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1011, 1011, 42, 1011, 1011, 1011, 0, 
탑선태양광, 3, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 641, 641, 27, 641, 641, 641, 0, 
경상대태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.016, 56.304, 171.216, 220.536, 199.008, 134.712, 140.616, 97.2, 52.56, 7.2, 0, 0, 0, 0, 0, 0, 0, 1081.368, 45, 220.53, 2.016, 220.536, 0, 
고흥만 수상태양광, 1, 2023-11-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 751.716, 8170.512, 19409.88, 20560.512, 13297.956, 14386.428, 23773.008, 20893.908, 8114.316, 464.016, 0, 0, 0, 0, 0, 0, 0, 129822.252, 5409, 23773, 464.016, 23773.008, 0, 
영동태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 10.368, 21.12, 20.256, 19.488, 19.584, 204.672, 554.496, 500.832, 326.976, 541.056, 686.688, 688.32, 374.496, 0, 0, 0, 3968.352, 165, 688.32, 10.368, 688.32, 0, 
삼천포태양광#5, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 32.422, 187.907, 193.792, 264.676, 574.911, 731.836, 2955.185, 2500.68, 1519.66, 2509.539, 2514.195, 2520.346, 965.602, 0, 0, 0, 0, 17470.751, 728, 2955.18, 32.422, 2955.185, 0, 
삼천포태양광#5, 2, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 60.595, 287.761, 290.631, 690.857, 1454.994, 2000.737, 5105.977, 4252.651, 2641.047, 4153.916, 3816.419, 3821.1, 1343.901, 0, 0, 0, 0, 29920.586, 1247, 5105.97, 60.59, 5105.977, 0, 
광양항세방태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.8, 139.2, 408, 751.2, 998.4, 1099.2, 993.6, 830.4, 446.4, 184.8, 2.4, 0, 0, 0, 0, 0, 0, 5858.4, 244, 1099.2, 2.4, 1099.2, 0, 
두산엔진MG태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.06, 0.72, 4.08, 10.32, 22.56, 33.54, 43.86, 47.52, 45.66, 36.54, 14.82, 0.3, 0, 0, 0, 0, 0, 0, 259.98, 11, 47.52, 0.06, 47.52, 0, 
삼천포태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.24, 6.768, 22.848, 38.112, 47.124, 49.164, 45.864, 38.592, 27.036, 8.772, 0, 0, 0, 0, 0, 0, 0, 284.52, 12, 49.16, 0.24, 49.164, 0, 
삼천포태양광, 2, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.424, 90.816, 330.048, 584.736, 700.896, 726.72, 671.808, 548.544, 353.376, 105.504, 0.864, 0, 0, 0, 0, 0, 0, 4124.736, 172, 726.72, 0.864, 726.72, 0, 
삼천포태양광, 3, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.808, 24.624, 90.72, 205.74, 246.06, 253.764, 233.604, 164.7, 68.112, 20.808, 0, 0, 0, 0, 0, 0, 0, 1310.94, 55, 253.76, 2.8, 253.764, 0, 
삼천포태양광, 4, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.587, 78.292, 97.999, 108.18, 171.54, 347.4, 1334.7, 1137.96, 615.081, 1178.746, 1173.338, 1135.246, 0, 0, 0, 0, 0, 7386.069, 308, 1334.7, 7.587, 1334.7, 0, 
구미태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.145, 112.451, 408.729, 563.846, 653.301, 673.983, 616.275, 385.805, 337.353, 83.959, 1.229, 0, 0, 0, 0, 0, 0, 3837.076, 160, 673.98, 0.145, 673.983, 0, 
삼천포태양광#6, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.771, 59.912, 85.827, 88.225, 86.779, 85.333, 96.18, 481.623, 255.981, 542.68, 631.056, 632.78, 23.513, 0, 0, 0, 0, 3072.66, 128, 632.78, 2.771, 632.78, 0, 
영흥태양광#5, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.284, 445.947, 1566.842, 2027.253, 1834.411, 1345.074, 961.8, 503.8, 238.642, 26.516, 0, 0, 0, 0, 0, 0, 0, 8969.569, 374, 2027.25, 19.284, 2027.253, 0, 
영흥태양광 #3, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 58.32, 66.96, 71.28, 165.84, 30.96, 117.84, 166.56, 118.08, 2071.2, 1711.2, 0, 0, 0, 0, 0, 0, 4578.24, 191, 2071.2, 30.96, 2071.2, 0, 
영흥태양광 #3, 2, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.48, 49.536, 44.928, 42.624, 46.464, 46.56, 47.904, 49.92, 44.448, 794.208, 720, 0, 0, 0, 0, 0, 0, 1887.072, 79, 794.2, 0.48, 794.208, 0, 
영흥태양광 #3, 3, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 45.24, 42.96, 41.76, 42.96, 43.44, 45.6, 46.68, 59.88, 883.68, 790.8, 0, 0, 0, 0, 0, 0, 2043, 85, 883.68, 41.76, 883.68, 0, 
영흥태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 45.466, 241.843, 466.445, 512.755, 414.106, 248.141, 208.282, 44.39, 10.522, 0, 0, 0, 0, 0, 0, 0, 2191.95, 91, 512.75, 10.522, 512.755, 0, 
예천태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 611.23, 611.23, 25, 611.23, 611.23, 611.23, 0, 
영흥태양광, 2, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 5.785, 107.027, 341.331, 470.535, 432.931, 334.581, 230.446, 96.421, 50.139, 4.821, 0, 0, 0, 0, 0, 0, 0, 2074.017, 86, 470.53, 4.821, 470.535, 0, 
탑선태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1011, 1011, 42, 1011, 1011, 1011, 0, 
탑선태양광, 3, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 641, 641, 27, 641, 641, 641, 0, 
경상대태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.848, 96.048, 252.936, 390.312, 473.112, 485.424, 456.264, 364.824, 239.688, 70.2, 0.216, 0, 0, 0, 0, 0, 0, 2836.872, 118, 485.42, 0.216, 485.424, 0, 
고흥만 수상태양광, 1, 2023-11-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 485.772, 3631.32, 16135.14, 34605.396, 41514.06, 44069.676, 39755.52, 33400.332, 20856.192, 5702.592, 111.888, 0, 0, 0, 0, 0, 0, 240267.888, 10011, 44069.67, 111.888, 44069.676, 0, 
영동태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 6.24, 21.12, 21.216, 23.808, 36.576, 37.824, 26.496, 30.624, 152.064, 687.936, 685.152, 272.064, 0, 0, 0, 0, 2001.12, 83, 687.93, 6.24, 687.936, 0, 
삼천포태양광#5, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.006, 87.207, 192.508, 236.898, 182.313, 211.182, 245.212, 209.346, 142.014, 2509.925, 739.092, 0, 0, 0, 0, 0, 0, 4758.703, 198, 2509.92, 3.006, 2509.925, 0, 
삼천포태양광#5, 2, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.227, 159.417, 295.111, 375.547, 296.899, 321.866, 375.762, 350.223, 367.836, 4024.136, 1579.364, 0, 0, 0, 0, 0, 0, 8154.388, 340, 4024.13, 8.227, 4024.136, 0, 
광양항세방태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 14.4, 240, 259.2, 504, 861.6, 712.8, 326.4, 213.6, 108, 2.4, 0, 0, 0, 0, 0, 0, 3242.4, 135, 861.6, 2.4, 861.6, 0, 
두산엔진MG태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0.06, 0.48, 2.88, 6.06, 13.92, 20.34, 14.7, 25.68, 31.32, 10.08, 1.92, 0.06, 0, 0, 0, 0, 0, 0, 127.5, 5, 31.32, 0.06, 31.32, 0, 
삼천포태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.504, 6.276, 11.856, 5.256, 8.508, 10.944, 20.94, 1.584, 1.716, 0, 0, 0, 0, 0, 0, 0, 67.584, 3, 20.94, 0.504, 20.94, 0, 
삼천포태양광, 2, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.784, 26.976, 116.16, 200.16, 104.928, 149.856, 187.392, 309.696, 39.552, 36.288, 0.672, 0, 0, 0, 0, 0, 0, 1174.464, 49, 309.69, 0.672, 309.696, 0, 
삼천포태양광, 3, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.252, 6.912, 35.424, 63.936, 32.4, 47.124, 59.796, 90.612, 9.648, 8.46, 0.036, 0, 0, 0, 0, 0, 0, 354.6, 15, 90.61, 0.036, 90.612, 0, 
삼천포태양광, 4, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.079, 23.01, 93.613, 100.962, 79.69, 87.181, 102.127, 111.003, 115.175, 994.555, 0, 0, 0, 0, 0, 0, 0, 1707.395, 71, 994.55, 0.079, 994.555, 0, 
구미태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 29.143, 57.491, 92.347, 99.29, 54.671, 155.841, 116.211, 37.677, 23.647, 1.953, 0, 0, 0, 0, 0, 0, 668.271, 28, 155.84, 1.953, 155.841, 0, 
삼천포태양광#6, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 12.942, 77.552, 84.705, 68.41, 74.171, 87.724, 75.74, 25.08, 444.833, 0, 0, 0, 0, 0, 0, 0, 951.157, 40, 444.83, 12.942, 444.833, 0, 
영흥태양광#5, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 12.053, 19.284, 31.337, 115.705, 438.716, 1007.6, 1106.432, 797.884, 120.526, 2.411, 0, 0, 0, 0, 0, 0, 3651.948, 152, 1106.43, 2.411, 1106.432, 0, 
영흥태양광 #3, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64, 16.56, 61.2, 268.32, 516.24, 600.24, 427.68, 72, 0, 0, 0, 0, 0, 0, 0, 1970.88, 82, 600.24, 8.64, 600.24, 0, 
영흥태양광 #3, 2, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.544, 103.488, 263.904, 261.696, 192.864, 16.608, 0, 0, 0, 0, 0, 0, 0, 859.104, 36, 263.9, 16.608, 263.904, 0, 
영흥태양광 #3, 3, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68, 6.36, 26.52, 95.28, 251.88, 288.12, 206.64, 18.12, 0, 0, 0, 0, 0, 0, 0, 897.6, 37, 288.12, 4.68, 288.12, 0, 
영흥태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.346, 13.786, 19.469, 25.613, 84.173, 220.07, 255.859, 205.44, 48.768, 0, 0, 0, 0, 0, 0, 0, 873.524, 36, 255.85, 0.346, 255.859, 0, 
예천태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500, 500, 21, 500, 500, 500, 0, 
영흥태양광, 2, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.964, 2.893, 10.606, 28.926, 109.92, 212.126, 264.194, 175.486, 25.069, 0, 0, 0, 0, 0, 0, 0, 830.184, 35, 264.19, 0.964, 264.194, 0, 
탑선태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1011, 1011, 42, 1011, 1011, 1011, 0, 
탑선태양광, 3, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 641, 641, 27, 641, 641, 641, 0, 
경상대태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 20.448, 68.832, 181.368, 62.856, 243.504, 234.216, 210.6, 119.592, 61.704, 0.648, 0, 0, 0, 0, 0, 0, 1203.768, 50, 243.5, 0.648, 243.504, 0, 
고흥만 수상태양광, 1, 2023-11-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 69.216, 1954.092, 6523.776, 4990.86, 28793.856, 28964.208, 29210.16, 7498.176, 12533.136, 1808.184, 73.836, 0, 0, 0, 0, 0, 0, 122419.5, 5101, 29210.16, 69.216, 29210.16, 0, 
