발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영흥태양광, 1, 2023-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 32.333, 176.294, 353.587, 518.054, 609.101, 586.483, 483.072, 361.267, 164.621, 29.069, 0, 0, 0, 0, 0, 0, 3313.881, 138, 609.1, 29.069, 609.101, 0, 
예천태양광, 1, 2023-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 213.3, 643.32, 1159.92, 1418.04, 1519.38, 1478.16, 1295.46, 991.98, 529.56, 86.4, 0, 0, 0, 0, 0, 0, 9335.52, 389, 1519.38, 86.4, 1519.38, 0, 
여수태양광, 1, 2023-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 593.21, 593.21, 25, 593.21, 593.21, 593.21, 0, 
영흥태양광, 2, 2023-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 60.745, 220.804, 359.651, 499.461, 532.244, 567.92, 451.251, 341.331, 166.808, 25.069, 0, 0, 0, 0, 0, 0, 3225.284, 134, 567.92, 25.069, 567.92, 0, 
탑선태양광, 1, 2023-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 628.8, 628.8, 26, 628.8, 628.8, 628.8, 0, 
탑선태양광, 3, 2023-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 550.8, 550.8, 23, 550.8, 550.8, 550.8, 0, 
경상대태양광, 1, 2023-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.752, 117, 309.456, 464.904, 560.88, 602.928, 596.664, 527.472, 398.592, 199.584, 24.84, 0, 0, 0, 0, 0, 0, 3807.072, 159, 602.92, 4.752, 602.928, 0, 
영동태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 23.04, 226.464, 272.256, 37.248, 40.512, 41.76, 605.952, 602.688, 431.04, 515.04, 691.104, 690.72, 564.48, 0, 0, 0, 4742.304, 198, 691.1, 23.04, 691.104, 0, 
삼천포태양광#5, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.16, 460.454, 1948.588, 894.833, 730.219, 2158.47, 3382.46, 3002.87, 2365.715, 1236.566, 139.269, 2496.535, 2512.671, 271.125, 0, 0, 0, 21605.935, 900, 3382.46, 6.16, 3382.46, 0, 
삼천포태양광#5, 2, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.213, 474.641, 3167.367, 892.656, 1683.461, 4873.41, 5729.109, 5107.019, 4024.434, 2125.061, 251.716, 3751.563, 3813.152, 468.048, 0, 0, 0, 36369.85, 1515, 5729.1, 8.21, 5729.109, 0, 
광양항세방태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.8, 216, 696, 1286.4, 1665.6, 1828.8, 1788, 1572, 1190.4, 566.4, 117.6, 0, 0, 0, 0, 0, 0, 10932, 456, 1828.8, 4.8, 1828.8, 0, 
두산엔진MG태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 1.38, 6.48, 21.36, 35.94, 46.68, 51.78, 51.18, 46.38, 34.74, 7.8, 0, 0, 0, 0, 0, 0, 303.72, 13, 51.78, 1.38, 51.78, 0, 
삼천포태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.144, 11.364, 28.896, 42.324, 52.344, 56.064, 54.804, 49.128, 39.048, 22.824, 3.372, 0, 0, 0, 0, 0, 0, 360.312, 15, 56.06, 0.144, 56.064, 0, 
삼천포태양광, 2, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.672, 48.864, 345.12, 593.376, 717.024, 771.264, 737.568, 641.952, 496.224, 260.16, 41.664, 0, 0, 0, 0, 0, 0, 4653.888, 194, 771.26, 0.672, 771.264, 0, 
삼천포태양광, 3, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 8.532, 109.08, 207.756, 252, 273.384, 262.584, 228.132, 178.596, 59.328, 8.784, 0, 0, 0, 0, 0, 0, 1588.176, 66, 273.38, 8.532, 273.384, 0, 
삼천포태양광, 4, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 17.143, 700.1, 107.952, 245.328, 1271.304, 1472.964, 1322.133, 1057.274, 452.966, 5.238, 1194.719, 1172.627, 44.895, 0, 0, 0, 9064.643, 378, 1472.96, 5.23, 1472.964, 0, 
구미태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 107.823, 402.799, 596.171, 708.044, 738.2, 723.664, 650.914, 503.969, 292.3, 33.771, 0, 0, 0, 0, 0, 0, 4757.655, 198, 738.2, 33.771, 738.2, 0, 
삼천포태양광#6, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.411, 86.674, 245.945, 105.159, 81.295, 82.368, 80.722, 477.178, 451.153, 157.319, 18.569, 570.11, 627.094, 500.012, 82.208, 0, 0, 3566.217, 149, 627.09, 0.41, 627.094, 0, 
영흥태양광#5, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.821, 366.4, 1513.811, 2203.221, 2617.832, 2801.032, 2731.126, 2456.326, 1928.421, 1077.505, 122.937, 0, 0, 0, 0, 0, 0, 17823.432, 743, 2801.03, 4.821, 2801.032, 0, 
영흥태양광 #3, 1, 2023-01-30 00:00:00, 2004, 0, 0, 0, 0, 0, 0, 0, 286.8, 1212.24, 144.72, 61.2, 65.04, 1470.24, 2145.84, 1628.64, 691.2, 56.88, 0, 0, 0, 0, 2160, 2299.2, 14226, 593, 2299.2, 56.88, 2299.2, 0, 
영흥태양광 #3, 2, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 65.76, 281.856, 475.584, 568.128, 602.88, 594.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2588.448, 108, 602.88, 65.76, 602.88, 0, 
영흥태양광 #3, 3, 2023-01-30 00:00:00, 277.2, 0, 0, 0, 0, 0, 0, 0, 94.44, 416.4, 87, 36.84, 36.96, 499.32, 734.28, 583.56, 339.12, 47.52, 0, 0, 0, 0, 900, 990, 5042.64, 210, 990, 36.84, 990, 0, 
영흥태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 22.042, 242.65, 513.293, 668.39, 725.952, 686.131, 562.867, 453.312, 229.747, 38.861, 0, 0, 0, 0, 0, 0, 4143.245, 173, 725.95, 22.042, 725.952, 0, 
예천태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 113.22, 448.56, 792.9, 1332.72, 1605.96, 1562.58, 1435.32, 1159.92, 699.66, 133.92, 0, 0, 0, 0, 0, 0, 9284.76, 387, 1605.96, 113.22, 1605.96, 0, 
여수태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 625.39, 625.39, 26, 625.39, 625.39, 625.39, 0, 
영흥태양광, 2, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 45.318, 224.661, 420.396, 645.057, 672.055, 602.632, 555.385, 454.143, 236.232, 26.998, 0, 0, 0, 0, 0, 0, 3882.877, 162, 672.05, 26.998, 672.055, 0, 
탑선태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 604, 604, 25, 604, 604, 604, 0, 
탑선태양광, 3, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 528, 528, 22, 528, 528, 528, 0, 
경상대태양광, 1, 2023-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.248, 122.256, 323.712, 477.504, 585.936, 621.36, 610.992, 540.792, 410.976, 209.16, 25.416, 0, 0, 0, 0, 0, 0, 3932.352, 164, 621.36, 4.248, 621.36, 0, 
영동태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 22.944, 232.032, 275.904, 43.2, 41.664, 40.8, 47.424, 371.136, 237.792, 440.352, 690.912, 690.72, 504.48, 0, 0, 0, 3639.36, 152, 690.91, 22.944, 690.912, 0, 
삼천포태양광#5, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.805, 440.879, 1937.157, 297.138, 649.655, 2652.133, 3233.12, 2657.758, 2198.999, 1055.94, 109.224, 2499.82, 2513.549, 275.109, 0, 0, 0, 20525.286, 855, 3233.12, 4.805, 3233.12, 0, 
삼천포태양광#5, 2, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 9.61, 458.927, 3127.663, 771.733, 1550.558, 4662.659, 5482.61, 4579.23, 3725.197, 1828.468, 202.267, 3750.959, 3814.483, 485.261, 0, 0, 0, 34449.625, 1435, 5482.61, 9.61, 5482.61, 0, 
광양항세방태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.4, 235.2, 669.6, 1166.4, 1533.6, 1651.2, 1660.8, 1363.2, 1068, 535.2, 93.6, 0, 0, 0, 0, 0, 0, 9979.2, 416, 1660.8, 2.4, 1660.8, 0, 
두산엔진MG태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 1.32, 7.26, 21.18, 34.98, 45.06, 50.28, 50.28, 44.04, 29.94, 5.34, 0, 0, 0, 0, 0, 0, 289.68, 12, 50.28, 1.32, 50.28, 0, 
삼천포태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.144, 11.532, 29.532, 42.408, 51.936, 55.416, 53.256, 46.752, 37.02, 19.416, 2.28, 0, 0, 0, 0, 0, 0, 349.692, 15, 55.41, 0.144, 55.416, 0, 
삼천포태양광, 2, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.576, 50.112, 339.744, 588.288, 709.632, 743.04, 690.336, 545.952, 410.016, 224.64, 31.968, 0, 0, 0, 0, 0, 0, 4334.304, 181, 743.04, 0.576, 743.04, 0, 
삼천포태양광, 3, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.036, 8.172, 100.224, 198.36, 246.564, 262.224, 250.416, 207, 166.752, 45.288, 6.336, 0, 0, 0, 0, 0, 0, 1491.372, 62, 262.22, 0.036, 262.224, 0, 
삼천포태양광, 4, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 15.594, 719.902, 96.302, 211.556, 1181.299, 1409.069, 1214.18, 968.482, 390.664, 9.515, 1194.343, 1173.215, 41.799, 0, 0, 0, 8625.92, 359, 1409.06, 9.51, 1409.069, 0, 
구미태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 104.352, 389.637, 566.016, 604.849, 578.96, 543.164, 560.375, 408.295, 212.825, 13.523, 0, 0, 0, 0, 0, 0, 3981.996, 166, 604.84, 13.523, 604.849, 0, 
삼천포태양광#6, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.481, 88.176, 236.399, 95.332, 80.399, 80.813, 80.024, 319.216, 432.01, 139.192, 15.777, 572.23, 630.177, 504.366, 75.656, 0, 0, 3350.248, 140, 630.17, 0.48, 630.177, 0, 
영흥태양광#5, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.821, 192.842, 1188.389, 1988.684, 2408.116, 2608.189, 2434.632, 1926.011, 891.895, 715.926, 101.242, 0, 0, 0, 0, 0, 0, 14460.747, 603, 2608.18, 4.821, 2608.189, 0, 
영흥태양광 #3, 1, 2023-01-29 00:00:00, 2013.6, 0, 0, 0, 0, 0, 0, 0, 139.44, 971.52, 140.16, 60.24, 84, 285.84, 1661.28, 740.16, 508.56, 71.04, 0, 0, 0, 0, 2160, 2299.2, 11135.04, 464, 2299.2, 60.24, 2299.2, 0, 
영흥태양광 #3, 2, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 35.04, 249.024, 419.04, 522.24, 564, 529.44, 443.04, 199.584, 184.608, 24, 0, 0, 0, 0, 0, 0, 3170.016, 132, 564, 24, 564, 0, 
영흥태양광 #3, 3, 2023-01-29 00:00:00, 262.8, 0, 0, 0, 0, 0, 0, 0, 41.4, 216.84, 82.8, 37.44, 38.28, 37.92, 544.2, 250.08, 212.4, 26.76, 0, 0, 0, 0, 898.8, 990, 3639.72, 152, 990, 26.76, 990, 0, 
영흥태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 33.408, 168.691, 380.544, 393.178, 652.262, 652.147, 501.427, 225.6, 176.026, 28.915, 0, 0, 0, 0, 0, 0, 3212.198, 134, 652.26, 28.915, 652.262, 0, 
예천태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 233.82, 831.06, 1182.24, 1173.6, 1249.2, 803.7, 1008, 624.6, 259.56, 16.38, 0, 0, 0, 0, 0, 0, 7382.16, 308, 1249.2, 16.38, 1249.2, 0, 
여수태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 566.25, 566.25, 24, 566.25, 566.25, 566.25, 0, 
영흥태양광, 2, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 27.962, 176.451, 350.008, 433.895, 471.499, 458, 345.187, 162.952, 123.419, 18.32, 0, 0, 0, 0, 0, 0, 2567.693, 107, 471.49, 18.32, 471.499, 0, 
탑선태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 604, 604, 25, 604, 604, 604, 0, 
탑선태양광, 3, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 528, 528, 22, 528, 528, 528, 0, 
경상대태양광, 1, 2023-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.752, 130.032, 325.008, 469.944, 562.248, 607.32, 584.352, 428.976, 361.728, 192.024, 21.384, 0, 0, 0, 0, 0, 0, 3687.768, 154, 607.32, 4.752, 607.32, 0, 
영동태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 24, 240.096, 277.44, 38.016, 40.608, 39.936, 651.168, 603.936, 407.808, 503.616, 691.488, 691.392, 543.84, 0, 0, 0, 4753.344, 198, 691.48, 24, 691.488, 0, 
삼천포태양광#5, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.153, 414.48, 2082.991, 408.215, 744.756, 2678.33, 3214.269, 2935.334, 1736.741, 1152.881, 107.837, 2500.227, 2514.094, 300.364, 0, 0, 0, 20793.672, 866, 3214.26, 3.15, 3214.269, 0, 
삼천포태양광#5, 2, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.204, 385.806, 3342.531, 1037.546, 1718.668, 4663.503, 5463.185, 4961.859, 2951.048, 1973.714, 195.705, 3751.57, 3815.311, 508.309, 0, 0, 0, 34772.959, 1449, 5463.18, 4.2, 5463.185, 0, 
광양항세방태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.8, 175.2, 626.4, 1092, 1444.8, 1617.6, 1468.8, 1010.4, 436.8, 168, 43.2, 0, 0, 0, 0, 0, 0, 8088, 337, 1617.6, 4.8, 1617.6, 0, 
두산엔진MG태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.66, 6.24, 21.6, 36.18, 44.58, 27.84, 42, 20.64, 30.6, 5.52, 0, 0, 0, 0, 0, 0, 235.86, 10, 44.58, 0.66, 44.58, 0, 
삼천포태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.216, 10.668, 30.768, 44.484, 53.82, 56.22, 51.78, 47.796, 30.192, 23.028, 2.532, 0, 0, 0, 0, 0, 0, 351.504, 15, 56.22, 0.216, 56.22, 0, 
삼천포태양광, 2, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.384, 63.456, 364.8, 632.448, 725.28, 752.928, 641.088, 583.776, 382.752, 256.224, 30.24, 0, 0, 0, 0, 0, 0, 4433.376, 185, 752.92, 0.384, 752.928, 0, 
삼천포태양광, 3, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 5.976, 104.04, 227.232, 245.016, 199.476, 189.612, 220.068, 136.8, 45.612, 6.804, 0, 0, 0, 0, 0, 0, 1380.636, 58, 245.01, 5.976, 245.016, 0, 
삼천포태양광, 4, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 6.034, 755.153, 118.119, 263.091, 1240.589, 1411.093, 1275.296, 773.727, 391.863, 5.816, 1194.538, 1172.934, 50.609, 0, 0, 0, 8658.862, 361, 1411.09, 5.81, 1411.093, 0, 
구미태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.072, 109.197, 403.956, 593.206, 668.632, 535.137, 649.613, 542.007, 363.315, 172.762, 19.525, 0, 0, 0, 0, 0, 0, 4057.422, 169, 668.63, 0.072, 668.632, 0, 
삼천포태양광#6, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.315, 79.768, 253.613, 103.967, 80.205, 81.562, 79.374, 274.767, 355.82, 162.309, 14.378, 570.848, 626.733, 505.998, 73.136, 0, 0, 3262.793, 136, 626.73, 0.31, 626.733, 0, 
영흥태양광#5, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.232, 332.653, 1140.179, 2044.126, 2572.032, 2728.716, 2123.674, 1489.705, 988.316, 865.379, 113.295, 0, 0, 0, 0, 0, 0, 14405.307, 600, 2728.71, 7.232, 2728.716, 0, 
영흥태양광 #3, 1, 2023-01-28 00:00:00, 285.6, 0, 0, 0, 0, 0, 0, 0, 239.04, 895.2, 100.32, 72.72, 87.84, 106.32, 1094.88, 817.68, 592.56, 69.36, 0, 0, 0, 0, 2157.6, 2301.6, 8820.72, 368, 2301.6, 69.36, 2301.6, 0, 
영흥태양광 #3, 2, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 71.52, 243.648, 434.304, 557.76, 588.864, 492.192, 319.104, 244.8, 219.84, 33.504, 0, 0, 0, 0, 0, 0, 3205.536, 134, 588.86, 33.504, 588.864, 0, 
영흥태양광 #3, 3, 2023-01-28 00:00:00, 244.8, 0, 0, 0, 0, 0, 0, 0, 84.96, 320.88, 66.84, 36.84, 37.2, 351.96, 543.36, 307.08, 252.36, 31.92, 0, 0, 0, 0, 898.8, 990, 4167, 174, 990, 31.92, 990, 0, 
영흥태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 24.115, 190.349, 456.154, 651.418, 708.634, 603.418, 486.682, 337.882, 182.938, 27.955, 0, 0, 0, 0, 0, 0, 3669.545, 153, 708.63, 24.115, 708.634, 0, 
예천태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 239.76, 869.58, 1268.1, 1392.3, 1479.96, 1565.82, 1418.22, 1106.46, 609.66, 55.26, 0, 0, 0, 0, 0, 0, 10005.12, 417, 1565.82, 55.26, 1565.82, 0, 
여수태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 508.51, 508.51, 21, 508.51, 508.51, 508.51, 0, 
영흥태양광, 2, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 32.783, 128.24, 265.158, 432.931, 497.533, 317.225, 265.158, 177.415, 152.345, 19.284, 0, 0, 0, 0, 0, 0, 2288.072, 95, 497.53, 19.284, 497.533, 0, 
탑선태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 604, 604, 25, 604, 604, 604, 0, 
탑선태양광, 3, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 528, 528, 22, 528, 528, 528, 0, 
경상대태양광, 1, 2023-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.528, 123.048, 335.736, 489.384, 581.904, 629.64, 575.856, 408.816, 337.464, 196.992, 11.664, 0, 0, 0, 0, 0, 0, 3694.032, 154, 629.64, 3.528, 629.64, 0, 
영동태양광, 1, 2023-01-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 20.64, 230.4, 270.144, 43.296, 43.104, 44.16, 548.832, 563.52, 389.664, 502.176, 691.584, 691.2, 542.112, 0, 0, 0, 4580.832, 191, 691.58, 20.64, 691.584, 0, 
삼천포태양광#5, 1, 2023-01-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 5.189, 371.861, 1491.573, 288.201, 654.686, 2637.623, 3410.918, 3026.963, 2445.011, 1218.195, 122.27, 2498.807, 2511.219, 367.92, 0, 0, 0, 21050.436, 877, 3410.91, 5.18, 3410.918, 0, 
