발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영흥태양광 #3, 1, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광 #3, 2, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광 #3, 3, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광, 1, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
예천태양광, 1, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 611.97, 611.97, 25, 611.97, 611.97, 611.97, 0, 
영흥태양광, 2, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
탑선태양광, 1, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
탑선태양광, 3, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 812, 812, 34, 812, 812, 812, 0, 
경상대태양광, 1, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
고흥만 수상태양광, 1, 2023-09-29 00:00:00, 0, 0, 0, 0, 0, 0, 491.988, 8903.328, 23535.624, 35019.18, 43036.224, 47669.244, 48306.888, 45507.252, 40363.26, 30699.984, 17892.336, 3826.872, 48.468, 0, 0, 0, 0, 0, 345300.648, 14388, 48306.88, 48.468, 48306.888, 0, 
영동태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광#5, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광#5, 2, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
광양항세방태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
두산엔진MG태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, 0, 0, 0, 0.06, 0, 0, 0, 0, 0, 0, 0, 0, 0.12, 0, 0.06, 0.06, 0.06, 0, 
삼천포태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.792, 16.8, 28.812, 35.04, 44.076, 35.736, 43.224, 38.436, 30.9, 16.284, 1.704, 0, 0, 0, 0, 0, 0, 294.804, 12, 44.07, 1.704, 44.076, 0, 
삼천포태양광, 2, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광, 3, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.54, 33.048, 84.528, 126.108, 144.684, 167.94, 127.548, 159.192, 140.652, 105.48, 60.48, 13.068, 0, 0, 0, 0, 0, 0, 1163.268, 48, 167.94, 0.54, 167.94, 0, 
삼천포태양광, 4, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
구미태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광#6, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광#5, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광 #3, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광 #3, 2, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광 #3, 3, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
예천태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
여수태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 631.98, 631.98, 26, 631.98, 631.98, 631.98, 0, 
영흥태양광, 2, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
탑선태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
탑선태양광, 3, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 812, 812, 34, 812, 812, 812, 0, 
경상대태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
고흥만 수상태양광, 1, 2023-09-28 00:00:00, 0, 0, 0, 0, 0, 0, 87.864, 1997.604, 21299.124, 32130.252, 41502.804, 47537.868, 40689.936, 44012.052, 40256.244, 32448.444, 18862.284, 5696.46, 76.524, 0, 0, 0, 0, 0, 326597.46, 13608, 47537.86, 76.524, 47537.868, 0, 
영동태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.864, 0, 0, 0, 79.872, 99.648, 96.96, 64.128, 78.816, 261.984, 0.192, 0, 0, 0, 0, 0, 682.464, 28, 261.98, 0.19, 261.984, 0, 
삼천포태양광#5, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 18.179, 449.088, 1418.465, 2143.754, 2685.715, 2824.722, 2884.367, 2823.951, 1621.955, 660.702, 236.271, 0, 0, 0, 0, 0, 0, 0, 17767.169, 740, 2884.36, 18.17, 2884.367, 0, 
삼천포태양광#5, 2, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 32.669, 239.689, 295.528, 308.528, 718.178, 1353.855, 5006.439, 4825.22, 2781.055, 1159.305, 415.991, 0, 0, 0, 0, 0, 0, 0, 17136.457, 714, 5006.43, 32.66, 5006.439, 0, 
광양항세방태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 7.2, 184.8, 530.4, 1116, 1430.4, 1629.6, 928.8, 672, 482.4, 28.8, 0, 0, 0, 0, 0, 0, 0, 0, 7010.4, 292, 1629.6, 7.2, 1629.6, 0, 
두산엔진MG태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0.6, 4.2, 9.72, 19.38, 32.34, 34.86, 40.8, 43.26, 15.9, 8.82, 4.38, 0, 0, 0.06, 0, 0, 0, 0, 214.32, 9, 43.26, 0.06, 43.26, 0, 
삼천포태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.656, 9.864, 22.944, 38.004, 43.284, 45.156, 44.268, 24.924, 9.3, 4.392, 0.792, 0, 0, 0, 0, 0, 0, 244.584, 10, 45.15, 0.792, 45.156, 0, 
삼천포태양광, 2, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.192, 7.296, 0, 0, 0, 0, 0, 0, 0, 19.488, 1, 12.19, 7.296, 12.192, 0, 
삼천포태양광, 3, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0.792, 20.088, 57.096, 115.488, 50.22, 126.36, 167.148, 161.712, 74.268, 32.904, 16.596, 4.392, 0, 0, 0, 0, 0, 0, 827.064, 34, 167.14, 0.792, 167.148, 0, 
삼천포태양광, 4, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 488.606, 925.597, 1008.523, 1074.688, 986.154, 441.469, 212.187, 40.233, 0, 0, 0, 0, 0, 0, 0, 5177.457, 216, 1074.68, 40.23, 1074.688, 0, 
구미태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.217, 20.321, 102.038, 282.321, 135.447, 212.102, 185.273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 937.719, 39, 282.32, 0.217, 282.321, 0, 
삼천포태양광#6, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 31.607, 62.327, 84.4, 80.901, 76.844, 74.417, 503.931, 407.145, 141.838, 4.369, 0, 0, 0, 0, 0, 0, 0, 1467.779, 61, 503.93, 4.36, 503.931, 0, 
영흥태양광#5, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 36.158, 200.074, 424.253, 612.274, 1318.558, 2145.368, 2044.126, 920.821, 530.316, 0, 0, 0, 0, 0, 0, 0, 0, 8231.948, 343, 2145.36, 36.158, 2145.368, 0, 
영흥태양광 #3, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.16, 35.76, 96.96, 98.64, 48.48, 63.36, 102.72, 106.32, 508.32, 2078.4, 804, 0, 0, 0, 0, 0, 0, 3945.12, 164, 2078.4, 2.16, 2078.4, 0, 
영흥태양광 #3, 2, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 23.808, 50.496, 50.976, 42.24, 35.808, 39.072, 43.488, 130.08, 662.4, 377.28, 0, 0, 0, 0, 0, 0, 1455.648, 61, 662.4, 23.808, 662.4, 0, 
영흥태양광 #3, 3, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 25.44, 48, 47.28, 45.48, 42.24, 42.36, 42, 243.24, 679.2, 522, 0, 0, 0, 0, 0, 0, 1737.24, 72, 679.2, 25.44, 679.2, 0, 
영흥태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 17.664, 82.598, 149.645, 318.374, 527.194, 491.29, 415.066, 313.344, 136.704, 0, 0, 0, 0, 0, 0, 0, 2451.879, 102, 527.19, 17.664, 527.194, 0, 
예천태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 24.3, 79.56, 117.36, 115.2, 115.02, 139.32, 57.24, 68.04, 4.68, 0, 0, 0, 0, 0, 0, 0, 720.72, 30, 139.32, 4.68, 139.32, 0, 
여수태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 400, 17, 400, 400, 400, 0, 
영흥태양광, 2, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.964, 28.926, 75.208, 112.813, 242.981, 431.966, 377.006, 219.84, 142.703, 0, 0, 0, 0, 0, 0, 0, 0, 1632.407, 68, 431.96, 0.964, 431.966, 0, 
탑선태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1363.6, 1363.6, 57, 1363.6, 1363.6, 1363.6, 0, 
탑선태양광, 3, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 812, 812, 34, 812, 812, 812, 0, 
경상대태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 3.384, 28.224, 169.776, 331.416, 292.896, 292.536, 339.768, 122.112, 183.528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1763.64, 73, 339.76, 3.384, 339.768, 0, 
고흥만 수상태양광, 1, 2023-09-27 00:00:00, 0, 0, 0, 0, 0, 0, 148.848, 3835.524, 22193.304, 29554.224, 27172.32, 24368.232, 30245.88, 34746.768, 22531.824, 17544.996, 8669.556, 4906.608, 117.096, 0, 0, 0, 0, 0, 226035.18, 9418, 34746.76, 117.096, 34746.768, 0, 
영동태양광, 1, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 4.704, 7.968, 6.816, 7.008, 7.008, 7.296, 7.104, 10.08, 53.28, 677.472, 100.992, 0, 0, 0, 0, 0, 889.728, 37, 677.47, 4.704, 677.472, 0, 
삼천포태양광#5, 1, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 59.396, 187.766, 299.56, 493.943, 1341.943, 2132.208, 1512.791, 902.486, 349.176, 379.381, 84.928, 0, 0, 0, 0, 0, 0, 7743.578, 323, 2132.2, 59.39, 2132.208, 0, 
삼천포태양광#5, 2, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 79.195, 261.491, 282.046, 282.765, 345.444, 735.614, 345.676, 339.905, 663.523, 4237.182, 3969.988, 1031.462, 0, 0, 0, 0, 0, 12574.291, 524, 4237.18, 79.19, 4237.182, 0, 
광양항세방태양광, 1, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 230.4, 794.4, 1281.6, 828, 547.2, 873.6, 446.4, 264, 364.8, 88.8, 0, 0, 0, 0, 0, 0, 5719.2, 238, 1281.6, 88.8, 1281.6, 0, 
두산엔진MG태양광, 1, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0.24, 0.84, 3.48, 4.62, 8.76, 8.88, 10.14, 7.38, 12.42, 7.92, 5.22, 3.42, 0, 0, 0, 0, 0, 0, 73.32, 3, 12.42, 0.24, 12.42, 0, 
삼천포태양광, 1, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.48, 1.644, 2.328, 6.336, 23.064, 36.24, 25.704, 16.464, 6, 5.844, 0.744, 0, 0, 0, 0, 0, 0, 124.848, 5, 36.24, 0.48, 36.24, 0, 
삼천포태양광, 2, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
삼천포태양광, 3, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.288, 68.688, 124.956, 93.384, 51.768, 19.62, 21.348, 3.276, 0, 0, 0, 0, 0, 0, 383.328, 16, 124.95, 0.288, 124.956, 0, 
삼천포태양광, 4, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60.411, 60.724, 5.329, 0, 0, 0, 0, 0, 0, 126.464, 5, 60.72, 5.329, 60.724, 0, 
구미태양광, 1, 2023-09-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.012, 12.728, 26.323, 38.472, 43.173, 31.385, 45.342, 41.075, 19.598, 5.207, 0.072, 0, 0, 0, 0, 0, 0, 264.387, 11, 45.34, 0.072, 45.342, 0, 
