발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영흥태양광#5, 1, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 67.495, 221.768, 337.474, 385.684, 359.168, 250.695, 204.895, 81.958, 14.463, 2.411, 0, 0, 0, 0, 0, 0, 1926.011, 80, 385.68, 2.411, 385.684, 0, 
영흥태양광 #3, 1, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 23.76, 88.32, 100.56, 100.08, 100.56, 100.32, 94.56, 38.64, 443.76, 0, 0, 0, 0, 0, 0, 0, 1090.56, 45, 443.76, 23.76, 443.76, 0, 
영흥태양광 #3, 2, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 9.216, 45.888, 49.632, 51.552, 51.168, 48, 45.6, 9.504, 194.112, 0, 0, 0, 0, 0, 0, 0, 504.672, 21, 194.11, 9.216, 194.112, 0, 
영흥태양광 #3, 3, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.96, 38.52, 48.6, 46.32, 48.36, 39.96, 40.32, 4.08, 99.6, 0, 0, 0, 0, 0, 0, 0, 366.72, 15, 99.6, 0.96, 99.6, 0, 
영흥태양광, 1, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 5.952, 40.858, 61.363, 93.235, 66.662, 43.738, 40.973, 10.138, 0.038, 0, 0, 0, 0, 0, 0, 0, 362.957, 15, 93.23, 0.038, 93.235, 0, 
예천태양광, 1, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 56.34, 176.94, 331.74, 466.56, 525.06, 238.68, 263.88, 357.3, 156.6, 12.24, 0, 0, 0, 0, 0, 0, 2585.34, 108, 525.06, 12.24, 525.06, 0, 
여수태양광, 1, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237.61, 237.61, 10, 237.61, 237.61, 237.61, 0, 
영흥태양광, 2, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 3.886, 38.598, 47.347, 52.219, 52.181, 42.48, 40.531, 9.667, 1.924, 0, 0, 0, 0, 0, 0, 0, 288.833, 12, 52.21, 1.92, 52.219, 0, 
탑선태양광, 1, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 366, 15, 366, 366, 366, 0, 
탑선태양광, 3, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 363.6, 363.6, 15, 363.6, 363.6, 363.6, 0, 
경상대태양광, 1, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.936, 81.648, 219.096, 286.416, 173.664, 326.088, 222.552, 77.184, 50.472, 24.84, 1.152, 0, 0, 0, 0, 0, 0, 1464.048, 61, 326.08, 0.936, 326.088, 0, 
고흥만 수상태양광, 1, 2025-01-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 351.288, 3723.804, 4807.152, 7732.536, 9228.072, 18080.748, 10304.448, 8199.996, 8217.804, 5712.504, 299.376, 0, 0, 0, 0, 0, 0, 76657.728, 3194, 18080.74, 299.376, 18080.748, 0, 
영동태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.288, 18.528, 18.816, 18.048, 19.008, 133.344, 752.448, 632.928, 274.464, 570.144, 689.76, 687.84, 413.376, 0, 0, 0, 4228.992, 176, 752.44, 0.288, 752.448, 0, 
삼천포태양광#5, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.963, 164.819, 192.96, 238.327, 225.531, 243.032, 2137.774, 2334.9, 1466.141, 2481.595, 1870.818, 2453.797, 1929.294, 0, 0, 0, 0, 15742.951, 656, 2481.59, 3.963, 2481.595, 0, 
삼천포태양광#5, 2, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10.346, 258.954, 287.281, 324.56, 925.971, 2637.581, 4882.1, 4612.06, 2950.061, 4310.5, 4001.938, 3793.641, 1880.182, 0, 0, 0, 0, 30875.175, 1286, 4882.1, 10.346, 4882.1, 0, 
광양항세방태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 7.2, 206.4, 631.2, 964.8, 1442.4, 1615.2, 1620, 1425.6, 607.2, 513.6, 108, 0, 0, 0, 0, 0, 0, 9141.6, 381, 1620, 7.2, 1620, 0, 
두산엔진MG태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.6, 4.44, 10.2, 21.24, 26.58, 21.12, 13.74, 17.94, 23.94, 24.42, 5.46, 0, 0, 0, 0, 0, 0, 169.68, 7, 26.58, 0.6, 26.58, 0, 
삼천포태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.132, 8.604, 23.52, 31.392, 41.232, 46.824, 45.48, 40.14, 25.368, 17.544, 2.136, 0, 0, 0, 0, 0, 0, 282.372, 12, 46.82, 0.132, 46.824, 0, 
삼천포태양광, 2, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.608, 76.896, 352.416, 530.304, 644.544, 733.248, 695.616, 611.712, 339.072, 240.288, 39.168, 0, 0, 0, 0, 0, 0, 4267.872, 178, 733.24, 4.608, 733.248, 0, 
삼천포태양광, 3, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.684, 15.696, 119.88, 184.716, 224.244, 253.98, 238.14, 194.976, 104.4, 56.376, 7.452, 0, 0, 0, 0, 0, 0, 1400.544, 58, 253.98, 0.684, 253.98, 0, 
삼천포태양광, 4, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.315, 59.358, 95.04, 94.475, 95.787, 115.139, 1163.111, 1149.724, 769.168, 1194.361, 1181.183, 1172.024, 372.902, 0, 0, 0, 0, 7463.587, 311, 1194.36, 1.315, 1194.361, 0, 
구미태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 27.118, 96.759, 460.507, 583.516, 663.931, 656.266, 579.249, 454.071, 262.579, 44.691, 0, 0, 0, 0, 0, 0, 3828.687, 160, 663.93, 27.118, 663.931, 0, 
삼천포태양광#6, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 59.453, 85.912, 83.516, 80.807, 77.64, 84.126, 475.461, 293.726, 554.105, 633.013, 628.298, 300.87, 0, 0, 0, 0, 3356.927, 140, 633.01, 59.453, 633.013, 0, 
영흥태양광#5, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 113.295, 506.211, 817.168, 1159.463, 966.621, 1983.863, 1870.568, 687, 342.295, 69.905, 0, 0, 0, 0, 0, 0, 8516.389, 355, 1983.86, 69.9, 1983.863, 0, 
영흥태양광 #3, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 54.48, 98.4, 96.24, 96.48, 93.6, 86.88, 92.64, 472.32, 2286.24, 1791.84, 0, 0, 0, 0, 0, 0, 5169.12, 215, 2286.24, 54.48, 2286.24, 0, 
영흥태양광 #3, 2, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 25.92, 48.96, 47.616, 44.928, 45.6, 37.536, 41.568, 192.96, 822.816, 892.224, 395.52, 0, 0, 0, 0, 0, 2595.648, 108, 892.22, 25.92, 892.224, 0, 
영흥태양광 #3, 3, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 22.92, 51.48, 54.72, 35.52, 51.84, 43.92, 43.2, 214.68, 979.32, 1008.96, 100.8, 0, 0, 0, 0, 0, 2607.36, 109, 1008.96, 22.92, 1008.96, 0, 
영흥태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 25.958, 109.056, 326.976, 279.475, 190.157, 336.922, 327.667, 187.661, 104.678, 12.48, 0, 0, 0, 0, 0, 0, 1901.03, 79, 336.92, 12.48, 336.922, 0, 
예천태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.54, 65.34, 241.56, 414.36, 566.64, 720.18, 834.12, 741.6, 313.74, 236.52, 22.68, 0, 0, 0, 0, 0, 0, 4157.28, 173, 834.12, 0.54, 834.12, 0, 
여수태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 712.31, 712.31, 30, 712.31, 712.31, 712.31, 0, 
영흥태양광, 2, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 16.417, 47.507, 48.813, 51.941, 47.916, 47.844, 49.621, 126.434, 646.404, 585.655, 0, 0, 0, 0, 0, 0, 1668.552, 70, 646.4, 16.41, 646.404, 0, 
탑선태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 339, 14, 339, 339, 339, 0, 
탑선태양광, 3, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 342, 14, 342, 342, 342, 0, 
경상대태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.152, 93.456, 281.808, 421.488, 509.688, 544.896, 459.864, 493.488, 374.832, 203.4, 38.016, 0, 0, 0, 0, 0, 0, 3422.088, 143, 544.89, 1.152, 544.896, 0, 
고흥만 수상태양광, 1, 2025-01-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 403.368, 7970.508, 24895.668, 34071.912, 41662.068, 47072.76, 45726.156, 39917.556, 30398.256, 15555.12, 2671.2, 0, 0, 0, 0, 0, 0, 290344.572, 12098, 47072.76, 403.368, 47072.76, 0, 
영동태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0.48, 18.24, 19.008, 18.624, 21.12, 137.664, 805.824, 700.512, 532.128, 613.152, 690.048, 687.744, 503.424, 0, 0, 0, 4747.968, 198, 805.82, 0.48, 805.824, 0, 
삼천포태양광#5, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.24, 153.971, 208.79, 204.019, 290.485, 813.502, 2904.014, 2544.187, 2012.471, 2497.527, 2496.379, 2499.462, 1275.158, 0, 0, 0, 0, 17902.205, 746, 2904.01, 2.24, 2904.014, 0, 
삼천포태양광#5, 2, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 5.271, 229.166, 288.884, 802.43, 1604.517, 3457.134, 5684.863, 4963.903, 3912.861, 4291.507, 4018.351, 3795.136, 2008.911, 0, 0, 0, 0, 35062.934, 1461, 5684.86, 5.27, 5684.863, 0, 
광양항세방태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.8, 153.6, 369.6, 542.4, 926.4, 806.4, 1478.4, 979.2, 1188, 441.6, 103.2, 0, 0, 0, 0, 0, 0, 6993.6, 291, 1478.4, 4.8, 1478.4, 0, 
두산엔진MG태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.42, 2.64, 7.5, 18.12, 34.26, 20.64, 14.7, 23.34, 21.42, 33.06, 5.46, 0, 0, 0, 0, 0, 0, 181.56, 8, 34.26, 0.42, 34.26, 0, 
삼천포태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.192, 9.528, 25.5, 38.088, 46.86, 50.448, 46.752, 40.944, 35.052, 20.124, 2.544, 0, 0, 0, 0, 0, 0, 316.032, 13, 50.44, 0.192, 50.448, 0, 
삼천포태양광, 2, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.648, 75.264, 377.28, 630.624, 744.768, 793.824, 768.48, 671.712, 519.648, 264.288, 40.704, 0, 0, 0, 0, 0, 0, 4890.24, 204, 793.82, 3.648, 793.824, 0, 
삼천포태양광, 3, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.396, 12.672, 124.308, 224.712, 259.524, 274.356, 263.772, 229.176, 178.992, 61.596, 7.74, 0, 0, 0, 0, 0, 0, 1637.244, 68, 274.35, 0.396, 274.356, 0, 
삼천포태양광, 4, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.328, 42.943, 95.42, 91.868, 139.966, 508.868, 1389.262, 1217.998, 985.103, 1188.742, 1187.113, 1172.989, 428.545, 0, 0, 0, 0, 8449.145, 352, 1389.26, 0.328, 1389.262, 0, 
구미태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 8.967, 56.117, 160.035, 231.7, 290.42, 322.239, 633.414, 569.559, 254.985, 42.522, 0, 0, 0, 0, 0, 0, 2569.958, 107, 633.41, 8.967, 633.414, 0, 
삼천포태양광#6, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 61.849, 85.57, 81.211, 82.897, 77.321, 281.453, 585.759, 476.468, 553.096, 636.67, 629.341, 270.44, 0, 0, 0, 0, 3822.075, 159, 636.67, 61.849, 636.67, 0, 
영흥태양광#5, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 156.684, 732.8, 1414.979, 1627.105, 2531.053, 2458.737, 1846.463, 1622.284, 1178.747, 132.579, 0, 0, 0, 0, 0, 0, 13701.431, 571, 2531.05, 132.57, 2531.053, 0, 
영흥태양광 #3, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 58.32, 97.44, 91.68, 92.64, 80.16, 85.92, 89.76, 1015.68, 2296.8, 2306.16, 1113.6, 0, 0, 0, 0, 0, 7328.16, 305, 2306.16, 58.32, 2306.16, 0, 
영흥태양광 #3, 2, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 42.912, 45.312, 34.656, 40.416, 231.456, 766.656, 561.792, 503.136, 856.992, 892.128, 685.44, 0, 0, 0, 0, 0, 4660.896, 194, 892.12, 34.656, 892.128, 0, 
영흥태양광 #3, 3, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 42.96, 50.4, 44.88, 38.76, 161.88, 739.2, 764.04, 542.52, 1011, 1021.92, 400.8, 0, 0, 0, 0, 0, 4818.36, 201, 1021.92, 38.76, 1021.92, 0, 
영흥태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 43.469, 214.81, 412.147, 410.304, 550.618, 621.696, 467.366, 465.677, 214.541, 25.421, 0, 0, 0, 0, 0, 0, 3426.049, 143, 621.69, 25.421, 621.696, 0, 
예천태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.18, 44.64, 145.98, 240.66, 324.54, 402.84, 332.1, 259.56, 277.74, 106.02, 11.34, 0, 0, 0, 0, 0, 0, 2145.6, 89, 402.84, 0.18, 402.84, 0, 
여수태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432.27, 432.27, 18, 432.27, 432.27, 432.27, 0, 
영흥태양광, 2, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 33.844, 47.069, 47.752, 48.556, 44.636, 51.819, 46.926, 284.573, 658.408, 685.507, 645.12, 0, 0, 0, 0, 0, 2594.21, 108, 685.5, 33.84, 685.507, 0, 
탑선태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 339, 14, 339, 339, 339, 0, 
탑선태양광, 3, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 342, 14, 342, 342, 342, 0, 
경상대태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.008, 101.736, 285.696, 444.744, 549.936, 620.136, 340.056, 122.256, 189.432, 216.864, 37.656, 0, 0, 0, 0, 0, 0, 2909.52, 121, 620.13, 1.008, 620.136, 0, 
고흥만 수상태양광, 1, 2025-01-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 21.672, 1430.688, 4876.62, 5973.744, 23766.792, 20272.056, 24312.036, 24836.952, 20313.384, 19119.996, 1958.208, 0, 0, 0, 0, 0, 0, 146882.148, 6120, 24836.95, 21.672, 24836.952, 0, 
영동태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 1.056, 20.16, 20.256, 19.2, 19.2, 170.112, 818.208, 697.344, 400.032, 580.512, 690.816, 687.744, 518.592, 0, 0, 0, 4643.232, 193, 818.2, 1.056, 818.208, 0, 
삼천포태양광#5, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.148, 94.975, 192.126, 294.884, 391.159, 445.945, 724.502, 622.838, 669.026, 2493.539, 2528.939, 194.401, 0, 0, 0, 0, 0, 8652.482, 361, 2528.93, 0.14, 2528.939, 0, 
삼천포태양광#5, 2, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.315, 175.088, 292.113, 450.209, 761.746, 784.507, 1520.013, 1583.488, 1286.49, 4252.326, 3953.118, 1387.221, 0, 0, 0, 0, 0, 16447.634, 685, 4252.32, 1.31, 4252.326, 0, 
광양항세방태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 4.8, 199.2, 614.4, 957.6, 1392, 1521.6, 1536, 1478.4, 856.8, 552, 103.2, 0, 0, 0, 0, 0, 0, 9216, 384, 1536, 4.8, 1536, 0, 
두산엔진MG태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.42, 3.78, 10.44, 23.76, 23.28, 13.74, 23.58, 17.7, 19.14, 8.58, 1.14, 0, 0, 0, 0, 0, 0, 145.56, 6, 23.76, 0.42, 23.76, 0, 
삼천포태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.012, 1.104, 6.324, 13.704, 13.44, 18.42, 28.716, 37.764, 12.756, 14.232, 0.168, 0, 0, 0, 0, 0, 0, 146.64, 6, 37.76, 0.012, 37.764, 0, 
삼천포태양광, 2, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.592, 33.12, 103.392, 224.64, 220.896, 297.504, 480, 642.048, 197.184, 208.608, 17.088, 0, 0, 0, 0, 0, 0, 2427.072, 101, 642.04, 2.592, 642.048, 0, 
삼천포태양광, 3, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.324, 7.632, 31.14, 72.216, 77.544, 103.068, 186.3, 243.324, 64.764, 48.168, 2.988, 0, 0, 0, 0, 0, 0, 837.468, 35, 243.32, 0.324, 243.324, 0, 
삼천포태양광, 4, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.049, 29.189, 85.96, 122.043, 157.177, 169.826, 256.794, 252.252, 333.915, 1185.499, 1164.616, 0, 0, 0, 0, 0, 0, 3757.32, 157, 1185.49, 0.049, 1185.499, 0, 
구미태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 5.351, 57.636, 42.811, 114.404, 106.81, 119.032, 203.569, 219.551, 95.891, 21.912, 0, 0, 0, 0, 0, 0, 986.967, 41, 219.55, 5.351, 219.551, 0, 
삼천포태양광#6, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 18.323, 72.346, 86.936, 79.167, 87.923, 94.517, 79.174, 138.73, 543.564, 638.359, 251.986, 0, 0, 0, 0, 0, 2091.025, 87, 638.35, 18.323, 638.359, 0, 
영흥태양광#5, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.463, 55.442, 142.221, 212.126, 267.568, 175.968, 77.137, 9.642, 0, 0, 0, 0, 0, 0, 0, 954.567, 40, 267.56, 9.64, 267.568, 0, 
영흥태양광 #3, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16, 43.2, 83.04, 100.08, 86.16, 58.56, 276.48, 0, 0, 0, 0, 0, 0, 0, 649.68, 27, 276.48, 2.16, 276.48, 0, 
영흥태양광 #3, 2, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.48, 47.232, 48.48, 48.96, 49.248, 50.496, 55.104, 504.768, 0, 0, 0, 0, 0, 0, 0, 840.768, 35, 504.76, 36.48, 504.768, 0, 
영흥태양광 #3, 3, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76, 21.84, 41.16, 51, 43.68, 46.2, 66.48, 387.12, 0, 0, 0, 0, 0, 0, 0, 663.24, 28, 387.12, 5.76, 387.12, 0, 
영흥태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.645, 28.109, 126.566, 180.403, 126.259, 80.102, 19.699, 0, 0, 0, 0, 0, 0, 0, 566.783, 24, 180.4, 5.645, 180.403, 0, 
예천태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 7.2, 39.06, 48.96, 50.04, 42.84, 40.86, 57.78, 55.26, 28.98, 0.54, 0, 0, 0, 0, 0, 0, 371.52, 15, 57.78, 0.54, 57.78, 0, 
여수태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 438.01, 438.01, 18, 438.01, 438.01, 438.01, 0, 
영흥태양광, 2, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.564, 26.067, 44.526, 47.528, 53.419, 48.379, 40.547, 207.406, 0, 0, 0, 0, 0, 0, 0, 480.436, 20, 207.4, 12.56, 207.406, 0, 
탑선태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 339, 14, 339, 339, 339, 0, 
탑선태양광, 3, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 342, 14, 342, 342, 342, 0, 
경상대태양광, 1, 2025-01-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.576, 84.096, 279.072, 406.44, 531.288, 577.224, 561.744, 424.152, 306.432, 113.256, 27.936, 0, 0, 0, 0, 0, 0, 3312.216, 138, 577.22, 0.576, 577.224, 0, 
