발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
예천태양광, 1, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0.36, 75.42, 396, 753.12, 1036.26, 1228.86, 1311.66, 1344.78, 1346.94, 1188.72, 955.62, 738.54, 443.16, 122.76, 14.4, 0, 0, 0, 0, 10956.6, 457, 1346.94, 0.36, 1346.94, 0, 
여수태양광, 1, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 725.17, 725.17, 30, 725.17, 725.17, 725.17, 0, 
영흥태양광, 2, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 1.928, 39.533, 161.023, 332.653, 401.112, 426.181, 649.878, 686.518, 671.091, 563.099, 488.855, 367.364, 192.842, 55.924, 8.678, 0, 0, 0, 0, 5046.679, 210, 686.51, 1.928, 686.518, 0, 
탑선태양광, 1, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2713.2, 2713.2, 113, 2713.2, 2713.2, 2713.2, 0, 
탑선태양광, 3, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1546.8, 1546.8, 64, 1546.8, 1546.8, 1546.8, 0, 
경상대태양광, 1, 2022-05-31 00:00:00, 0, 0, 0, 0, 0, 2.88, 33.84, 156.24, 331.92, 467.28, 556.56, 603.36, 619.2, 604.8, 561.6, 473.76, 337.68, 182.88, 51.84, 2.16, 0, 0, 0, 0, 4986, 208, 619.2, 2.16, 619.2, 0, 
영동태양광, 1, 2022-05-30 00:00:00, 586.56, 586.176, 583.488, 104.64, 0, 0, 38.208, 102.048, 200.16, 317.376, 104.448, 39.072, 39.36, 39.84, 39.648, 39.456, 59.616, 49.152, 16.608, 0.576, 0, 0, 0, 421.248, 3367.68, 140, 586.56, 0.576, 586.56, 0, 
삼천포태양광#5, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 7.701, 47.897, 306.056, 670.335, 1019.49, 321.141, 191.638, 213.618, 187.737, 274.175, 1634.664, 1400.233, 607.321, 2530.94, 2491.61, 2478.557, 403.029, 0, 0, 14786.142, 616, 2530.94, 7.701, 2530.94, 0, 
삼천포태양광#5, 2, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 13.691, 97.672, 525.337, 1117.225, 1740.306, 307.76, 292.021, 418.049, 291.277, 1777.753, 3656.33, 2417.194, 1082.82, 4035.986, 3799.467, 3760.57, 445.819, 0, 0, 25779.277, 1074, 4035.98, 13.69, 4035.986, 0, 
광양항세방태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 2.4, 31.2, 290.4, 439.2, 760.8, 888, 1411.2, 1053.6, 1094.4, 835.2, 1168.8, 595.2, 484.8, 225.6, 9.6, 0, 0, 0, 0, 9290.4, 387, 1411.2, 2.4, 1411.2, 0, 
두산엔진MG태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 1.74, 7.92, 14.64, 24.66, 8.16, 6.24, 6.96, 7.32, 15.78, 38.82, 43.2, 15.9, 39.36, 42.3, 42.3, 12.96, 0, 0, 328.26, 14, 43.2, 1.74, 43.2, 0, 
삼천포태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.66, 10.428, 16.32, 26.712, 29.7, 35.232, 26.772, 29.28, 34.764, 24.372, 9.72, 0.672, 0, 0, 0, 0, 0, 247.632, 10, 35.23, 0.672, 35.232, 0, 
삼천포태양광, 2, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 1.536, 14.688, 74.688, 164.64, 250.464, 343.584, 374.784, 419.424, 349.152, 333.504, 413.568, 258.432, 130.464, 31.68, 0.384, 0, 0, 0, 0, 3160.992, 132, 419.42, 0.38, 419.424, 0, 
삼천포태양광, 3, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0.036, 0.396, 20.808, 50.796, 79.56, 124.884, 141.264, 160.344, 127.692, 119.664, 166.896, 108.612, 45.432, 6.516, 0, 0, 0, 0, 0, 1152.9, 48, 166.89, 0.036, 166.896, 0, 
삼천포태양광, 4, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.14, 78.632, 196.232, 291.341, 93.091, 95.06, 96.566, 94.648, 105.825, 128.004, 385.577, 210.052, 1180.814, 1170.327, 365.196, 0, 0, 0, 4491.505, 187, 1180.81, 0.14, 1180.814, 0, 
구미태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 7.159, 72.171, 168.279, 329.615, 355.577, 332.219, 553.794, 397.665, 333.52, 238.353, 150.706, 49.826, 0.651, 0, 0, 0, 0, 0, 2989.535, 125, 553.79, 0.651, 553.794, 0, 
삼천포태양광#6, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0.563, 28.143, 73.591, 110.063, 84.969, 85.553, 85.447, 86.018, 93.895, 88.322, 174.236, 92.511, 15.932, 574.932, 64.101, 0, 0, 0, 1658.276, 69, 574.93, 0.56, 574.932, 0, 
영흥태양광#5, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 2.411, 91.6, 204.895, 542.368, 771.368, 571.295, 858.147, 831.632, 812.347, 679.768, 455.589, 301.316, 202.484, 125.347, 31.337, 0, 0, 0, 0, 6481.904, 270, 858.14, 2.411, 858.147, 0, 
영흥태양광 #3, 1, 2022-05-30 00:00:00, 1238.4, 0, 0, 0, 0, 0, 69.6, 170.88, 467.76, 713.52, 113.52, 90, 96.72, 101.52, 103.92, 96.24, 260.4, 184.56, 111.36, 16.56, 0, 0, 2133.6, 969.6, 6938.16, 289, 2133.6, 16.56, 2133.6, 0, 
영흥태양광 #3, 2, 2022-05-30 00:00:00, 583.68, 0, 0, 0, 0, 0, 24, 58.464, 194.112, 287.616, 56.832, 41.088, 45.024, 45.696, 53.28, 45.408, 118.656, 78.048, 39.552, 7.296, 0, 0, 706.56, 499.2, 2884.512, 120, 706.56, 7.296, 706.56, 0, 
영흥태양광 #3, 3, 2022-05-30 00:00:00, 470.4, 0, 0, 0, 0, 0, 31.2, 84, 227.28, 344.4, 62.16, 44.64, 44.76, 44.76, 46.44, 46.8, 109.08, 98.04, 51.48, 9.6, 0, 0, 686.4, 550.8, 2952.24, 123, 686.4, 9.6, 686.4, 0, 
영흥태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 28.07, 86.938, 160.282, 142.426, 223.834, 194.112, 163.008, 129.293, 67.738, 43.238, 40.358, 14.515, 0, 0, 0, 0, 0, 1293.812, 54, 223.83, 14.51, 223.834, 0, 
예천태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 15.66, 123.12, 241.74, 408.78, 451.44, 532.26, 902.7, 817.2, 858.06, 490.5, 448.92, 171.72, 118.44, 22.32, 0, 0, 0, 0, 5602.86, 233, 902.7, 15.66, 902.7, 0, 
여수태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 852.36, 852.36, 36, 852.36, 852.36, 852.36, 0, 
영흥태양광, 2, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 19.284, 47.246, 134.989, 205.377, 148.488, 224.661, 215.983, 202.484, 161.987, 98.349, 79.065, 51.103, 31.819, 6.749, 0, 0, 0, 0, 1627.584, 68, 224.66, 6.749, 224.661, 0, 
탑선태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2703, 2703, 113, 2703, 2703, 2703, 0, 
탑선태양광, 3, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1519, 1519, 63, 1519, 1519, 1519, 0, 
경상대태양광, 1, 2022-05-30 00:00:00, 0, 0, 0, 0, 0, 1.44, 17.28, 93.6, 159.12, 280.08, 353.52, 467.28, 441.36, 356.4, 461.52, 258.48, 199.44, 48.96, 8.64, 1.44, 0, 0, 0, 0, 3148.56, 131, 467.28, 1.44, 467.28, 0, 
영동태양광, 1, 2022-05-29 00:00:00, 582.816, 582.816, 580.8, 102.816, 0, 0, 10.176, 70.272, 238.944, 447.744, 176.448, 42.048, 42.912, 208.8, 737.856, 663.072, 559.584, 270.144, 135.36, 8.256, 0, 0, 0, 429.888, 5890.752, 245, 737.85, 8.256, 737.856, 0, 
삼천포태양광#5, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 12.897, 183.605, 813.865, 1663.619, 2297.21, 301.086, 405.696, 533.822, 1563.611, 2632.427, 2046.292, 1511.021, 627.727, 2527.451, 2479.553, 2478.329, 513.356, 0, 0, 22591.567, 941, 2632.42, 12.89, 2632.427, 0, 
삼천포태양광#5, 2, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 20.635, 315.425, 1369.705, 2793.237, 3917.723, 820.541, 1176.757, 1311.143, 3389.663, 4499.144, 3516.695, 2593.031, 1123.795, 4088.276, 3802.219, 3781.27, 461.716, 0, 0, 38980.975, 1624, 4499.14, 20.63, 4499.144, 0, 
광양항세방태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 21.6, 220.8, 621.6, 1149.6, 1459.2, 1905.6, 2107.2, 2128.8, 2136, 1996.8, 1689.6, 1188, 506.4, 127.2, 4.8, 0, 0, 0, 0, 17263.2, 719, 2136, 4.8, 2136, 0, 
두산엔진MG태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 1.5, 3.6, 12.6, 27.24, 9.9, 6.72, 7.32, 27.96, 59.82, 54.36, 43.56, 35.34, 55.2, 42.78, 42.18, 13.32, 0, 0, 443.4, 18, 59.82, 1.5, 59.82, 0, 
삼천포태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.252, 6.888, 21.996, 32.664, 38.184, 44.076, 46.188, 45.984, 42.564, 33.828, 26.592, 9.888, 1.26, 0, 0, 0, 0, 0, 350.364, 15, 46.18, 0.252, 46.188, 0, 
삼천포태양광, 2, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 3.36, 48, 201.504, 403.968, 484.32, 516.48, 607.488, 584.448, 584.544, 523.2, 285.12, 258.624, 109.632, 28.704, 0, 0, 0, 0, 0, 4639.392, 193, 607.48, 3.36, 607.488, 0, 
삼천포태양광, 3, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0.036, 11.232, 63.108, 128.988, 182.808, 199.332, 241.812, 247.5, 239.256, 210.24, 159.552, 115.884, 46.656, 10.332, 0, 0, 0, 0, 0, 1856.736, 77, 247.5, 0.036, 247.5, 0, 
삼천포태양광, 4, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 13.71, 198.436, 484.998, 672.856, 93.555, 99.21, 99.48, 102.565, 555.971, 618.785, 414.69, 234.194, 1193.407, 1171.843, 998.753, 0, 0, 0, 6952.453, 290, 1193.4, 13.71, 1193.407, 0, 
구미태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 24.298, 180.283, 364.616, 506.717, 588.144, 595.954, 573.175, 543.742, 471.788, 452.625, 318.406, 160.107, 17.428, 0, 0, 0, 0, 0, 4797.283, 200, 595.95, 17.428, 595.954, 0, 
삼천포태양광#6, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0.516, 21.891, 69.45, 148.602, 224.379, 85.363, 87.545, 86.395, 90.505, 86.321, 87.091, 187.722, 83.932, 15.186, 576.058, 604.383, 0, 0, 0, 2455.339, 102, 604.38, 0.51, 604.383, 0, 
영흥태양광#5, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 2.411, 62.674, 134.989, 404.968, 482.105, 1217.316, 2135.726, 2164.653, 2581.674, 1480.063, 1817.537, 1393.284, 699.053, 188.021, 19.284, 0, 0, 0, 0, 14783.758, 616, 2581.67, 2.411, 2581.674, 0, 
영흥태양광 #3, 1, 2022-05-29 00:00:00, 1250.4, 0, 0, 0, 0, 0, 39.84, 98.64, 334.32, 434.88, 49.68, 104.16, 49.2, 840.48, 1107.84, 1730.4, 1362.72, 708.96, 184.8, 18, 0, 0, 2133.6, 2215.2, 12663.12, 528, 2215.2, 18, 2215.2, 0, 
영흥태양광 #3, 2, 2022-05-29 00:00:00, 583.68, 0, 0, 0, 0, 0, 16.608, 40.608, 136.704, 164.64, 20.352, 46.56, 31.776, 556.896, 550.944, 703.488, 541.44, 283.104, 74.688, 3.84, 0, 0, 706.56, 740.16, 5202.048, 217, 740.16, 3.84, 740.16, 0, 
영흥태양광 #3, 3, 2022-05-29 00:00:00, 459.6, 0, 0, 0, 0, 0, 25.44, 58.2, 162.84, 192.36, 50.64, 102.96, 107.4, 1119.84, 662.04, 830.52, 640.44, 333.96, 86.28, 2.28, 0, 0, 686.4, 739.2, 6260.4, 261, 1119.84, 2.28, 1119.84, 0, 
영흥태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.858, 68.352, 88.358, 194.611, 410.112, 364.915, 486.374, 289.19, 367.258, 278.822, 148.07, 41.242, 0, 0, 0, 0, 0, 2754.162, 115, 486.37, 16.85, 486.374, 0, 
예천태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 1.62, 92.88, 437.76, 809.1, 1142.1, 1354.68, 1482.66, 1539.36, 1342.98, 1124.82, 1003.32, 784.08, 494.28, 148.32, 7.74, 0, 0, 0, 0, 11765.7, 490, 1539.36, 1.62, 1539.36, 0, 
여수태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 799.89, 799.89, 33, 799.89, 799.89, 799.89, 0, 
영흥태양광, 2, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 9.642, 28.926, 99.314, 132.097, 279.621, 564.063, 525.495, 641.2, 377.006, 475.356, 358.686, 189.949, 52.067, 5.785, 0, 0, 0, 0, 3739.207, 156, 641.2, 5.785, 641.2, 0, 
탑선태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2703, 2703, 113, 2703, 2703, 2703, 0, 
탑선태양광, 3, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1519, 1519, 63, 1519, 1519, 1519, 0, 
경상대태양광, 1, 2022-05-29 00:00:00, 0, 0, 0, 0, 0, 3.6, 39.6, 159.84, 323.28, 467.28, 560.88, 613.44, 614.88, 609.12, 570.24, 463.68, 349.92, 180, 61.2, 2.88, 0, 0, 0, 0, 5019.84, 209, 614.88, 2.88, 614.88, 0, 
영동태양광, 1, 2022-05-28 00:00:00, 587.04, 536.256, 38.016, 0, 0, 0, 20.256, 71.136, 243.744, 440.928, 186.144, 36.192, 36.096, 166.08, 765.216, 696.768, 561.6, 364.8, 142.944, 11.232, 0, 0, 0, 427.296, 5331.744, 222, 765.21, 11.232, 765.216, 0, 
삼천포태양광#5, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 27.307, 299.435, 767.597, 1217.303, 1561.144, 349.511, 208.844, 302.688, 249.852, 914.88, 1886.168, 1224.461, 699.565, 2520.219, 2490.876, 2478.542, 505.847, 0, 0, 17704.239, 738, 2520.21, 27.3, 2520.219, 0, 
삼천포태양광#5, 2, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 50.063, 508.565, 1297.346, 2063.551, 2653.111, 330.446, 297.337, 363.226, 779.027, 3553.864, 3267.008, 2115.3, 1234.105, 4004.468, 3812.662, 3780.223, 375.145, 0, 0, 30485.447, 1270, 4004.46, 50.06, 4004.468, 0, 
광양항세방태양광, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 28.8, 268.8, 520.8, 849.6, 1240.8, 1396.8, 1555.2, 1658.4, 1742.4, 1600.8, 1435.2, 1015.2, 667.2, 158.4, 12, 0, 0, 0, 0, 14150.4, 590, 1742.4, 12, 1742.4, 0, 
두산엔진MG태양광, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 3.48, 6.42, 15.78, 23.16, 8.52, 6.9, 5.4, 5.76, 15.3, 35.88, 29.34, 19.56, 44.22, 43.38, 42.18, 13.38, 0, 0, 318.66, 13, 44.22, 3.48, 44.22, 0, 
삼천포태양광, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 2.892, 8.868, 17.604, 24.6, 32.796, 30.684, 38.892, 38.712, 35.58, 33.036, 21.192, 11.52, 0.144, 0, 0, 0, 0, 0, 296.52, 12, 38.89, 0.144, 38.892, 0, 
삼천포태양광, 2, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 8.064, 76.224, 188.448, 289.056, 378.048, 475.104, 403.968, 476.544, 474.912, 427.68, 441.696, 280.032, 151.2, 24.48, 0.576, 0, 0, 0, 0, 4096.032, 171, 476.54, 0.576, 476.544, 0, 
삼천포태양광, 3, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 0.36, 21.132, 58.428, 92.052, 119.7, 161.388, 143.316, 188.352, 182.844, 161.172, 150.84, 93.42, 52.308, 2.088, 0.036, 0, 0, 0, 0, 1427.436, 59, 188.35, 0.036, 188.352, 0, 
삼천포태양광, 4, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 68.498, 202.543, 361.094, 451.359, 88.42, 98.327, 93.591, 106.967, 100.233, 120.574, 349.303, 241.457, 1182.992, 1172.476, 696.642, 0, 0, 0, 5334.476, 222, 1182.99, 68.49, 1182.992, 0, 
구미태양광, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 0.145, 47.873, 184.55, 338.799, 376.621, 435.703, 535.788, 644.84, 623.217, 451.684, 356.011, 297.29, 147.669, 30.083, 0.072, 0, 0, 0, 0, 4470.345, 186, 644.84, 0.072, 644.84, 0, 
삼천포태양광#6, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 1.365, 28.518, 71.354, 117.78, 161.473, 87.695, 88.493, 83.407, 96.097, 89.327, 88.139, 149.065, 105.473, 6.49, 577.626, 210.409, 0, 0, 0, 1962.711, 82, 577.62, 1.36, 577.626, 0, 
영흥태양광#5, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 21.695, 214.537, 621.916, 1284.811, 1646.389, 2150.189, 2441.863, 2492.484, 2439.453, 2290, 1906.726, 1361.947, 684.589, 190.432, 19.284, 0, 0, 0, 0, 19766.315, 824, 2492.48, 19.284, 2492.484, 0, 
영흥태양광 #3, 1, 2022-05-28 00:00:00, 1272, 0, 0, 0, 0, 0, 186, 552, 1139.52, 1455.12, 117.6, 65.28, 64.32, 2108.64, 2096.4, 1754.88, 1274.88, 635.52, 166.56, 4.32, 0, 0, 2133.6, 2215.2, 17241.84, 718, 2215.2, 4.32, 2215.2, 0, 
영흥태양광 #3, 2, 2022-05-28 00:00:00, 585.6, 0, 0, 0, 0, 0, 64.512, 210.624, 448.992, 596.16, 0, 19.488, 263.136, 886.368, 866.688, 738.816, 543.264, 297.888, 86.016, 6.816, 0, 0, 706.56, 740.16, 7061.088, 294, 886.36, 6.816, 886.368, 0, 
영흥태양광 #3, 3, 2022-05-28 00:00:00, 466.8, 0, 0, 0, 0, 0, 76.56, 258, 562.92, 724.92, 94.56, 61.92, 864.84, 1077.84, 1008.72, 844.2, 614.28, 322.8, 85.8, 1.56, 0, 0, 687.6, 739.2, 8492.52, 354, 1077.84, 1.56, 1077.84, 0, 
영흥태양광, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 24.269, 88.934, 211.43, 305.318, 414.067, 463.334, 476.237, 472.474, 448.205, 376.627, 274.099, 146.074, 40.781, 0, 0, 0, 0, 0, 3741.849, 156, 476.23, 24.26, 476.237, 0, 
예천태양광, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 2.16, 104.04, 441, 809.46, 1047.78, 1332.9, 1384.2, 1262.88, 1248.12, 1191.24, 1091.34, 834.48, 488.34, 142.02, 10.8, 0, 0, 0, 0, 11390.76, 475, 1384.2, 2.16, 1384.2, 0, 
여수태양광, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 884.16, 884.16, 37, 884.16, 884.16, 884.16, 0, 
영흥태양광, 2, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 2.893, 53.032, 155.238, 322.046, 413.646, 538.994, 611.309, 622.88, 609.381, 578.526, 484.034, 348.08, 184.164, 53.032, 4.821, 0, 0, 0, 0, 4982.076, 208, 622.88, 2.893, 622.88, 0, 
탑선태양광, 1, 2022-05-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2703, 2703, 113, 2703, 2703, 2703, 0, 
