발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영동태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.728, 20.448, 20.64, 21.216, 21.984, 255.456, 679.584, 547.776, 383.136, 541.536, 687.36, 685.44, 342.24, 0, 0, 0, 0, 4220.544, 176, 687.36, 13.728, 687.36, 0, 
삼천포태양광#5, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 184.028, 1432.176, 2400.093, 429.148, 605.361, 571.731, 1928.312, 2502.345, 1805.273, 769.636, 2481.388, 2491.526, 2513.675, 525.081, 0, 0, 0, 20639.773, 860, 2513.67, 184.028, 2513.675, 0, 
삼천포태양광#5, 2, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 204.056, 2389.044, 4022.486, 1148.711, 1495.735, 1437.604, 3472.533, 4250.246, 3031.975, 1375.795, 3825.918, 3787.892, 3819.406, 542.837, 0, 0, 0, 34804.238, 1450, 4250.24, 204.05, 4250.246, 0, 
광양항세방태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 43.2, 156, 331.2, 398.4, 456, 480, 417.6, 362.4, 252, 88.8, 2.4, 0, 0, 0, 0, 0, 0, 2988, 125, 480, 2.4, 480, 0, 
두산엔진MG태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.12, 2.1, 4.98, 16.92, 31.32, 42.18, 49.5, 50.76, 46.62, 38.1, 21.36, 1.2, 0, 0, 0, 0, 0, 0, 305.16, 13, 50.76, 0.12, 50.76, 0, 
삼천포태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.3, 5.172, 10.092, 14.832, 17.58, 18.444, 18.06, 15.492, 10.944, 4.26, 0, 0, 0, 0, 0, 0, 0, 115.176, 5, 18.44, 0.3, 18.444, 0, 
삼천포태양광, 2, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.384, 35.616, 269.472, 531.84, 662.208, 724.128, 720.864, 661.056, 556.608, 383.424, 160.224, 13.632, 0, 0, 0, 0, 0, 0, 4719.456, 197, 724.12, 0.384, 724.128, 0, 
삼천포태양광, 3, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.604, 118.656, 190.08, 230.4, 248.04, 244.872, 222.876, 189.144, 131.328, 46.764, 1.728, 0, 0, 0, 0, 0, 0, 1632.492, 68, 248.04, 1.728, 248.04, 0, 
삼천포태양광, 4, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.659, 91.556, 104.334, 100.461, 101.552, 1144.473, 1089.051, 1029.505, 753.511, 1108.28, 1170.765, 1169.646, 179.327, 0, 0, 0, 0, 8056.12, 336, 1170.76, 13.659, 1170.765, 0, 
구미태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 16.56, 189.467, 399.834, 524.579, 606.585, 642.453, 611.575, 532.461, 398.46, 201.833, 27.335, 0, 0, 0, 0, 0, 0, 4151.142, 173, 642.45, 16.56, 642.453, 0, 
삼천포태양광#6, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광#5, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 195.253, 896.716, 1641.568, 2164.653, 2456.326, 2509.358, 2357.495, 1986.274, 1359.537, 592.989, 36.158, 0, 0, 0, 0, 0, 0, 16196.327, 675, 2509.35, 36.15, 2509.358, 0, 
영흥태양광 #3, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 107.52, 556.08, 1041.84, 1322.64, 1494.24, 1522.08, 1437.6, 157.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7639.2, 318, 1522.08, 107.52, 1522.08, 0, 
영흥태양광 #3, 2, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 50.496, 252.384, 449.856, 596.448, 664.608, 676.032, 639.552, 552.576, 394.56, 192, 13.632, 0, 0, 0, 0, 0, 0, 4482.144, 187, 676.03, 13.632, 676.032, 0, 
영흥태양광 #3, 3, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 50.76, 256.2, 497.76, 661.92, 738.6, 766.44, 726.84, 615.48, 436.8, 197.28, 14.28, 0, 0, 0, 0, 0, 0, 4962.36, 207, 766.44, 14.28, 766.44, 0, 
영흥태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 23.002, 155.29, 346.752, 505.997, 593.894, 613.325, 572.16, 471.475, 329.357, 131.059, 7.603, 0, 0, 0, 0, 0, 0, 3749.914, 156, 613.32, 7.603, 613.325, 0, 
예천태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 163.26, 627.84, 993.42, 1225.44, 1336.32, 1339.38, 1250.28, 1034.1, 701.64, 267.48, 6.3, 0, 0, 0, 0, 0, 0, 8945.46, 373, 1339.38, 6.3, 1339.38, 0, 
여수태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 806, 806, 34, 806, 806, 806, 0, 
영흥태양광, 2, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 32.783, 176.451, 353.865, 481.141, 548.636, 562.135, 528.387, 433.895, 275.764, 108.956, 6.749, 0, 0, 0, 0, 0, 0, 3508.762, 146, 562.13, 6.749, 562.135, 0, 
탑선태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 591, 591, 25, 591, 591, 591, 0, 
탑선태양광, 3, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 246, 10, 246, 246, 246, 0, 
경상대태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 35.712, 191.376, 352.224, 459.288, 525.096, 540.576, 511.056, 441.648, 325.08, 151.128, 13.896, 0, 0, 0, 0, 0, 0, 3547.08, 148, 540.57, 13.896, 540.576, 0, 
고흥만 수상태양광, 1, 2025-10-29 00:00:00, 0, 0, 0, 0, 0, 0, 21.672, 4537.428, 19931.1, 32870.544, 41562.612, 45708.6, 46760.952, 43738.632, 36368.304, 25898.796, 11508.504, 906.528, 0, 0, 0, 0, 0, 0, 309813.672, 12909, 46760.95, 21.67, 46760.952, 0, 
영동태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.92, 20.448, 20.256, 21.12, 23.136, 607.008, 778.368, 665.184, 485.472, 582.24, 687.168, 686.688, 392.448, 0, 0, 0, 0, 4983.456, 208, 778.36, 13.92, 778.368, 0, 
삼천포태양광#5, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 192.682, 1520.868, 2518.058, 556.927, 770.072, 799.498, 2226.409, 2709.875, 1978.225, 904.672, 2493.345, 2498.996, 2520.211, 521.212, 0, 0, 0, 22211.05, 925, 2709.87, 192.68, 2709.875, 0, 
삼천포태양광#5, 2, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 197.67, 2555.155, 4245.231, 1375.712, 1805.527, 1846.144, 3957.912, 4585.175, 3322.033, 1607.854, 3844.248, 3788.307, 3823.536, 544.58, 0, 0, 0, 37499.084, 1562, 4585.17, 197.67, 4585.175, 0, 
광양항세방태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 48, 156, 333.6, 384, 460.8, 494.4, 444, 376.8, 261.6, 93.6, 2.4, 0, 0, 0, 0, 0, 0, 3055.2, 127, 494.4, 2.4, 494.4, 0, 
두산엔진MG태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.12, 1.86, 4.56, 17.88, 33.6, 43.86, 47.4, 29.16, 45.42, 40.02, 29.82, 1.68, 0, 0, 0, 0, 0, 0, 295.38, 12, 47.4, 0.12, 47.4, 0, 
삼천포태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.288, 5.424, 10.68, 15.768, 18.672, 19.68, 19.116, 16.524, 11.988, 5.244, 0.024, 0, 0, 0, 0, 0, 0, 123.408, 5, 19.68, 0.024, 19.68, 0, 
삼천포태양광, 2, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.096, 35.52, 284.256, 554.976, 688.32, 751.2, 754.272, 702.336, 589.44, 419.52, 184.032, 18.144, 0, 0, 0, 0, 0, 0, 4982.112, 208, 754.27, 0.096, 754.272, 0, 
삼천포태양광, 3, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.784, 127.404, 197.172, 237.348, 259.308, 261.54, 244.116, 205.272, 146.016, 56.016, 2.232, 0, 0, 0, 0, 0, 0, 1745.208, 73, 261.54, 2.232, 261.54, 0, 
삼천포태양광, 4, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.48, 91.946, 103.935, 106.153, 193.322, 1369.166, 1207.904, 1115.253, 821.831, 1127.419, 1172.399, 1170.161, 240.285, 0, 0, 0, 0, 8728.254, 364, 1369.16, 8.48, 1369.166, 0, 
구미태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.815, 245.295, 464.774, 606.44, 676.803, 705.73, 672.32, 591.182, 450.6, 244.717, 33.265, 0, 0, 0, 0, 0, 0, 4710.941, 196, 705.73, 19.815, 705.73, 0, 
삼천포태양광#6, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
영흥태양광#5, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 250.695, 1149.821, 1882.621, 2352.674, 2610.6, 2637.116, 2461.147, 2056.179, 1388.463, 617.095, 45.8, 0, 0, 0, 0, 0, 0, 17452.211, 727, 2637.11, 45.8, 2637.116, 0, 
영흥태양광 #3, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 125.52, 712.32, 1171.68, 1432.56, 1576.32, 1570.8, 1314.48, 1306.32, 836.64, 293.04, 20.16, 0, 0, 0, 0, 0, 0, 10359.84, 432, 1576.32, 20.16, 1576.32, 0, 
영흥태양광 #3, 2, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250.944, 413.952, 196.608, 16.128, 0, 0, 0, 0, 0, 0, 877.632, 37, 413.95, 16.128, 413.952, 0, 
영흥태양광 #3, 3, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 59.76, 329.04, 579.24, 715.68, 792.36, 800.28, 758.76, 651.96, 444.6, 203.04, 16.8, 0, 0, 0, 0, 0, 0, 5351.52, 223, 800.28, 16.8, 800.28, 0, 
영흥태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.643, 188.544, 392.486, 541.786, 631.795, 650.342, 590.938, 486.682, 338.726, 139.046, 9.178, 0, 0, 0, 0, 0, 0, 3976.166, 166, 650.34, 6.643, 650.342, 0, 
예천태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 232.92, 760.5, 1117.62, 1330.56, 1424.88, 1439.64, 1358.46, 1143, 783.9, 307.44, 7.02, 0, 0, 0, 0, 0, 0, 9905.94, 413, 1439.64, 7.02, 1439.64, 0, 
여수태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303, 303, 13, 303, 303, 303, 0, 
영흥태양광, 2, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 37.604, 216.947, 400.147, 523.566, 583.347, 590.097, 533.208, 447.394, 281.549, 114.741, 9.642, 0, 0, 0, 0, 0, 0, 3738.242, 156, 590.09, 9.642, 590.097, 0, 
탑선태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 591, 591, 25, 591, 591, 591, 0, 
탑선태양광, 3, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 246, 10, 246, 246, 246, 0, 
경상대태양광, 1, 2025-10-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 39.528, 204.192, 368.928, 477.864, 545.04, 566.28, 544.392, 472.824, 355.752, 170.568, 14.688, 0, 0, 0, 0, 0, 0, 3760.056, 157, 566.28, 14.688, 566.28, 0, 
