발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
여수태양광, 1, 2023-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356.5, 356.5, 15, 356.5, 356.5, 356.5, 0, 
영흥태양광, 2, 2023-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 15.427, 166.808, 393.398, 578.526, 690.375, 734.728, 671.091, 612.274, 529.352, 338.438, 110.884, 2.893, 0, 0, 0, 0, 0, 4844.194, 202, 734.72, 2.893, 734.728, 0, 
탑선태양광, 1, 2023-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1465, 1465, 61, 1465, 1465, 1465, 0, 
탑선태양광, 3, 2023-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 922, 922, 38, 922, 922, 922, 0, 
경상대태양광, 1, 2023-02-27 00:00:00, 0, 0, 0, 0, 0, 0, 0, 37.368, 208.296, 401.904, 545.76, 620.496, 651.888, 655.344, 596.808, 482.256, 311.544, 94.752, 0.648, 0, 0, 0, 0, 0, 4607.064, 192, 655.34, 0.648, 655.344, 0, 
영동태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.192, 70.464, 300.192, 356.064, 36.672, 39.36, 66.912, 882.24, 780.384, 594.912, 581.376, 692.16, 690.432, 650.784, 49.536, 0, 0, 5791.68, 241, 882.24, 0.192, 882.24, 0, 
삼천포태양광#5, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 68.164, 1169.875, 2296.956, 506.604, 831.68, 1000.456, 1860.576, 3100.546, 2526.936, 1667.809, 547.065, 2469.994, 2509.753, 2504.189, 950.074, 0, 0, 24010.677, 1000, 3100.54, 68.16, 3100.546, 0, 
삼천포태양광#5, 2, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 90.885, 1784.09, 3830.675, 1217.57, 1787.634, 2050.758, 3432.633, 5198.463, 4221.024, 2790.215, 947.356, 3775.035, 3809.382, 3805.7, 1349.475, 0, 0, 40090.895, 1670, 5198.46, 90.88, 5198.463, 0, 
광양항세방태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 55.2, 348, 871.2, 1356, 1732.8, 1872, 1900.8, 1778.4, 1440, 840, 273.6, 9.6, 0, 0, 0, 0, 0, 12477.6, 520, 1900.8, 9.6, 1900.8, 0, 
두산엔진MG태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 2.76, 11.7, 27.9, 41.64, 50.94, 56.04, 56.1, 51.66, 42.12, 20.34, 0, 0, 0, 0, 0, 0, 361.2, 15, 56.1, 2.76, 56.1, 0, 
삼천포태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.38, 15.348, 33, 45.648, 53.736, 56.136, 54.072, 50.148, 42.24, 27.768, 6.78, 0, 0, 0, 0, 0, 0, 386.256, 16, 56.13, 1.38, 56.136, 0, 
삼천포태양광, 2, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.4, 196.128, 503.712, 672.96, 765.12, 797.568, 761.952, 689.76, 553.824, 341.856, 115.488, 1.152, 0, 0, 0, 0, 0, 5413.92, 226, 797.56, 1.152, 797.568, 0, 
삼천포태양광, 3, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 2.808, 96.3, 180.576, 235.08, 267.552, 276.372, 269.28, 242.964, 200.124, 128.736, 39.564, 0.036, 0, 0, 0, 0, 0, 1939.392, 81, 276.37, 0.036, 276.372, 0, 
삼천포태양광, 4, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.17, 314.264, 987.995, 118.387, 237.35, 300.953, 1213.669, 1313.574, 1072.262, 705.811, 218.202, 1197.304, 1173.114, 1170.691, 2.275, 0, 0, 10026.021, 418, 1313.57, 0.17, 1313.574, 0, 
구미태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.306, 211.813, 452.914, 617.36, 703.488, 736.536, 725.472, 662.196, 540.777, 359.626, 119.9, 0.145, 0, 0, 0, 0, 0, 5143.533, 214, 736.53, 0.145, 736.536, 0, 
삼천포태양광#6, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.086, 151.747, 354.325, 123.263, 79.583, 90.433, 262.626, 689.961, 567.851, 284.405, 81.393, 564.043, 627.975, 625.869, 136.471, 0, 0, 4659.031, 194, 689.96, 19.08, 689.961, 0, 
영흥태양광#5, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 113.295, 916, 1805.484, 2485.253, 2926.379, 3078.242, 2998.695, 2745.589, 2220.095, 1455.958, 537.547, 14.463, 0, 0, 0, 0, 0, 21297, 887, 3078.24, 14.463, 3078.242, 0, 
영흥태양광 #3, 1, 2023-02-26 00:00:00, 1896, 0, 0, 0, 0, 0, 0, 57.12, 717.12, 1468.56, 151.44, 54.72, 83.28, 2543.28, 2394.48, 1943.52, 1081.92, 285.6, 0, 0, 0, 0, 2164.8, 2299.2, 17141.04, 714, 2543.28, 54.72, 2543.28, 0, 
영흥태양광 #3, 2, 2023-02-26 00:00:00, 443.52, 0, 0, 0, 0, 0, 0, 21.312, 312.672, 609.312, 95.232, 28.512, 496.512, 1070.304, 984.864, 811.296, 540.192, 227.52, 1.056, 0, 0, 0, 800.64, 889.92, 7332.864, 306, 1070.3, 1.05, 1070.304, 0, 
영흥태양광 #3, 3, 2023-02-26 00:00:00, 266.4, 0, 0, 0, 0, 0, 0, 11.64, 230.16, 500.28, 97.2, 37.68, 36.72, 654.24, 773.28, 634.2, 415.8, 167.16, 0, 0, 0, 0, 885.6, 990, 5700.36, 238, 990, 11.64, 990, 0, 
영흥태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.306, 113.126, 370.598, 599.386, 739.738, 794.304, 773.146, 666.816, 544.013, 380.774, 130.598, 2.688, 0, 0, 0, 0, 0, 5116.493, 213, 794.3, 1.306, 794.304, 0, 
예천태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 34.74, 457.2, 961.74, 1296.54, 1495.62, 1585.08, 1561.68, 1444.32, 1210.86, 831.6, 326.7, 8.64, 0, 0, 0, 0, 0, 11214.72, 467, 1585.08, 8.64, 1585.08, 0, 
여수태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 625.74, 625.74, 26, 625.74, 625.74, 625.74, 0, 
영흥태양광, 2, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 14.463, 179.343, 421.36, 608.417, 718.337, 771.368, 754.977, 689.411, 528.387, 330.724, 103.171, 3.857, 0, 0, 0, 0, 0, 5123.815, 213, 771.36, 3.85, 771.368, 0, 
탑선태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1465, 1465, 61, 1465, 1465, 1465, 0, 
탑선태양광, 3, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 922, 922, 38, 922, 922, 922, 0, 
경상대태양광, 1, 2023-02-26 00:00:00, 0, 0, 0, 0, 0, 0, 0, 30.024, 202.608, 401.76, 547.128, 630.504, 664.704, 649.368, 592.128, 478.584, 306.792, 90.504, 0.576, 0, 0, 0, 0, 0, 4594.68, 191, 664.7, 0.57, 664.704, 0, 
영동태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4.128, 3.744, 29.472, 0, 28.128, 40.8, 37.728, 29.76, 223.872, 0.96, 0, 0, 0, 0, 0, 410.592, 17, 223.87, 0.96, 223.872, 0, 
삼천포태양광#5, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 48.363, 1219.224, 2361.542, 553.818, 929.171, 1120.461, 2052.978, 3247.839, 2612.64, 1669.126, 526.949, 2468.802, 2506.828, 2509.403, 932.421, 0, 0, 24759.565, 1032, 3247.83, 48.36, 3247.839, 0, 
삼천포태양광#5, 2, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 59.878, 1860.002, 4013.172, 1350.883, 2009.019, 2312.289, 3833.208, 5414.253, 4362.672, 2791.228, 911.6, 3773.213, 3810.379, 3808.852, 1312.296, 0, 0, 41622.944, 1734, 5414.25, 59.87, 5414.253, 0, 
광양항세방태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 40.8, 343.2, 919.2, 1437.6, 1836, 2004, 1994.4, 1840.8, 1488, 854.4, 276, 4.8, 0, 0, 0, 0, 0, 13039.2, 543, 2004, 4.8, 2004, 0, 
두산엔진MG태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 2.52, 11.58, 28.26, 42.66, 52.02, 57.12, 56.7, 52.26, 42.9, 20.1, 0, 0, 0, 0, 0, 0, 366.12, 15, 57.12, 2.52, 57.12, 0, 
삼천포태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.428, 15.912, 33.636, 46.644, 54.888, 57.972, 56.784, 52.164, 42.744, 27.492, 6.624, 0, 0, 0, 0, 0, 0, 396.288, 17, 57.97, 1.428, 57.972, 0, 
삼천포태양광, 2, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10.752, 196.992, 515.424, 697.344, 792.864, 827.808, 803.328, 712.416, 562.08, 338.976, 111.072, 1.056, 0, 0, 0, 0, 0, 5570.112, 232, 827.8, 1.056, 827.808, 0, 
삼천포태양광, 3, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.152, 100.728, 187.308, 246.924, 280.656, 294.12, 286.704, 256.068, 204.156, 128.448, 37.62, 0, 0, 0, 0, 0, 0, 2023.884, 84, 294.12, 1.152, 294.12, 0, 
삼천포태양광, 4, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 301.613, 1023.794, 123.416, 259.318, 331.473, 1261.637, 1363.744, 1104.2, 708.027, 206.871, 1196.726, 1173.421, 1173.129, 14.183, 0, 0, 10241.552, 427, 1363.74, 14.18, 1363.744, 0, 
구미태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 5.93, 177.752, 423.771, 607.814, 709.852, 742.683, 725.834, 652.288, 523.639, 334.605, 105.581, 0.145, 0, 0, 0, 0, 0, 5009.894, 209, 742.68, 0.145, 742.683, 0, 
삼천포태양광#6, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 18.654, 154.834, 362.924, 123.795, 81.796, 123.465, 353.097, 708.749, 507.639, 283.331, 78.709, 563.771, 628.14, 627.888, 134.036, 0, 0, 4750.828, 198, 708.74, 18.65, 708.749, 0, 
영흥태양광#5, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 101.242, 901.537, 1870.568, 2581.674, 3042.084, 2870.937, 2265.895, 2311.695, 2321.337, 1516.221, 561.653, 12.053, 0, 0, 0, 0, 0, 20356.896, 848, 3042.08, 12.053, 3042.084, 0, 
영흥태양광 #3, 1, 2023-02-25 00:00:00, 1908, 0, 0, 0, 0, 0, 0, 46.8, 695.28, 1550.16, 157.44, 49.92, 259.92, 2724, 2498.64, 2017.92, 1103.04, 282.72, 0, 0, 0, 0, 2164.8, 2299.2, 17757.84, 740, 2724, 46.8, 2724, 0, 
영흥태양광 #3, 2, 2023-02-25 00:00:00, 445.44, 0, 0, 0, 0, 0, 0, 16.416, 306.336, 459.264, 51.744, 43.392, 244.032, 1101.024, 1020.096, 840.864, 552.576, 233.088, 2.112, 0, 0, 0, 800.64, 889.92, 7006.944, 292, 1101.02, 2.112, 1101.024, 0, 
영흥태양광 #3, 3, 2023-02-25 00:00:00, 261.6, 0, 0, 0, 0, 0, 0, 8.76, 176.76, 322.68, 102, 36, 34.8, 813.12, 815.28, 674.04, 451.56, 168.6, 0, 0, 0, 0, 886.8, 990, 5742, 239, 990, 8.76, 990, 0, 
영흥태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 1.344, 106.33, 376.627, 620.467, 769.306, 827.981, 804.326, 693.926, 569.088, 395.866, 133.248, 2.074, 0, 0, 0, 0, 0, 5300.583, 221, 827.98, 1.344, 827.981, 0, 
예천태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.82, 357.84, 907.02, 1283.94, 1486.44, 1597.14, 1594.08, 1458.54, 1212.12, 819.36, 292.5, 6.66, 0, 0, 0, 0, 0, 11024.46, 459, 1597.14, 6.66, 1597.14, 0, 
여수태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 373.09, 373.09, 16, 373.09, 373.09, 373.09, 0, 
영흥태양광, 2, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 13.499, 172.594, 435.823, 634.451, 747.263, 797.402, 789.688, 723.158, 546.707, 337.474, 104.135, 2.893, 0, 0, 0, 0, 0, 5305.087, 221, 797.4, 2.893, 797.402, 0, 
탑선태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1465, 1465, 61, 1465, 1465, 1465, 0, 
탑선태양광, 3, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 922, 922, 38, 922, 922, 922, 0, 
경상대태양광, 1, 2023-02-25 00:00:00, 0, 0, 0, 0, 0, 0, 0, 29.736, 203.184, 408.96, 557.784, 645.768, 680.256, 663.84, 597.24, 483.696, 302.184, 85.536, 0.648, 0, 0, 0, 0, 0, 4658.832, 194, 680.25, 0.648, 680.256, 0, 
영동태양광, 1, 2023-02-24 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 43.392, 246.432, 318.624, 38.688, 38.784, 39.648, 299.136, 173.664, 42.24, 403.008, 689.664, 689.568, 496.608, 0, 0, 0, 3519.456, 147, 689.66, 38.688, 689.664, 0, 
