발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영동태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.136, 19.584, 17.856, 18.528, 22.272, 25.44, 152.16, 446.112, 499.872, 414.528, 686.688, 683.808, 680.64, 378.048, 0, 0, 0, 4056.672, 169, 686.68, 11.136, 686.688, 0, 
삼천포태양광#5, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 76.551, 190.875, 191.618, 190.718, 190.436, 191.414, 943.402, 2474.246, 2291.103, 1884.232, 2523.453, 2529.314, 2522.971, 2496.588, 129.004, 0, 0, 0, 18825.925, 784, 2529.31, 76.55, 2529.314, 0, 
삼천포태양광#5, 2, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 147.516, 314.249, 312.622, 290.227, 285.654, 312.79, 3470.334, 4243.612, 3919.127, 3242.366, 4281.357, 4291.779, 4135.298, 3404.065, 0, 0, 0, 0, 32650.996, 1360, 4291.77, 147.51, 4291.779, 0, 
광양항세방태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 110.4, 412.8, 876, 1284, 1569.6, 1792.8, 1862.4, 1852.8, 1672.8, 1382.4, 849.6, 609.6, 220.8, 14.4, 0, 0, 0, 0, 14510.4, 605, 1862.4, 14.4, 1862.4, 0, 
두산엔진MG태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0.12, 2.16, 4.08, 10.14, 23.1, 34.2, 37.74, 50.04, 54.3, 40.02, 35.28, 38.16, 22.62, 9.18, 0.54, 0, 0, 0, 0, 361.68, 15, 54.3, 0.12, 54.3, 0, 
삼천포태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.792, 0.348, 2.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.204, 0, 2.06, 0.348, 2.064, 0, 
삼천포태양광, 2, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0.096, 23.328, 121.44, 275.616, 421.632, 512.064, 577.536, 588.672, 578.88, 515.616, 402.528, 261.12, 121.728, 45.216, 1.056, 0, 0, 0, 0, 4446.528, 185, 588.67, 0.09, 588.672, 0, 
삼천포태양광, 3, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 4.5, 46.98, 106.992, 161.244, 194.724, 217.98, 220.536, 216.468, 194.724, 152.208, 95.364, 39.348, 8.388, 0, 0, 0, 0, 0, 1659.456, 69, 220.53, 4.5, 220.536, 0, 
삼천포태양광, 4, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0.144, 77.311, 95.22, 94.772, 94.633, 94.781, 96.169, 170.458, 789.79, 630.198, 1187.227, 1189.628, 1168.546, 387.735, 0, 0, 0, 0, 6076.612, 253, 1189.62, 0.14, 1189.628, 0, 
구미태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 23.43, 113.102, 271.473, 386.311, 447.49, 433.822, 609.044, 585.396, 409.018, 257.444, 272.124, 168.64, 61.179, 6.653, 0, 0, 0, 0, 4045.126, 169, 609.04, 6.653, 609.044, 0, 
삼천포태양광#6, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 15.021, 80.045, 80.212, 75.059, 68.013, 65.958, 66.471, 652.588, 628.86, 524.669, 600.771, 620.783, 621.513, 613.108, 32.556, 0, 0, 0, 4745.627, 198, 652.58, 15.02, 652.588, 0, 
영흥태양광#5, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 48.211, 168.737, 665.305, 1390.874, 1897.084, 2253.842, 2306.874, 2400.884, 2007.968, 1472.832, 1145, 636.379, 200.074, 7.232, 0, 0, 0, 0, 16601.296, 692, 2400.88, 7.232, 2400.884, 0, 
영흥태양광 #3, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 6.96, 45.6, 72.96, 45.12, 66, 58.08, 81.12, 76.08, 107.28, 755.28, 2243.52, 2302.08, 1969.68, 0, 0, 0, 0, 0, 7829.76, 326, 2302.08, 6.96, 2302.08, 0, 
영흥태양광 #3, 2, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 6.432, 44.064, 41.28, 40.416, 39.84, 39.552, 39.264, 40.8, 159.264, 811.872, 596.448, 4.512, 0, 0, 0, 0, 0, 1863.744, 78, 811.87, 4.51, 811.872, 0, 
영흥태양광 #3, 3, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 18.6, 39.24, 37.44, 34.32, 28.8, 28.08, 26.64, 380.52, 325.08, 942.96, 879.84, 589.8, 0, 0, 0, 0, 0, 3331.32, 139, 942.96, 18.6, 942.96, 0, 
영흥태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 4.877, 28.992, 142.579, 209.357, 450.624, 551.232, 586.138, 612.864, 543.398, 400.474, 312.154, 191.731, 60.749, 1.69, 0, 0, 0, 0, 4096.859, 171, 612.86, 1.69, 612.864, 0, 
예천태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 16.74, 137.88, 267.66, 457.56, 531.54, 488.7, 347.22, 636.48, 556.02, 612.54, 415.98, 393.66, 81.18, 10.26, 0, 0, 0, 0, 4953.42, 206, 636.48, 10.26, 636.48, 0, 
여수태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 538.97, 538.97, 22, 538.97, 538.97, 538.97, 0, 
영흥태양광, 2, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0.964, 26.034, 134.025, 266.122, 389.541, 466.678, 448.358, 465.714, 391.469, 292.156, 211.162, 121.491, 37.604, 0.964, 0, 0, 0, 0, 3252.282, 136, 466.67, 0.96, 466.678, 0, 
탑선태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1402.8, 1402.8, 58, 1402.8, 1402.8, 1402.8, 0, 
탑선태양광, 3, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 660, 660, 28, 660, 660, 660, 0, 
경상대태양광, 1, 2023-07-31 00:00:00, 0, 0, 0, 0, 0, 0.144, 23.04, 99.072, 234.936, 347.04, 435.168, 488.952, 500.256, 477.864, 453.672, 267.768, 274.464, 143.568, 47.736, 1.8, 0, 0, 0, 0, 3795.48, 158, 500.25, 0.144, 500.256, 0, 
영동태양광, 1, 2023-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 11.808, 20.256, 18.144, 18.816, 20.16, 21.888, 489.6, 742.464, 624.48, 587.232, 690.624, 684.384, 681.312, 548.928, 0, 0, 0, 5160.096, 215, 742.46, 11.808, 742.464, 0, 
삼천포태양광#5, 1, 2023-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 78.337, 194.469, 202.671, 219.334, 224.478, 259.823, 697.51, 2599.044, 2416.512, 2081.814, 2519.684, 2521.16, 2511.247, 2460.607, 258.631, 0, 0, 0, 19245.321, 802, 2599.04, 78.33, 2599.044, 0, 
삼천포태양광#5, 2, 2023-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 148.49, 286.539, 288.001, 286.107, 290.234, 314.184, 3251.83, 4441.854, 4157.208, 3551.723, 4285.487, 4289.446, 3969.33, 3631.672, 0, 0, 0, 0, 33192.105, 1383, 4441.85, 148.49, 4441.854, 0, 
광양항세방태양광, 1, 2023-07-30 00:00:00, 0, 0, 0, 0, 0, 2.4, 100.8, 408, 650.4, 950.4, 1368, 1704, 1576.8, 1800, 1704, 1495.2, 1149.6, 758.4, 283.2, 2.4, 0, 0, 0, 0, 13953.6, 581, 1800, 2.4, 1800, 0, 
두산엔진MG태양광, 1, 2023-07-30 00:00:00, 0, 0, 0, 0, 0, 0.12, 2.04, 4.2, 11.28, 20.82, 36.54, 48, 53.7, 56.82, 57.42, 47.34, 45.3, 34.56, 14.58, 0.42, 0, 0, 0, 0, 433.14, 18, 57.42, 0.12, 57.42, 0, 
삼천포태양광, 1, 2023-07-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
