발전구분, 호기, 일자, 1시 발전량(KWh), 2시 발전량(KWh),3시 발전량(KWh),4시 발전량(KWh),5시 발전량(KWh),6시 발전량(KWh),7시 발전량(KWh),8시 발전량(KWh),9시 발전량(KWh),10시 발전량(KWh),11시 발전량(KWh),12시 발전량(KWh),13시 발전량(KWh),14시 발전량(KWh),15시 발전량(KWh),16시 발전량(KWh),17시 발전량(KWh),18시 발전량(KWh),19시 발전량(KWh),20시 발전량(KWh),21시 발전량(KWh),22시 발전량(KWh),23시 발전량(KWh),24시 발전량(KWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소
영흥태양광, 1, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 54.298, 270.336, 484.262, 594.854, 477.274, 807.206, 788.275, 717.811, 588.557, 396.442, 161.856, 11.635, 0, 0, 0, 0, 0, 5352.806, 223, 807.2, 11.635, 807.206, 0, 
예천태양광, 1, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 15.66, 312.12, 821.52, 1219.32, 1506.96, 1673.82, 1685.52, 1422.9, 851.22, 720.9, 407.52, 278.46, 22.68, 0, 0, 0, 0, 0, 10938.6, 456, 1685.52, 15.66, 1685.52, 0, 
여수태양광, 1, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 825, 825, 34, 825, 825, 825, 0, 
영흥태양광, 2, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 41.642, 47.238, 46.067, 52.846, 31.474, 45.874, 141.954, 591.091, 457.069, 657.949, 686.943, 686.442, 566.4, 0, 0, 0, 0, 4052.989, 169, 686.94, 31.47, 686.943, 0, 
탑선태양광, 1, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1199, 1199, 50, 1199, 1199, 1199, 0, 
탑선태양광, 3, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 773, 773, 32, 773, 773, 773, 0, 
경상대태양광, 1, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 2.52, 80.136, 250.704, 405, 547.992, 639.504, 536.544, 652.824, 483.336, 322.992, 213.264, 91.656, 17.712, 0, 0, 0, 0, 0, 4244.184, 177, 652.82, 2.52, 652.824, 0, 
고흥만 수상태양광, 1, 2025-03-30 00:00:00, 0, 0, 0, 0, 0, 0, 637.56, 7850.808, 22007.58, 36929.508, 36627.36, 35230.608, 0, 40280.94, 39415.068, 26473.272, 14314.356, 7019.292, 1415.148, 0, 0, 0, 0, 0, 268201.5, 11175, 40280.94, 637.56, 40280.94, 0, 
영동태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 3.456, 20.256, 20.064, 16.992, 18.336, 19.584, 860.832, 652.416, 630.624, 604.896, 659.52, 691.104, 687.552, 686.88, 164.832, 0, 0, 5737.344, 239, 860.83, 3.456, 860.832, 0, 
삼천포태양광#5, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 22.611, 470.565, 1445.345, 2320.327, 1020.357, 1053.365, 474.84, 236.113, 218.923, 193.409, 690.146, 2516.782, 2495.232, 1582.786, 0, 0, 0, 0, 14740.801, 614, 2516.78, 22.61, 2516.782, 0, 
삼천포태양광#5, 2, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 41.701, 813.482, 2518.899, 3847.21, 1707.272, 1757.572, 437.526, 292.464, 291.898, 298.395, 1218.563, 4251.896, 3880.202, 3873.106, 258.104, 0, 0, 0, 25488.29, 1062, 4251.89, 41.7, 4251.896, 0, 
광양항세방태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 16.8, 218.4, 636, 1123.2, 1584, 1680, 1216.8, 955.2, 852, 458.4, 631.2, 338.4, 67.2, 0, 0, 0, 0, 0, 9777.6, 407, 1680, 16.8, 1680, 0, 
두산엔진MG태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.84, 3.72, 8.28, 23.76, 29.94, 21.18, 21.9, 33.24, 26.46, 20.58, 16.86, 12.6, 1.56, 0, 0, 0, 0, 0, 220.92, 9, 33.24, 0.84, 33.24, 0, 
삼천포태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.108, 3.984, 17.04, 29.472, 29.244, 30.132, 24.444, 16.476, 15.552, 6.828, 8.52, 6.024, 0.108, 0, 0, 0, 0, 0, 187.932, 8, 30.13, 0.108, 30.132, 0, 
삼천포태양광, 2, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 9.696, 105.984, 353.472, 549.792, 634.272, 636.096, 415.296, 283.104, 270.432, 138.144, 153.888, 118.656, 13.632, 0, 0, 0, 0, 0, 3682.464, 153, 636.09, 9.696, 636.096, 0, 
삼천포태양광, 3, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.052, 40.32, 122.508, 184.968, 212.688, 211.68, 136.332, 91.872, 86.94, 41.94, 48.816, 35.028, 2.736, 0, 0, 0, 0, 0, 1217.88, 51, 212.68, 2.052, 212.688, 0, 
삼천포태양광, 4, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 6.522, 77.708, 94.861, 113.622, 163.426, 211.22, 277.905, 480.249, 455.782, 229.438, 1095.763, 1182.64, 1177.109, 329.524, 0, 0, 0, 0, 5895.769, 246, 1182.64, 6.522, 1182.64, 0, 
구미태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.434, 64.144, 271.835, 443.874, 601.017, 703.271, 669.21, 618.155, 561.966, 397.592, 241.896, 117.296, 29.216, 0, 0, 0, 0, 0, 4719.906, 197, 703.27, 0.434, 703.271, 0, 
삼천포태양광#6, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0.845, 57.117, 85.903, 92.033, 86.465, 90.604, 91.456, 88.717, 88.828, 82.302, 476.6, 633.65, 449.913, 0, 0, 0, 0, 0, 2324.433, 97, 633.65, 0.845, 633.65, 0, 
영흥태양광#5, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 21.695, 397.737, 944.926, 1224.547, 303.726, 1658.442, 2480.432, 2535.874, 2326.158, 2174.295, 1656.032, 747.263, 81.958, 0, 0, 0, 0, 0, 16553.085, 690, 2535.87, 21.69, 2535.874, 0, 
영흥태양광 #3, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 245.76, 696.96, 773.04, 97.44, 83.28, 75.6, 81.6, 290.16, 1640.64, 1086.48, 2284.32, 2248.32, 1970.4, 0, 0, 0, 0, 11574, 482, 2284.32, 75.6, 2284.32, 0, 
영흥태양광 #3, 2, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 46.848, 46.08, 44.64, 45.984, 36.384, 171.552, 965.76, 849.888, 759.36, 866.88, 887.616, 773.664, 317.76, 0, 0, 0, 0, 5812.416, 242, 965.76, 36.38, 965.76, 0, 
영흥태양광 #3, 3, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 48.48, 49.56, 41.52, 49.2, 75, 157.92, 1001.76, 945.96, 823.32, 1018.68, 981.12, 771.6, 115.2, 0, 0, 0, 0, 6079.32, 253, 1018.68, 41.52, 1018.68, 0, 
영흥태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 1.69, 56.256, 169.498, 251.098, 156.787, 487.142, 803.789, 785.395, 711.59, 603.686, 419.789, 174.72, 13.786, 0, 0, 0, 0, 0, 4635.226, 193, 803.78, 1.69, 803.789, 0, 
예천태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 16.2, 286.02, 779.76, 1133.82, 1414.08, 1591.92, 857.88, 582.48, 125.28, 306.9, 658.26, 208.98, 23.76, 0, 0, 0, 0, 0, 7985.34, 333, 1591.92, 16.2, 1591.92, 0, 
여수태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 710.78, 710.78, 30, 710.78, 710.78, 710.78, 0, 
영흥태양광, 2, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 39.663, 48.88, 50.977, 36.8, 42.994, 42.32, 45.836, 64.876, 465.747, 658.981, 687.928, 686.438, 615.36, 0, 0, 0, 0, 3486.8, 145, 687.92, 36.8, 687.928, 0, 
탑선태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1199, 1199, 50, 1199, 1199, 1199, 0, 
탑선태양광, 3, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 773, 773, 32, 773, 773, 773, 0, 
경상대태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 2.664, 79.128, 257.328, 417.6, 486, 513.576, 490.392, 350.928, 327.672, 182.52, 172.08, 91.296, 20.016, 0, 0, 0, 0, 0, 3391.2, 141, 513.57, 2.664, 513.576, 0, 
고흥만 수상태양광, 1, 2025-03-29 00:00:00, 0, 0, 0, 0, 0, 0, 588.42, 8530.788, 22335.264, 32328.66, 34207.488, 31020.612, 19068.672, 17181.444, 19694.892, 14201.04, 10470.348, 8053.08, 1377.432, 0, 0, 0, 0, 0, 219058.14, 9127, 34207.48, 588.42, 34207.488, 0, 
영동태양광, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.784, 6.432, 5.952, 17.472, 16.224, 20.352, 17.664, 525.12, 663.456, 598.464, 20.544, 0, 0, 0, 0, 1894.464, 79, 663.45, 2.78, 663.456, 0, 
삼천포태양광#5, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 128.271, 688.841, 1512.153, 575.687, 588.585, 505.236, 536.147, 1534.178, 1974.462, 928.799, 2493.501, 2497.822, 2474.061, 776.37, 0, 0, 0, 17214.113, 717, 2497.82, 128.271, 2497.822, 0, 
삼천포태양광#5, 2, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 219.009, 1196.086, 2586.17, 1341.506, 1135.963, 862.57, 965.391, 3403.648, 3335.202, 1622.107, 4199.356, 3855.506, 3772.098, 822.038, 0, 0, 0, 29316.65, 1222, 4199.35, 219, 4199.356, 0, 
광양항세방태양광, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 19.2, 326.4, 931.2, 1296, 1821.6, 1788, 1838.4, 1651.2, 1332, 739.2, 314.4, 36, 0, 0, 0, 0, 0, 12093.6, 504, 1838.4, 19.2, 1838.4, 0, 
두산엔진MG태양광, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.3, 5.04, 12.18, 19.86, 30, 22.74, 23.28, 20.88, 26.28, 27.12, 21.06, 7.26, 0.9, 0, 0, 0, 0, 0, 216.9, 9, 30, 0.3, 30, 0, 
삼천포태양광, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0.984, 9.144, 20.844, 30.864, 39.696, 38.796, 33.9, 35.556, 28.776, 12.24, 3.12, 0, 0, 0, 0, 0, 0, 253.92, 11, 39.69, 0.984, 39.696, 0, 
삼천포태양광, 2, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 33.504, 168.672, 365.664, 518.4, 647.712, 629.28, 589.536, 576.864, 459.552, 216.96, 79.104, 7.488, 0, 0, 0, 0, 0, 4292.736, 179, 647.71, 7.488, 647.712, 0, 
삼천포태양광, 3, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.568, 52.956, 119.772, 172.908, 217.944, 211.896, 196.452, 195.408, 154.188, 68.724, 22.644, 1.188, 0, 0, 0, 0, 0, 1422.648, 59, 217.94, 1.188, 217.944, 0, 
삼천포태양광, 4, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 37.129, 92.842, 338.637, 115.242, 103.766, 105.192, 532.418, 989.704, 865.928, 1150.756, 1181.623, 1180.909, 369.4, 0, 0, 0, 0, 7063.546, 294, 1181.62, 37.129, 1181.623, 0, 
구미태양광, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 8.461, 59.371, 194.168, 290.565, 332.363, 402.22, 544.176, 465.641, 194.457, 142.101, 90.973, 27.697, 0, 0, 0, 0, 0, 2752.193, 115, 544.17, 8.461, 544.176, 0, 
삼천포태양광#6, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 10.448, 76.872, 86.664, 215.629, 84.476, 86.491, 85.755, 85.023, 292.296, 528.466, 632.536, 633.25, 50.513, 0, 0, 0, 0, 2868.419, 120, 633.25, 10.448, 633.25, 0, 
영흥태양광#5, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 9.642, 209.716, 718.337, 2092.337, 2776.926, 3150.558, 3213.232, 3054.137, 2675.684, 2164.653, 1352.305, 489.337, 106.063, 0, 0, 0, 0, 0, 22012.927, 917, 3213.23, 9.64, 3213.232, 0, 
영흥태양광 #3, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 123.12, 499.92, 1424.88, 96, 79.44, 76.08, 1056.24, 1941.84, 1571.04, 923.52, 2281.92, 2266.32, 1987.2, 0, 0, 0, 0, 14327.52, 597, 2281.92, 76.08, 2281.92, 0, 
영흥태양광 #3, 2, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 42.432, 47.04, 43.296, 34.176, 27.072, 837.984, 975.936, 897.984, 715.68, 863.04, 879.648, 780, 185.28, 0, 0, 0, 0, 6329.568, 264, 975.93, 27.07, 975.936, 0, 
영흥태양광 #3, 3, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 42.84, 56.88, 46.56, 40.08, 477, 1072.56, 1060.32, 972.72, 774.24, 1005.36, 931.08, 778.68, 48, 0, 0, 0, 0, 7306.32, 304, 1072.56, 40.08, 1072.56, 0, 
영흥태양광, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0.307, 43.968, 166.003, 490.406, 686.208, 779.597, 820.723, 796.147, 709.555, 568.512, 353.434, 144.538, 21.734, 0, 0, 0, 0, 0, 5581.132, 233, 820.72, 0.3, 820.723, 0, 
예천태양광, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 3.06, 47.7, 328.14, 581.4, 674.28, 1153.62, 1429.74, 1463.22, 1280.16, 986.22, 410.58, 130.32, 10.98, 0, 0, 0, 0, 0, 8499.42, 354, 1463.22, 3.06, 1463.22, 0, 
여수태양광, 1, 2025-03-28 00:00:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 658.7, 658.7, 27, 658.7, 658.7, 658.7, 0, 
